#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
4781,36395056,PHALS_00001,PHALS_00001,-,-,Unknown,-,"Component of synaptic membrane glycine-, glutamate-and thienylcyclohexylpiperidine-binding glycoprotein (43kDa)",protein-coding,-,-,-,"Component of synaptic membrane glycine-, glutamate-and thienylcyclohexylpiperidine-binding glycoprotein (43kDa)",20201008,-
4781,36406811,PHALS_11756,PHALS_11756,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406812,PHALS_11757,PHALS_11757,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406813,PHALS_11758,PHALS_11758,-,-,Unknown,-,26s protease regulatory subunit 7,protein-coding,-,-,-,26s protease regulatory subunit 7,20201008,-
4781,36406814,PHALS_11759,PHALS_11759,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406815,PHALS_11760,PHALS_11760,-,-,Unknown,-,citrate-eukaryotic,protein-coding,-,-,-,citrate-eukaryotic,20201008,-
4781,36406816,PHALS_11761,PHALS_11761,-,-,Unknown,-,RxLR-like protein,protein-coding,-,-,-,RxLR-like protein,20201008,-
4781,36406817,PHALS_11762,PHALS_11762,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406818,PHALS_11763,PHALS_11763,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406819,PHALS_11764,PHALS_11764,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406820,PHALS_11765,PHALS_11765,-,-,Unknown,-,putative polyprotein,protein-coding,-,-,-,putative polyprotein,20201008,-
4781,36406821,PHALS_11766,PHALS_11766,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406822,PHALS_11767,PHALS_11767,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406823,PHALS_11768,PHALS_11768,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406824,PHALS_11769,PHALS_11769,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406825,PHALS_11770,PHALS_11770,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406826,PHALS_11771,PHALS_11771,-,-,Unknown,-,vacuolar protein sorting-associated,protein-coding,-,-,-,vacuolar protein sorting-associated,20201008,-
4781,36406827,PHALS_11772,PHALS_11772,-,-,Unknown,-,vacuolar protein sorting-associated,protein-coding,-,-,-,vacuolar protein sorting-associated,20201008,-
4781,36406828,PHALS_11773,PHALS_11773,-,-,Unknown,-,protein disulfide isomerase,protein-coding,-,-,-,protein disulfide isomerase,20201008,-
4781,36406829,PHALS_11774,PHALS_11774,-,-,Unknown,-,autotransporter adhesin aae,protein-coding,-,-,-,autotransporter adhesin aae,20201008,-
4781,36406830,PHALS_11775,PHALS_11775,-,-,Unknown,-,septum site-determining protein,protein-coding,-,-,-,septum site-determining protein,20201008,-
4781,36406831,PHALS_11776,PHALS_11776,-,-,Unknown,-,5-nucleotidase,protein-coding,-,-,-,5-nucleotidase,20201008,-
4781,36406832,PHALS_11777,PHALS_11777,-,-,Unknown,-,hypothetical protein PHYSODRAFT_477947,protein-coding,-,-,-,hypothetical protein PHYSODRAFT_477947,20201008,-
4781,36406833,PHALS_11778,PHALS_11778,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406834,PHALS_11779,PHALS_11779,-,-,Unknown,-,Protease inhibitor protein,protein-coding,-,-,-,Protease inhibitor protein,20201008,-
4781,36406835,PHALS_11780,PHALS_11780,-,-,Unknown,-,agc protein kinase,protein-coding,-,-,-,agc protein kinase,20201008,-
4781,36406836,PHALS_11781,PHALS_11781,-,-,Unknown,-,splicing factor 3b subunit 2-like,protein-coding,-,-,-,splicing factor 3b subunit 2-like,20201008,-
4781,36406837,PHALS_11782,PHALS_11782,-,-,Unknown,-,Transcription termination and cleavage factor C-terminal domain,protein-coding,-,-,-,Transcription termination and cleavage factor C-terminal domain,20201008,-
4781,36406838,PHALS_11783,PHALS_11783,-,-,Unknown,-,poly-specific ribonuclease parn isoform x1,protein-coding,-,-,-,poly-specific ribonuclease parn isoform x1,20201008,-
4781,36406839,PHALS_11784,PHALS_11784,-,-,Unknown,-,Nucleoplasmin core domain,protein-coding,-,-,-,Nucleoplasmin core domain,20201008,-
4781,36406840,PHALS_11785,PHALS_11785,-,-,Unknown,-,iron zinc purple acid phosphatase-like,protein-coding,-,-,-,iron zinc purple acid phosphatase-like,20201008,-
4781,36406841,PHALS_11786,PHALS_11786,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406842,PHALS_11787,PHALS_11787,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406843,PHALS_11788,PHALS_11788,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406844,PHALS_11789,PHALS_11789,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406845,PHALS_11790,PHALS_11790,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406846,PHALS_11791,PHALS_11791,-,-,Unknown,-,RxLR-like protein,protein-coding,-,-,-,RxLR-like protein,20201008,-
4781,36406847,PHALS_11792,PHALS_11792,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406848,PHALS_11793,PHALS_11793,-,-,Unknown,-,RxLR-like protein,protein-coding,-,-,-,RxLR-like protein,20201008,-
4781,36406849,PHALS_11794,PHALS_11794,-,-,Unknown,-,glycoside hydrolase,protein-coding,-,-,-,glycoside hydrolase,20201008,-
4781,36406850,PHALS_11795,PHALS_11795,-,-,Unknown,-,nad h:quinone type iv,protein-coding,-,-,-,nad h:quinone type iv,20201008,-
4781,36406851,PHALS_11796,PHALS_11796,-,-,Unknown,-,Diacylglycerol kinase,protein-coding,-,-,-,Diacylglycerol kinase,20201008,-
4781,36406852,PHALS_11797,PHALS_11797,-,-,Unknown,-,peptide chain release factor 2,protein-coding,-,-,-,peptide chain release factor 2,20201008,-
4781,36406853,PHALS_11798,PHALS_11798,-,-,Unknown,-,hypothetical protein PHYSODRAFT_506307,protein-coding,-,-,-,hypothetical protein PHYSODRAFT_506307,20201008,-
4781,36406854,PHALS_11799,PHALS_11799,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406855,PHALS_11800,PHALS_11800,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406856,PHALS_11801,PHALS_11801,-,-,Unknown,-,hypothetical protein L915_11926,protein-coding,-,-,-,hypothetical protein L915_11926,20201008,-
4781,36406857,PHALS_11802,PHALS_11802,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406858,PHALS_11803,PHALS_11803,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406859,PHALS_11804,PHALS_11804,-,-,Unknown,-,fumarate mitochondrial,protein-coding,-,-,-,fumarate mitochondrial,20201008,-
4781,36406860,PHALS_11805,PHALS_11805,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406861,PHALS_11806,PHALS_11806,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406862,PHALS_11807,PHALS_11807,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406863,PHALS_11808,PHALS_11808,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406864,PHALS_11809,PHALS_11809,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase,20201008,-
4781,36406865,PHALS_11810,PHALS_11810,-,-,Unknown,-,Bacterial PH-like domain,protein-coding,-,-,-,Bacterial PH-like domain,20201008,-
4781,36406866,PHALS_11811,PHALS_11811,-,-,Unknown,-,haloacid dehalogenaselike hydrolase family protein,protein-coding,-,-,-,haloacid dehalogenaselike hydrolase family protein,20201008,-
4781,36406867,PHALS_11812,PHALS_11812,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406868,PHALS_11813,PHALS_11813,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406869,PHALS_11814,PHALS_11814,-,-,Unknown,-,RxLR-like protein,protein-coding,-,-,-,RxLR-like protein,20201008,-
4781,36406870,PHALS_11815,PHALS_11815,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406871,PHALS_11816,PHALS_11816,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406872,PHALS_11817,PHALS_11817,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406873,PHALS_11818,PHALS_11818,-,-,Unknown,-,hypothetical protein L915_01473,protein-coding,-,-,-,hypothetical protein L915_01473,20201008,-
4781,36406874,PHALS_11819,PHALS_11819,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406875,PHALS_11820,PHALS_11820,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406876,PHALS_11821,PHALS_11821,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406877,PHALS_11822,PHALS_11822,-,-,Unknown,-,histidinol dehydrogenase,protein-coding,-,-,-,histidinol dehydrogenase,20201008,-
4781,36406878,PHALS_11823,PHALS_11823,-,-,Unknown,-,cytoplasmic catalase,protein-coding,-,-,-,cytoplasmic catalase,20201008,-
4781,36406879,PHALS_11824,PHALS_11824,-,-,Unknown,-,cmgc mapk protein kinase,protein-coding,-,-,-,cmgc mapk protein kinase,20201008,-
4781,36406880,PHALS_11825,PHALS_11825,-,-,Unknown,-,serine threonine protein kinase,protein-coding,-,-,-,serine threonine protein kinase,20201008,-
4781,36406881,PHALS_11826,PHALS_11826,-,-,Unknown,-,actin superfamily,protein-coding,-,-,-,actin superfamily,20201008,-
4781,36406882,PHALS_11827,PHALS_11827,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406883,PHALS_11828,PHALS_11828,-,-,Unknown,-,MISEXPRESSION SUPPRESSOR OF RAS 6,protein-coding,-,-,-,MISEXPRESSION SUPPRESSOR OF RAS 6,20201008,-
4781,36406884,PHALS_11829,PHALS_11829,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406885,PHALS_11830,PHALS_11830,-,-,Unknown,-,dna topoisomerase 2,protein-coding,-,-,-,dna topoisomerase 2,20201008,-
4781,36406886,PHALS_11831,PHALS_11831,-,-,Unknown,-,carbohydratebinding protein,protein-coding,-,-,-,carbohydratebinding protein,20201008,-
4781,36406887,PHALS_11832,PHALS_11832,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201008,-
4781,36406888,PHALS_11833,PHALS_11833,-,-,Unknown,-,reverse transcriptase,protein-coding,-,-,-,reverse transcriptase,20201008,-
4781,36406889,PHALS_11834,PHALS_11834,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406890,PHALS_11835,PHALS_11835,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406891,PHALS_11836,PHALS_11836,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406892,PHALS_11837,PHALS_11837,-,-,Unknown,-,"Protein phosphatase 1, regulatory subunit, and related proteins",protein-coding,-,-,-,"Protein phosphatase 1, regulatory subunit, and related proteins",20201008,-
4781,36406893,PHALS_11838,PHALS_11838,-,-,Unknown,-,family domain-containing protein,protein-coding,-,-,-,family domain-containing protein,20201008,-
4781,36406894,PHALS_11839,PHALS_11839,-,-,Unknown,-,"Zinc finger, RING-type, conserved site",protein-coding,-,-,-,"Zinc finger, RING-type, conserved site",20201008,-
4781,36406895,PHALS_11840,PHALS_11840,-,-,Unknown,-,hypothetical protein F443_06344,protein-coding,-,-,-,hypothetical protein F443_06344,20201008,-
4781,36406896,PHALS_11841,PHALS_11841,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201008,-
4781,36406897,PHALS_11842,PHALS_11842,-,-,Unknown,-,20s proteasome subunit alpha type 1,protein-coding,-,-,-,20s proteasome subunit alpha type 1,20201008,-
4781,36406898,PHALS_11843,PHALS_11843,-,-,Unknown,-,otu ovarian tumor-like cysteine protease,protein-coding,-,-,-,otu ovarian tumor-like cysteine protease,20201008,-
4781,36406899,PHALS_11844,PHALS_11844,-,-,Unknown,-,dipeptidyl peptidase iv,protein-coding,-,-,-,dipeptidyl peptidase iv,20201008,-
4781,36406900,PHALS_11845,PHALS_11845,-,-,Unknown,-,hypothetical protein L915_11214,protein-coding,-,-,-,hypothetical protein L915_11214,20201008,-
4781,36406901,PHALS_11846,PHALS_11846,-,-,Unknown,-,Armadillo-type fold,protein-coding,-,-,-,Armadillo-type fold,20201008,-
4781,36406902,PHALS_11847,PHALS_11847,-,-,Unknown,-,CREB binding protein/P300 and related TAZ Zn-finger proteins,protein-coding,-,-,-,CREB binding protein/P300 and related TAZ Zn-finger proteins,20201008,-
4781,36406903,PHALS_11848,PHALS_11848,-,-,Unknown,-,c14c152g7553,protein-coding,-,-,-,c14c152g7553,20201008,-
4781,36406904,PHALS_11849,PHALS_11849,-,-,Unknown,-,prolyl oligopeptidase family protein isoform 4,protein-coding,-,-,-,prolyl oligopeptidase family protein isoform 4,20201008,-
4781,36406905,PHALS_11850,PHALS_11850,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406906,PHALS_11851,PHALS_11851,-,-,Unknown,-,fatty acid synthase subunit,protein-coding,-,-,-,fatty acid synthase subunit,20201008,-
4781,36406907,PHALS_11852,PHALS_11852,-,-,Unknown,-,hypothetical protein L914_06165,protein-coding,-,-,-,hypothetical protein L914_06165,20201008,-
4781,36406908,PHALS_11853,PHALS_11853,-,-,Unknown,-,hypothetical protein F443_06350,protein-coding,-,-,-,hypothetical protein F443_06350,20201008,-
4781,36406909,PHALS_11854,PHALS_11854,-,-,Unknown,-,translation initiation factor eif-2b subunit,protein-coding,-,-,-,translation initiation factor eif-2b subunit,20201008,-
4781,36406910,PHALS_11855,PHALS_11855,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406911,PHALS_11856,PHALS_11856,-,-,Unknown,-,dolichol-phosphate mannosyltransferase,protein-coding,-,-,-,dolichol-phosphate mannosyltransferase,20201008,-
4781,36406912,PHALS_11857,PHALS_11857,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406913,PHALS_11858,PHALS_11858,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406914,PHALS_11859,PHALS_11859,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406915,PHALS_11860,PHALS_11860,-,-,Unknown,-,sec14 cytosolic,protein-coding,-,-,-,sec14 cytosolic,20201008,-
4781,36406916,PHALS_11861,PHALS_11861,-,-,Unknown,-,Ubiquitin system component Cue,protein-coding,-,-,-,Ubiquitin system component Cue,20201008,-
4781,36406917,PHALS_11862,PHALS_11862,-,-,Unknown,-,Serine-threonine protein kinase 19,protein-coding,-,-,-,Serine-threonine protein kinase 19,20201008,-
4781,36406918,PHALS_11863,PHALS_11863,-,-,Unknown,-,ubiquitin fusion degradation,protein-coding,-,-,-,ubiquitin fusion degradation,20201008,-
4781,36406919,PHALS_11864,PHALS_11864,-,-,Unknown,-,TRANSPOSON TY4-H GAG POLYPROTEIN-RELATED,protein-coding,-,-,-,TRANSPOSON TY4-H GAG POLYPROTEIN-RELATED,20201008,-
4781,36406920,PHALS_11865,PHALS_11865,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406921,PHALS_11866,PHALS_11866,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406922,PHALS_11867,PHALS_11867,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406923,PHALS_11868,PHALS_11868,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406924,PHALS_11869,PHALS_11869,-,-,Unknown,-,kazal-like serine protease inhibitor domain and phox-like domain-containing protein,protein-coding,-,-,-,kazal-like serine protease inhibitor domain and phox-like domain-containing protein,20201008,-
4781,36406925,PHALS_11870,PHALS_11870,-,-,Unknown,-,uv-stimulated scaffold protein a isoform x2,protein-coding,-,-,-,uv-stimulated scaffold protein a isoform x2,20201008,-
4781,36406926,PHALS_11871,PHALS_11871,-,-,Unknown,-,hypothetical protein PPTG_08561,protein-coding,-,-,-,hypothetical protein PPTG_08561,20201008,-
4781,36406927,PHALS_11872,PHALS_11872,-,-,Unknown,-,dna-binding tfar19-related protein,protein-coding,-,-,-,dna-binding tfar19-related protein,20201008,-
4781,36406928,PHALS_11873,PHALS_11873,-,-,Unknown,-,protein phosphatase,protein-coding,-,-,-,protein phosphatase,20201008,-
4781,36406929,PHALS_11874,PHALS_11874,-,-,Unknown,-,hypothetical protein F443_03694,protein-coding,-,-,-,hypothetical protein F443_03694,20201008,-
4781,36406930,PHALS_11875,PHALS_11875,-,-,Unknown,-,gpi ethanolamine phosphate,protein-coding,-,-,-,gpi ethanolamine phosphate,20201008,-
4781,36406931,PHALS_11876,PHALS_11876,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406932,PHALS_11877,PHALS_11877,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406933,PHALS_11878,PHALS_11878,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406934,PHALS_11879,PHALS_11879,-,-,Unknown,-,major facilitator superfamily,protein-coding,-,-,-,major facilitator superfamily,20201008,-
4781,36406935,PHALS_11880,PHALS_11880,-,-,Unknown,-,major facilitator superfamily,protein-coding,-,-,-,major facilitator superfamily,20201008,-
4781,36406936,PHALS_11881,PHALS_11881,-,-,Unknown,-,ubiquitin thioesterase otu1-like protein,protein-coding,-,-,-,ubiquitin thioesterase otu1-like protein,20201008,-
4781,36406937,PHALS_11882,PHALS_11882,-,-,Unknown,-,"FOG: Transposon-encoded proteins with TYA, reverse transcriptase, integrase domains in various combinations",protein-coding,-,-,-,"FOG: Transposon-encoded proteins with TYA, reverse transcriptase, integrase domains in various combinations",20201008,-
4781,36406938,PHALS_11883,PHALS_11883,-,-,Unknown,-,cysteine protease atg4b,protein-coding,-,-,-,cysteine protease atg4b,20201008,-
4781,36406939,PHALS_11884,PHALS_11884,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406940,PHALS_11885,PHALS_11885,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406941,PHALS_11886,PHALS_11886,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406942,PHALS_11887,PHALS_11887,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201008,-
4781,36406943,PHALS_11888,PHALS_11888,-,-,Unknown,-,Tetratricopeptide-like helical,protein-coding,-,-,-,Tetratricopeptide-like helical,20201008,-
4781,36406944,PHALS_11889,PHALS_11889,-,-,Unknown,-,proteasome subunit alpha type,protein-coding,-,-,-,proteasome subunit alpha type,20201008,-
4781,36406945,PHALS_11890,PHALS_11890,-,-,Unknown,-,myotubularin-like protein,protein-coding,-,-,-,myotubularin-like protein,20201008,-
4781,36406946,PHALS_11891,PHALS_11891,-,-,Unknown,-,-trehalose-phosphate synthase (udp-forming),protein-coding,-,-,-,-trehalose-phosphate synthase (udp-forming),20201008,-
4781,36406947,PHALS_11892,PHALS_11892,-,-,Unknown,-,"SOCS box protein SSB-1, contains SPRY domain",protein-coding,-,-,-,"SOCS box protein SSB-1, contains SPRY domain",20201008,-
4781,36406948,PHALS_11893,PHALS_11893,-,-,Unknown,-,"Leucine rich repeat proteins, some proteins contain F-box",protein-coding,-,-,-,"Leucine rich repeat proteins, some proteins contain F-box",20201008,-
