#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1150837,54344117,M421DRAFT_100004,M421DRAFT_100004,-,-,Unknown,-,3-ketoacyl-CoA thiolase B,protein-coding,-,-,-,3-ketoacyl-CoA thiolase B,20210320,-
1150837,54354307,M421DRAFT_69770,M421DRAFT_69770,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354308,M421DRAFT_69776,M421DRAFT_69776,-,-,Unknown,-,NMT1-domain-containing protein,protein-coding,-,-,-,NMT1-domain-containing protein,20210320,-
1150837,54354309,M421DRAFT_69787,M421DRAFT_69787,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354310,M421DRAFT_69788,M421DRAFT_69788,-,-,Unknown,-,alpha/beta-hydrolase,protein-coding,-,-,-,alpha/beta-hydrolase,20210320,-
1150837,54354311,M421DRAFT_69791,M421DRAFT_69791,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20210320,-
1150837,54354312,M421DRAFT_69794,M421DRAFT_69794,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354313,M421DRAFT_69805,M421DRAFT_69805,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354314,M421DRAFT_6982,M421DRAFT_6982,-,-,Unknown,-,glycoside hydrolase family 89 protein,protein-coding,-,-,-,glycoside hydrolase family 89 protein,20210320,-
1150837,54354315,M421DRAFT_6983,M421DRAFT_6983,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354316,M421DRAFT_69841,M421DRAFT_69841,-,-,Unknown,-,glycoside hydrolase family 76 protein,protein-coding,-,-,-,glycoside hydrolase family 76 protein,20210320,-
1150837,54354317,M421DRAFT_69850,M421DRAFT_69850,-,-,Unknown,-,exoribonuclease family protein,protein-coding,-,-,-,exoribonuclease family protein,20210320,-
1150837,54354318,M421DRAFT_69860,M421DRAFT_69860,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20210320,-
1150837,54354319,M421DRAFT_69867,M421DRAFT_69867,-,-,Unknown,-,CENP-B protein,protein-coding,-,-,-,CENP-B protein,20210320,-
1150837,54354320,M421DRAFT_69871,M421DRAFT_69871,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354321,M421DRAFT_69896,M421DRAFT_69896,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354322,M421DRAFT_69908,M421DRAFT_69908,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354323,M421DRAFT_69931,M421DRAFT_69931,-,-,Unknown,-,peptidyl-prolyl cis-trans isomerase,protein-coding,-,-,-,peptidyl-prolyl cis-trans isomerase,20210320,-
1150837,54354324,M421DRAFT_69938,M421DRAFT_69938,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354325,M421DRAFT_69958,M421DRAFT_69958,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354326,M421DRAFT_69962,M421DRAFT_69962,-,-,Unknown,-,fumarate hydratase,protein-coding,-,-,-,fumarate hydratase,20210320,-
1150837,54354327,M421DRAFT_69965,M421DRAFT_69965,-,-,Unknown,-,glycoside hydrolase family 5 protein,protein-coding,-,-,-,glycoside hydrolase family 5 protein,20210320,-
1150837,54354328,M421DRAFT_69987,M421DRAFT_69987,-,-,Unknown,-,calcium/calmodulin-dependent protein kinase type 2 beta chain,protein-coding,-,-,-,calcium/calmodulin-dependent protein kinase type 2 beta chain,20210320,-
1150837,54354329,M421DRAFT_69992,M421DRAFT_69992,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354330,M421DRAFT_69993,M421DRAFT_69993,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354331,M421DRAFT_69996,M421DRAFT_69996,-,-,Unknown,-,RmlC-like cupin,protein-coding,-,-,-,RmlC-like cupin,20210320,-
1150837,54354332,M421DRAFT_69998,M421DRAFT_69998,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354333,M421DRAFT_70002,M421DRAFT_70002,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354334,M421DRAFT_70010,M421DRAFT_70010,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354335,M421DRAFT_70024,M421DRAFT_70024,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354336,M421DRAFT_70026,M421DRAFT_70026,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354337,M421DRAFT_70039,M421DRAFT_70039,-,-,Unknown,-,DUF1741-domain-containing protein,protein-coding,-,-,-,DUF1741-domain-containing protein,20210320,-
1150837,54354338,M421DRAFT_70044,M421DRAFT_70044,-,-,Unknown,-,zf-C2HC5-domain-containing protein,protein-coding,-,-,-,zf-C2HC5-domain-containing protein,20210320,-
1150837,54354339,M421DRAFT_70057,M421DRAFT_70057,-,-,Unknown,-,FAD/NAD(P)-binding domain-containing protein,protein-coding,-,-,-,FAD/NAD(P)-binding domain-containing protein,20210320,-
1150837,54354340,M421DRAFT_70071,M421DRAFT_70071,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354341,M421DRAFT_70072,M421DRAFT_70072,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354342,M421DRAFT_70090,M421DRAFT_70090,-,-,Unknown,-,DDE-domain-containing protein,protein-coding,-,-,-,DDE-domain-containing protein,20210320,-
1150837,54354343,M421DRAFT_7010,M421DRAFT_7010,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354344,M421DRAFT_70106,M421DRAFT_70106,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354345,M421DRAFT_7012,M421DRAFT_7012,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354346,M421DRAFT_70128,M421DRAFT_70128,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354347,M421DRAFT_70159,M421DRAFT_70159,-,-,Unknown,-,Ribokinase-like protein,protein-coding,-,-,-,Ribokinase-like protein,20210320,-
1150837,54354348,M421DRAFT_70170,M421DRAFT_70170,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354349,M421DRAFT_70174,M421DRAFT_70174,-,-,Unknown,-,trans-aconitate 2-methyltransferase,protein-coding,-,-,-,trans-aconitate 2-methyltransferase,20210320,-
1150837,54354350,M421DRAFT_7018,M421DRAFT_7018,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354351,M421DRAFT_70201,M421DRAFT_70201,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354352,M421DRAFT_70219,M421DRAFT_70219,-,-,Unknown,-,cinnamyl alcohol dehydrogenase,protein-coding,-,-,-,cinnamyl alcohol dehydrogenase,20210320,-
1150837,54354353,M421DRAFT_70228,M421DRAFT_70228,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354354,M421DRAFT_70240,M421DRAFT_70240,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354355,M421DRAFT_70242,M421DRAFT_70242,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354356,M421DRAFT_70255,M421DRAFT_70255,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354357,M421DRAFT_70263,M421DRAFT_70263,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354358,M421DRAFT_70268,M421DRAFT_70268,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354359,M421DRAFT_7028,M421DRAFT_7028,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354360,M421DRAFT_70281,M421DRAFT_70281,-,-,Unknown,-,class I glutamine amidotransferase-like protein,protein-coding,-,-,-,class I glutamine amidotransferase-like protein,20210320,-
1150837,54354361,M421DRAFT_70287,M421DRAFT_70287,-,-,Unknown,-,aldehyde reductase 1,protein-coding,-,-,-,aldehyde reductase 1,20210320,-
1150837,54354362,M421DRAFT_70295,M421DRAFT_70295,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354363,M421DRAFT_70300,M421DRAFT_70300,-,-,Unknown,-,DDE-domain-containing protein,protein-coding,-,-,-,DDE-domain-containing protein,20210320,-
1150837,54354364,M421DRAFT_70302,M421DRAFT_70302,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354365,M421DRAFT_70337,M421DRAFT_70337,-,-,Unknown,-,nucleoporin Nup157/170,protein-coding,-,-,-,nucleoporin Nup157/170,20210320,-
1150837,54354366,M421DRAFT_7034,M421DRAFT_7034,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354367,M421DRAFT_70349,M421DRAFT_70349,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354368,M421DRAFT_70352,M421DRAFT_70352,-,-,Unknown,-,leukotriene A-4 hydrolase,protein-coding,-,-,-,leukotriene A-4 hydrolase,20210320,-
1150837,54354369,M421DRAFT_70377,M421DRAFT_70377,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20210320,-
1150837,54354370,M421DRAFT_70386,M421DRAFT_70386,-,-,Unknown,-,DDE-domain-containing protein,protein-coding,-,-,-,DDE-domain-containing protein,20210320,-
1150837,54354371,M421DRAFT_7039,M421DRAFT_7039,-,-,Unknown,-,meiotically up-regulated gene 64 protein,protein-coding,-,-,-,meiotically up-regulated gene 64 protein,20210320,-
1150837,54354372,M421DRAFT_7043,M421DRAFT_7043,-,-,Unknown,-,GPR1/FUN34/YaaH-class plasma membrane protein,protein-coding,-,-,-,GPR1/FUN34/YaaH-class plasma membrane protein,20210320,-
1150837,54354373,M421DRAFT_70433,M421DRAFT_70433,-,-,Unknown,-,HET-domain-containing protein,protein-coding,-,-,-,HET-domain-containing protein,20210320,-
1150837,54354374,M421DRAFT_70448,M421DRAFT_70448,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354375,M421DRAFT_7045,M421DRAFT_7045,-,-,Unknown,-,methylenetetrahydrofolate reduct,protein-coding,-,-,-,methylenetetrahydrofolate reduct,20210320,-
1150837,54354376,M421DRAFT_70453,M421DRAFT_70453,-,-,Unknown,-,TIP41-domain-containing protein,protein-coding,-,-,-,TIP41-domain-containing protein,20210320,-
1150837,54354377,M421DRAFT_70470,M421DRAFT_70470,-,-,Unknown,-,peroxisomal multifunctional enzyme type 2,protein-coding,-,-,-,peroxisomal multifunctional enzyme type 2,20210320,-
1150837,54354378,M421DRAFT_70477,M421DRAFT_70477,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354379,M421DRAFT_70483,M421DRAFT_70483,-,-,Unknown,-,carbohydrate-binding module family 50 protein,protein-coding,-,-,-,carbohydrate-binding module family 50 protein,20210320,-
1150837,54354380,M421DRAFT_70499,M421DRAFT_70499,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354381,M421DRAFT_70503,M421DRAFT_70503,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354382,M421DRAFT_70516,M421DRAFT_70516,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20210320,-
1150837,54354383,M421DRAFT_70534,M421DRAFT_70534,-,-,Unknown,-,Rhodanese-like protein,protein-coding,-,-,-,Rhodanese-like protein,20210320,-
1150837,54354384,M421DRAFT_70542,M421DRAFT_70542,-,-,Unknown,-,thioredoxin-like protein,protein-coding,-,-,-,thioredoxin-like protein,20210320,-
1150837,54354385,M421DRAFT_70558,M421DRAFT_70558,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354386,M421DRAFT_70567,M421DRAFT_70567,-,-,Unknown,-,DDE-domain-containing protein,protein-coding,-,-,-,DDE-domain-containing protein,20210320,-
1150837,54354387,M421DRAFT_70592,M421DRAFT_70592,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354388,M421DRAFT_70600,M421DRAFT_70600,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354389,M421DRAFT_70601,M421DRAFT_70601,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354390,M421DRAFT_70608,M421DRAFT_70608,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354391,M421DRAFT_7061,M421DRAFT_7061,-,-,Unknown,-,Lipoxygenase,protein-coding,-,-,-,Lipoxygenase,20210320,-
1150837,54354392,M421DRAFT_70645,M421DRAFT_70645,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354393,M421DRAFT_7065,M421DRAFT_7065,-,-,Unknown,-,phospholipase D/nuclease,protein-coding,-,-,-,phospholipase D/nuclease,20210320,-
1150837,54354394,M421DRAFT_70675,M421DRAFT_70675,-,-,Unknown,-,Phosphotyrosyl phosphatase activator,protein-coding,-,-,-,Phosphotyrosyl phosphatase activator,20210320,-
1150837,54354395,M421DRAFT_70678,M421DRAFT_70678,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354396,M421DRAFT_70680,M421DRAFT_70680,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354397,M421DRAFT_70696,M421DRAFT_70696,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354398,M421DRAFT_70733,M421DRAFT_70733,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354399,M421DRAFT_70737,M421DRAFT_70737,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354400,M421DRAFT_70754,M421DRAFT_70754,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354401,M421DRAFT_70768,M421DRAFT_70768,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354402,M421DRAFT_708,M421DRAFT_708,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354403,M421DRAFT_7081,M421DRAFT_7081,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20210320,-
1150837,54354404,M421DRAFT_70818,M421DRAFT_70818,-,-,Unknown,-,amidase,protein-coding,-,-,-,amidase,20210320,-
1150837,54354405,M421DRAFT_70820,M421DRAFT_70820,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354406,M421DRAFT_70824,M421DRAFT_70824,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20210320,-
1150837,54354407,M421DRAFT_70845,M421DRAFT_70845,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354408,M421DRAFT_7085,M421DRAFT_7085,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354409,M421DRAFT_70851,M421DRAFT_70851,-,-,Unknown,-,ubiquitin binding protein,protein-coding,-,-,-,ubiquitin binding protein,20210320,-
1150837,54354410,M421DRAFT_70865,M421DRAFT_70865,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20210320,-
1150837,54354411,M421DRAFT_7088,M421DRAFT_7088,-,-,Unknown,-,RecF/RecN/SMC protein,protein-coding,-,-,-,RecF/RecN/SMC protein,20210320,-
1150837,54354412,M421DRAFT_70884,M421DRAFT_70884,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354413,M421DRAFT_7091,M421DRAFT_7091,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354414,M421DRAFT_70919,M421DRAFT_70919,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354415,M421DRAFT_70923,M421DRAFT_70923,-,-,Unknown,-,GCD14-domain-containing protein,protein-coding,-,-,-,GCD14-domain-containing protein,20210320,-
1150837,54354416,M421DRAFT_70928,M421DRAFT_70928,-,-,Unknown,-,carbohydrate esterase family 16 protein,protein-coding,-,-,-,carbohydrate esterase family 16 protein,20210320,-
1150837,54354417,M421DRAFT_70931,M421DRAFT_70931,-,-,Unknown,-,putative AP-1 adaptor complex subunit MU,protein-coding,-,-,-,putative AP-1 adaptor complex subunit MU,20210320,-
1150837,54354418,M421DRAFT_70940,M421DRAFT_70940,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354419,M421DRAFT_70948,M421DRAFT_70948,-,-,Unknown,-,uracil permease,protein-coding,-,-,-,uracil permease,20210320,-
1150837,54354420,M421DRAFT_7095,M421DRAFT_7095,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354421,M421DRAFT_7096,M421DRAFT_7096,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354422,M421DRAFT_70990,M421DRAFT_70990,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20210320,-
1150837,54354423,M421DRAFT_70992,M421DRAFT_70992,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354424,M421DRAFT_71,M421DRAFT_71,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20210320,-
1150837,54354425,M421DRAFT_71028,M421DRAFT_71028,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354426,M421DRAFT_71042,M421DRAFT_71042,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354427,M421DRAFT_71061,M421DRAFT_71061,-,-,Unknown,-,FAD/NAD(P)-binding domain-containing protein,protein-coding,-,-,-,FAD/NAD(P)-binding domain-containing protein,20210320,-
1150837,54354428,M421DRAFT_71067,M421DRAFT_71067,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354429,M421DRAFT_71068,M421DRAFT_71068,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354430,M421DRAFT_71096,M421DRAFT_71096,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354431,M421DRAFT_71128,M421DRAFT_71128,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354432,M421DRAFT_71142,M421DRAFT_71142,-,-,Unknown,-,WD40 repeat-like protein,protein-coding,-,-,-,WD40 repeat-like protein,20210320,-
1150837,54354433,M421DRAFT_71145,M421DRAFT_71145,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354434,M421DRAFT_712,M421DRAFT_712,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354435,M421DRAFT_7120,M421DRAFT_7120,-,-,Unknown,-,histone acetyltransferase GCN5,protein-coding,-,-,-,histone acetyltransferase GCN5,20210320,-
1150837,54354436,M421DRAFT_71202,M421DRAFT_71202,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354437,M421DRAFT_71204,M421DRAFT_71204,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54354438,M421DRAFT_71207,M421DRAFT_71207,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354439,M421DRAFT_71260,M421DRAFT_71260,-,-,Unknown,-,Spc24-domain-containing protein,protein-coding,-,-,-,Spc24-domain-containing protein,20210320,-
1150837,54354440,M421DRAFT_71273,M421DRAFT_71273,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354441,M421DRAFT_71277,M421DRAFT_71277,-,-,Unknown,-,cullin-2,protein-coding,-,-,-,cullin-2,20210320,-
1150837,54354442,M421DRAFT_71281,M421DRAFT_71281,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54354443,M421DRAFT_71288,M421DRAFT_71288,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
