#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
209559,43621699,BDW43DRAFT_100089,BDW43DRAFT_100089,-,-,Unknown,-,XRCC4-like factor-domain-containing protein,protein-coding,-,-,-,XRCC4-like factor-domain-containing protein,20210306,-
209559,43632008,BDW43DRAFT_315363,BDW43DRAFT_315363,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632009,BDW43DRAFT_315364,BDW43DRAFT_315364,-,-,Unknown,-,major facilitator superfamily domain-containing protein,protein-coding,-,-,-,major facilitator superfamily domain-containing protein,20201217,-
209559,43632010,BDW43DRAFT_315374,BDW43DRAFT_315374,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43632011,BDW43DRAFT_315378,BDW43DRAFT_315378,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43632012,BDW43DRAFT_315381,BDW43DRAFT_315381,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43632013,BDW43DRAFT_315382,BDW43DRAFT_315382,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632014,BDW43DRAFT_315386,BDW43DRAFT_315386,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632015,BDW43DRAFT_315387,BDW43DRAFT_315387,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43632016,BDW43DRAFT_315395,BDW43DRAFT_315395,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632017,BDW43DRAFT_315400,BDW43DRAFT_315400,-,-,Unknown,-,catalase-like domain-containing protein,protein-coding,-,-,-,catalase-like domain-containing protein,20201217,-
209559,43632018,BDW43DRAFT_315401,BDW43DRAFT_315401,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43632019,BDW43DRAFT_315402,BDW43DRAFT_315402,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
209559,43632020,BDW43DRAFT_315403,BDW43DRAFT_315403,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632021,BDW43DRAFT_315404,BDW43DRAFT_315404,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632022,BDW43DRAFT_315411,BDW43DRAFT_315411,-,-,Unknown,-,sulfite reductase,protein-coding,-,-,-,sulfite reductase,20210306,-
209559,43632023,BDW43DRAFT_315414,BDW43DRAFT_315414,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
209559,43632024,BDW43DRAFT_315417,BDW43DRAFT_315417,-,-,Unknown,-,lactobacillus up-regulated protein,protein-coding,-,-,-,lactobacillus up-regulated protein,20200918,-
209559,43632025,BDW43DRAFT_315419,BDW43DRAFT_315419,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43632026,BDW43DRAFT_315425,BDW43DRAFT_315425,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
209559,43632027,BDW43DRAFT_315441,BDW43DRAFT_315441,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43632028,BDW43DRAFT_315446,BDW43DRAFT_315446,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632029,BDW43DRAFT_315448,BDW43DRAFT_315448,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43632030,BDW43DRAFT_315453,BDW43DRAFT_315453,-,-,Unknown,-,peptidase A4 family-domain-containing protein,protein-coding,-,-,-,peptidase A4 family-domain-containing protein,20210306,-
209559,43632031,BDW43DRAFT_315458,BDW43DRAFT_315458,-,-,Unknown,-,HotDog domain-containing protein,protein-coding,-,-,-,HotDog domain-containing protein,20201217,-
209559,43632032,BDW43DRAFT_315460,BDW43DRAFT_315460,-,-,Unknown,-,pectin lyase fold/virulence factor,protein-coding,-,-,-,pectin lyase fold/virulence factor,20210306,-
209559,43632033,BDW43DRAFT_315462,BDW43DRAFT_315462,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632034,BDW43DRAFT_315467,BDW43DRAFT_315467,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43632035,BDW43DRAFT_315468,BDW43DRAFT_315468,-,-,Unknown,-,S-adenosyl-L-methionine-dependent methyltransferase,protein-coding,-,-,-,S-adenosyl-L-methionine-dependent methyltransferase,20210306,-
209559,43632036,BDW43DRAFT_315471,BDW43DRAFT_315471,-,-,Unknown,-,actin family,protein-coding,-,-,-,actin family,20210306,-
209559,43632037,BDW43DRAFT_315472,BDW43DRAFT_315472,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
209559,43632038,BDW43DRAFT_315473,BDW43DRAFT_315473,-,-,Unknown,-,major facilitator superfamily domain-containing protein,protein-coding,-,-,-,major facilitator superfamily domain-containing protein,20210306,-
209559,43632039,BDW43DRAFT_315483,BDW43DRAFT_315483,-,-,Unknown,-,fungal-specific transcription factor domain-containing protein,protein-coding,-,-,-,fungal-specific transcription factor domain-containing protein,20201217,-
209559,43632040,BDW43DRAFT_315486,BDW43DRAFT_315486,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632041,BDW43DRAFT_315487,BDW43DRAFT_315487,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632042,BDW43DRAFT_315489,BDW43DRAFT_315489,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632043,BDW43DRAFT_315491,BDW43DRAFT_315491,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632044,BDW43DRAFT_315492,BDW43DRAFT_315492,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632045,BDW43DRAFT_315495,BDW43DRAFT_315495,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632046,BDW43DRAFT_315496,BDW43DRAFT_315496,-,-,Unknown,-,NADP-dependent oxidoreductase domain-containing protein,protein-coding,-,-,-,NADP-dependent oxidoreductase domain-containing protein,20210306,-
209559,43632047,BDW43DRAFT_315497,BDW43DRAFT_315497,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632048,BDW43DRAFT_315499,BDW43DRAFT_315499,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632049,BDW43DRAFT_315501,BDW43DRAFT_315501,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632050,BDW43DRAFT_315503,BDW43DRAFT_315503,-,-,Unknown,-,PIF1-like helicase-domain-containing protein,protein-coding,-,-,-,PIF1-like helicase-domain-containing protein,20210306,-
209559,43632051,BDW43DRAFT_315504,BDW43DRAFT_315504,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632052,BDW43DRAFT_315505,BDW43DRAFT_315505,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632053,BDW43DRAFT_315508,BDW43DRAFT_315508,-,-,Unknown,-,"ABC transporter type 1, transmembrane domain-containing protein",protein-coding,-,-,-,"ABC transporter type 1, transmembrane domain-containing protein",20201217,-
209559,43632054,BDW43DRAFT_315509,BDW43DRAFT_315509,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
209559,43632055,BDW43DRAFT_315510,BDW43DRAFT_315510,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
209559,43632056,BDW43DRAFT_315514,BDW43DRAFT_315514,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43632057,BDW43DRAFT_315516,BDW43DRAFT_315516,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43632058,BDW43DRAFT_315517,BDW43DRAFT_315517,-,-,Unknown,-,chaperonin 10-like protein,protein-coding,-,-,-,chaperonin 10-like protein,20201217,-
209559,43632059,BDW43DRAFT_315518,BDW43DRAFT_315518,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43632060,BDW43DRAFT_315519,BDW43DRAFT_315519,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632061,BDW43DRAFT_315520,BDW43DRAFT_315520,-,-,Unknown,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20210306,-
209559,43632062,BDW43DRAFT_315522,BDW43DRAFT_315522,-,-,Unknown,-,chaperonin 10-like protein,protein-coding,-,-,-,chaperonin 10-like protein,20210306,-
209559,43632063,BDW43DRAFT_315523,BDW43DRAFT_315523,-,-,Unknown,-,cytochrome b5-like heme/steroid binding domain-containing protein,protein-coding,-,-,-,cytochrome b5-like heme/steroid binding domain-containing protein,20201217,-
209559,43632064,BDW43DRAFT_315524,BDW43DRAFT_315524,-,-,Unknown,-,Aldehyde/histidinol dehydrogenase,protein-coding,-,-,-,Aldehyde/histidinol dehydrogenase,20210306,-
209559,43632065,BDW43DRAFT_315534,BDW43DRAFT_315534,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632066,BDW43DRAFT_315536,BDW43DRAFT_315536,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
209559,43632067,BDW43DRAFT_315541,BDW43DRAFT_315541,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43632068,BDW43DRAFT_315542,BDW43DRAFT_315542,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43632069,BDW43DRAFT_315544,BDW43DRAFT_315544,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43632070,BDW43DRAFT_315547,BDW43DRAFT_315547,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43632071,BDW43DRAFT_315551,BDW43DRAFT_315551,-,-,Unknown,-,Ctr copper transporter,protein-coding,-,-,-,Ctr copper transporter,20210306,-
209559,43632072,BDW43DRAFT_315558,BDW43DRAFT_315558,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43632073,BDW43DRAFT_315561,BDW43DRAFT_315561,-,-,Unknown,-,isoprenoid synthase domain-containing protein,protein-coding,-,-,-,isoprenoid synthase domain-containing protein,20210306,-
209559,43632074,BDW43DRAFT_315567,BDW43DRAFT_315567,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
209559,43632075,BDW43DRAFT_315574,BDW43DRAFT_315574,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43632076,BDW43DRAFT_315581,BDW43DRAFT_315581,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43632077,BDW43DRAFT_315584,BDW43DRAFT_315584,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43632078,BDW43DRAFT_315589,BDW43DRAFT_315589,-,-,Unknown,-,S-adenosyl-L-methionine-dependent methyltransferase,protein-coding,-,-,-,S-adenosyl-L-methionine-dependent methyltransferase,20210306,-
209559,43632079,BDW43DRAFT_315593,BDW43DRAFT_315593,-,-,Unknown,-,membrane bound O-acyl transferase family-domain-containing protein,protein-coding,-,-,-,membrane bound O-acyl transferase family-domain-containing protein,20201217,-
209559,43632080,BDW43DRAFT_315594,BDW43DRAFT_315594,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
209559,43632081,BDW43DRAFT_315595,BDW43DRAFT_315595,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43632082,BDW43DRAFT_315596,BDW43DRAFT_315596,-,-,Unknown,-,Scytalone dehydratase,protein-coding,-,-,-,Scytalone dehydratase,20210306,-
209559,43632083,BDW43DRAFT_315597,BDW43DRAFT_315597,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43632084,BDW43DRAFT_315599,BDW43DRAFT_315599,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
209559,43632085,BDW43DRAFT_315603,BDW43DRAFT_315603,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43632086,BDW43DRAFT_315607,BDW43DRAFT_315607,-,-,Unknown,-,FACT complex subunit-domain-containing protein,protein-coding,-,-,-,FACT complex subunit-domain-containing protein,20201217,-
209559,43632087,BDW43DRAFT_315608,BDW43DRAFT_315608,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43632088,BDW43DRAFT_315620,BDW43DRAFT_315620,-,-,Unknown,-,CAP Gly-rich domain-containing protein,protein-coding,-,-,-,CAP Gly-rich domain-containing protein,20210306,-
209559,43632089,BDW43DRAFT_315623,BDW43DRAFT_315623,-,-,Unknown,-,maintenance of mitochondrial structure and function-domain-containing protein,protein-coding,-,-,-,maintenance of mitochondrial structure and function-domain-containing protein,20201217,-
209559,43632090,BDW43DRAFT_315628,BDW43DRAFT_315628,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43632091,BDW43DRAFT_315630,BDW43DRAFT_315630,-,-,Unknown,-,Autophagy-related protein 8,protein-coding,-,-,-,Autophagy-related protein 8,20200918,-
209559,43632092,BDW43DRAFT_315642,BDW43DRAFT_315642,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43632093,BDW43DRAFT_315645,BDW43DRAFT_315645,-,-,Unknown,-,NUDIX family hydrolase,protein-coding,-,-,-,NUDIX family hydrolase,20201217,-
209559,43632094,BDW43DRAFT_315646,BDW43DRAFT_315646,-,-,Unknown,-,VTC domain-containing protein,protein-coding,-,-,-,VTC domain-containing protein,20201217,-
209559,43632095,BDW43DRAFT_315648,BDW43DRAFT_315648,-,-,Unknown,-,thioredoxin-like protein,protein-coding,-,-,-,thioredoxin-like protein,20201217,-
209559,43632096,BDW43DRAFT_315650,BDW43DRAFT_315650,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43632097,BDW43DRAFT_315659,BDW43DRAFT_315659,-,-,Unknown,-,bladder cancer-related protein BC10-domain-containing protein,protein-coding,-,-,-,bladder cancer-related protein BC10-domain-containing protein,20201217,-
209559,43632098,BDW43DRAFT_315664,BDW43DRAFT_315664,-,-,Unknown,-,armadillo-type protein,protein-coding,-,-,-,armadillo-type protein,20201217,-
209559,43632099,BDW43DRAFT_315681,BDW43DRAFT_315681,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43632100,BDW43DRAFT_315685,BDW43DRAFT_315685,-,-,Unknown,-,amino acid permease/ SLC12A domain-containing protein,protein-coding,-,-,-,amino acid permease/ SLC12A domain-containing protein,20201217,-
209559,43632101,BDW43DRAFT_315687,BDW43DRAFT_315687,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43632102,BDW43DRAFT_315700,BDW43DRAFT_315700,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43632103,BDW43DRAFT_315720,BDW43DRAFT_315720,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
209559,43632104,BDW43DRAFT_315723,BDW43DRAFT_315723,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43632105,BDW43DRAFT_315727,BDW43DRAFT_315727,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43632106,BDW43DRAFT_315732,BDW43DRAFT_315732,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43632107,BDW43DRAFT_315737,BDW43DRAFT_315737,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43632108,BDW43DRAFT_315742,BDW43DRAFT_315742,-,-,Unknown,-,"translation factor guf1, mitochondrial",protein-coding,-,-,-,"translation factor guf1, mitochondrial",20201217,-
209559,43632109,BDW43DRAFT_315743,BDW43DRAFT_315743,-,-,Unknown,-,DNA-binding protein,protein-coding,-,-,-,DNA-binding protein,20210306,-
209559,43632110,BDW43DRAFT_315753,BDW43DRAFT_315753,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43632111,BDW43DRAFT_315755,BDW43DRAFT_315755,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43632112,BDW43DRAFT_315769,BDW43DRAFT_315769,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43632113,BDW43DRAFT_315773,BDW43DRAFT_315773,-,-,Unknown,-,Piwi domain-containing protein,protein-coding,-,-,-,Piwi domain-containing protein,20210306,-
209559,43632114,BDW43DRAFT_315784,BDW43DRAFT_315784,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43632115,BDW43DRAFT_315785,BDW43DRAFT_315785,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43632116,BDW43DRAFT_315798,BDW43DRAFT_315798,-,-,Unknown,-,XFP N-terminal domain-containing protein,protein-coding,-,-,-,XFP N-terminal domain-containing protein,20201217,-
209559,43632117,BDW43DRAFT_315803,BDW43DRAFT_315803,-,-,Unknown,-,S-adenosyl-L-methionine-dependent methyltransferase,protein-coding,-,-,-,S-adenosyl-L-methionine-dependent methyltransferase,20201217,-
209559,43632118,BDW43DRAFT_315812,BDW43DRAFT_315812,-,-,Unknown,-,ATP synthase complex subunit H-domain-containing protein,protein-coding,-,-,-,ATP synthase complex subunit H-domain-containing protein,20210306,-
209559,43632119,BDW43DRAFT_315817,BDW43DRAFT_315817,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43632120,BDW43DRAFT_315821,BDW43DRAFT_315821,-,-,Unknown,-,kinase-like domain-containing protein,protein-coding,-,-,-,kinase-like domain-containing protein,20201217,-
209559,43632121,BDW43DRAFT_315823,BDW43DRAFT_315823,-,-,Unknown,-,translation machinery associated TMA7,protein-coding,-,-,-,translation machinery associated TMA7,20210306,-
209559,43632122,BDW43DRAFT_315840,BDW43DRAFT_315840,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43632123,BDW43DRAFT_315843,BDW43DRAFT_315843,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632124,BDW43DRAFT_315848,BDW43DRAFT_315848,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
209559,43632125,BDW43DRAFT_315849,BDW43DRAFT_315849,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632126,BDW43DRAFT_315850,BDW43DRAFT_315850,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632127,BDW43DRAFT_315852,BDW43DRAFT_315852,-,-,Unknown,-,TLC domain-containing protein,protein-coding,-,-,-,TLC domain-containing protein,20210306,-
209559,43632128,BDW43DRAFT_315858,BDW43DRAFT_315858,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632129,BDW43DRAFT_315867,BDW43DRAFT_315867,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43632130,BDW43DRAFT_315892,BDW43DRAFT_315892,-,-,Unknown,-,acyl transferase/acyl hydrolase/lysophospholipase,protein-coding,-,-,-,acyl transferase/acyl hydrolase/lysophospholipase,20210306,-
209559,43632131,BDW43DRAFT_315900,BDW43DRAFT_315900,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43632132,BDW43DRAFT_315902,BDW43DRAFT_315902,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43632133,BDW43DRAFT_315904,BDW43DRAFT_315904,-,-,Unknown,-,alpha-acetolactate decarboxylase-domain-containing protein,protein-coding,-,-,-,alpha-acetolactate decarboxylase-domain-containing protein,20201217,-
