#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
2565781,42364381,LC1Nh_RS00005,LC1Nh_RS00005,LC1Nh_0001,-,-,-,ORC1-type DNA replication protein,protein-coding,-,-,-,ORC1-type DNA replication protein,20191110,-
2565781,42365493,rpl15p,LC1Nh_RS05565,LC1Nh_1094,-,-,-,50S ribosomal protein L15,protein-coding,-,-,-,50S ribosomal protein L15,20200926,-
2565781,42365494,LC1Nh_RS05570,LC1Nh_RS05570,LC1Nh_1095,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365495,rpsE,LC1Nh_RS05575,LC1Nh_1096,-,-,-,30S ribosomal protein S5,protein-coding,-,-,-,30S ribosomal protein S5,20200926,-
2565781,42365496,LC1Nh_RS05580,LC1Nh_RS05580,LC1Nh_1097,-,-,-,50S ribosomal protein L18,protein-coding,-,-,-,50S ribosomal protein L18,20200926,-
2565781,42365497,LC1Nh_RS05585,LC1Nh_RS05585,LC1Nh_1098,-,-,-,50S ribosomal protein L19e,protein-coding,-,-,-,50S ribosomal protein L19e,20200926,-
2565781,42365498,LC1Nh_RS05590,LC1Nh_RS05590,LC1Nh_1099,-,-,-,50S ribosomal protein L32e,protein-coding,-,-,-,50S ribosomal protein L32e,20200926,-
2565781,42365499,LC1Nh_RS05595,LC1Nh_RS05595,LC1Nh_1100,-,-,-,50S ribosomal protein L6,protein-coding,-,-,-,50S ribosomal protein L6,20200926,-
2565781,42365500,LC1Nh_RS05600,LC1Nh_RS05600,LC1Nh_1101,-,-,-,30S ribosomal protein S8,protein-coding,-,-,-,30S ribosomal protein S8,20200926,-
2565781,42365501,LC1Nh_RS05605,LC1Nh_RS05605,LC1Nh_1102,-,-,-,30S ribosomal protein S14,protein-coding,-,-,-,30S ribosomal protein S14,20200926,-
2565781,42365502,LC1Nh_RS05610,LC1Nh_RS05610,LC1Nh_1103,-,-,-,50S ribosomal protein L5,protein-coding,-,-,-,50S ribosomal protein L5,20200926,-
2565781,42365503,LC1Nh_RS05615,LC1Nh_RS05615,LC1Nh_1104,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365504,LC1Nh_RS05620,LC1Nh_RS05620,LC1Nh_1105,-,-,-,50S ribosomal protein L24,protein-coding,-,-,-,50S ribosomal protein L24,20200926,-
2565781,42365505,rpl14p,LC1Nh_RS05625,LC1Nh_1106,-,-,-,50S ribosomal protein L14,protein-coding,-,-,-,50S ribosomal protein L14,20200926,-
2565781,42365506,rpsQ,LC1Nh_RS05630,LC1Nh_1107,-,-,-,30S ribosomal protein S17,protein-coding,-,-,-,30S ribosomal protein S17,20200926,-
2565781,42365507,LC1Nh_RS05635,LC1Nh_RS05635,LC1Nh_1108,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365508,LC1Nh_RS05640,LC1Nh_RS05640,LC1Nh_1109,-,-,-,phosphotransferase,protein-coding,-,-,-,phosphotransferase,20191110,-
2565781,42365509,LC1Nh_RS05645,LC1Nh_RS05645,LC1Nh_1110,-,-,-,GNAT family N-acetyltransferase,protein-coding,-,-,-,GNAT family N-acetyltransferase,20191110,-
2565781,42365510,LC1Nh_RS05650,LC1Nh_RS05650,LC1Nh_1111,-,-,-,GNAT family N-acetyltransferase,protein-coding,-,-,-,GNAT family N-acetyltransferase,20191110,-
2565781,42365511,LC1Nh_RS05655,LC1Nh_RS05655,LC1Nh_1112,-,-,-,methyltransferase,protein-coding,-,-,-,methyltransferase,20200926,-
2565781,42365512,yciH,LC1Nh_RS05660,LC1Nh_1113,-,-,-,stress response translation initiation inhibitor YciH,protein-coding,-,-,-,stress response translation initiation inhibitor YciH,20191110,-
2565781,42365513,rpmC,LC1Nh_RS05665,LC1Nh_1114,-,-,-,50S ribosomal protein L29,protein-coding,-,-,-,50S ribosomal protein L29,20191110,-
2565781,42365514,LC1Nh_RS05670,LC1Nh_RS05670,LC1Nh_1115,-,-,-,30S ribosomal protein S3,protein-coding,-,-,-,30S ribosomal protein S3,20200926,-
2565781,42365515,rplV,LC1Nh_RS05675,LC1Nh_1116,-,-,-,50S ribosomal protein L22,protein-coding,-,-,-,50S ribosomal protein L22,20200926,-
2565781,42365516,LC1Nh_RS05680,LC1Nh_RS05680,LC1Nh_1117,-,-,-,30S ribosomal protein S19,protein-coding,-,-,-,30S ribosomal protein S19,20200926,-
2565781,42365517,LC1Nh_RS05685,LC1Nh_RS05685,LC1Nh_1118,-,-,-,50S ribosomal protein L2,protein-coding,-,-,-,50S ribosomal protein L2,20200926,-
2565781,42365518,LC1Nh_RS05690,LC1Nh_RS05690,LC1Nh_1119,-,-,-,50S ribosomal protein L23,protein-coding,-,-,-,50S ribosomal protein L23,20200926,-
2565781,42365519,rplD,LC1Nh_RS05695,LC1Nh_1120,-,-,-,50S ribosomal protein L4,protein-coding,-,-,-,50S ribosomal protein L4,20200926,-
2565781,42365520,LC1Nh_RS05700,LC1Nh_RS05700,LC1Nh_1121,-,-,-,50S ribosomal protein L3,protein-coding,-,-,-,50S ribosomal protein L3,20200926,-
2565781,42365521,LC1Nh_RS05705,LC1Nh_RS05705,LC1Nh_1123,-,-,-,ATP-binding cassette domain-containing protein,protein-coding,-,-,-,ATP-binding cassette domain-containing protein,20200926,-
2565781,42365522,LC1Nh_RS05710,LC1Nh_RS05710,LC1Nh_1124,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365523,LC1Nh_RS05715,LC1Nh_RS05715,LC1Nh_1125,-,-,-,RNA-splicing ligase RtcB,protein-coding,-,-,-,RNA-splicing ligase RtcB,20200926,-
2565781,42365524,LC1Nh_RS05720,LC1Nh_RS05720,LC1Nh_1126,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365525,LC1Nh_RS05725,LC1Nh_RS05725,LC1Nh_1127,-,-,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20200926,-
2565781,42365526,LC1Nh_RS05730,LC1Nh_RS05730,LC1Nh_1128,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365527,LC1Nh_RS05735,LC1Nh_RS05735,LC1Nh_1129,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365528,LC1Nh_RS05740,LC1Nh_RS05740,LC1Nh_1130,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365529,LC1Nh_RS05745,LC1Nh_RS05745,LC1Nh_1131,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365530,LC1Nh_RS05750,LC1Nh_RS05750,LC1Nh_1132,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365531,LC1Nh_RS05755,LC1Nh_RS05755,LC1Nh_1133,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365532,LC1Nh_RS05760,LC1Nh_RS05760,LC1Nh_1134,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365533,LC1Nh_RS05765,LC1Nh_RS05765,LC1Nh_1135,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365534,LC1Nh_RS05770,LC1Nh_RS05770,LC1Nh_1136,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365535,LC1Nh_RS05775,LC1Nh_RS05775,LC1Nh_1137,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365536,LC1Nh_RS05780,LC1Nh_RS05780,LC1Nh_1138,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365537,LC1Nh_RS05785,LC1Nh_RS05785,LC1Nh_1139,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365538,LC1Nh_RS05790,LC1Nh_RS05790,LC1Nh_1140,-,-,-,-,tRNA,-,-,-,-,20191110,-
2565781,42365539,LC1Nh_RS05795,LC1Nh_RS05795,LC1Nh_1141,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365540,LC1Nh_RS05800,LC1Nh_RS05800,LC1Nh_1142,-,-,-,NAD(P)/FAD-dependent oxidoreductase,protein-coding,-,-,-,NAD(P)/FAD-dependent oxidoreductase,20191110,-
2565781,42365541,LC1Nh_RS05805,LC1Nh_RS05805,LC1Nh_1143,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365542,dph2,LC1Nh_RS05810,LC1Nh_1144,-,-,-,diphthamide biosynthesis enzyme Dph2,protein-coding,-,-,-,diphthamide biosynthesis enzyme Dph2,20200926,-
2565781,42365543,LC1Nh_RS05815,LC1Nh_RS05815,LC1Nh_1145,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365544,LC1Nh_RS05820,LC1Nh_RS05820,LC1Nh_1146,-,-,-,50S ribosomal protein L16,protein-coding,-,-,-,50S ribosomal protein L16,20191110,-
2565781,42365545,LC1Nh_RS05825,LC1Nh_RS05825,LC1Nh_1147,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365546,LC1Nh_RS05830,LC1Nh_RS05830,LC1Nh_1148,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365547,LC1Nh_RS05835,LC1Nh_RS05835,LC1Nh_1149,-,-,-,NTP transferase domain-containing protein,protein-coding,-,-,-,NTP transferase domain-containing protein,20200926,-
2565781,42365548,LC1Nh_RS05840,LC1Nh_RS05840,LC1Nh_1150,-,-,-,NTP transferase domain-containing protein,protein-coding,-,-,-,NTP transferase domain-containing protein,20191110,-
2565781,42365549,LC1Nh_RS05845,LC1Nh_RS05845,LC1Nh_1151,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365550,LC1Nh_RS05850,LC1Nh_RS05850,LC1Nh_1152,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365551,LC1Nh_RS05855,LC1Nh_RS05855,LC1Nh_1153,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365552,LC1Nh_RS05860,LC1Nh_RS05860,LC1Nh_1154,-,-,-,DUF1931 domain-containing protein,protein-coding,-,-,-,DUF1931 domain-containing protein,20200926,-
2565781,42365553,LC1Nh_RS05865,LC1Nh_RS05865,LC1Nh_1155,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20200926,-
2565781,42365554,LC1Nh_RS05870,LC1Nh_RS05870,LC1Nh_1156,-,-,-,TIGR00270 family protein,protein-coding,-,-,-,TIGR00270 family protein,20200926,-
2565781,42365555,LC1Nh_RS05875,LC1Nh_RS05875,LC1Nh_1157,-,-,-,ROK family protein,protein-coding,-,-,-,ROK family protein,20200926,-
2565781,42365556,LC1Nh_RS05880,LC1Nh_RS05880,-,-,-,-,twin-arginine translocation signal domain-containing protein,protein-coding,-,-,-,twin-arginine translocation signal domain-containing protein,20191110,-
2565781,42365557,LC1Nh_RS05885,LC1Nh_RS05885,LC1Nh_1159,-,-,-,-,tRNA,-,-,-,-,20191110,-
2565781,42365558,LC1Nh_RS05890,LC1Nh_RS05890,LC1Nh_1160,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365559,LC1Nh_RS05895,LC1Nh_RS05895,LC1Nh_1161,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365560,LC1Nh_RS05900,LC1Nh_RS05900,LC1Nh_1162,-,-,-,winged helix-turn-helix transcriptional regulator,protein-coding,-,-,-,winged helix-turn-helix transcriptional regulator,20200926,-
2565781,42365561,LC1Nh_RS05905,LC1Nh_RS05905,LC1Nh_1163,-,-,-,thiamine biosynthesis protein ThiS,protein-coding,-,-,-,thiamine biosynthesis protein ThiS,20191110,-
2565781,42365562,LC1Nh_RS05910,LC1Nh_RS05910,LC1Nh_1164,-,-,-,8-oxoguanine DNA glycosylase,protein-coding,-,-,-,8-oxoguanine DNA glycosylase,20200926,-
2565781,42365563,LC1Nh_RS05915,LC1Nh_RS05915,LC1Nh_1165,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365564,LC1Nh_RS05920,LC1Nh_RS05920,LC1Nh_1166,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365565,LC1Nh_RS05925,LC1Nh_RS05925,LC1Nh_1167,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365566,LC1Nh_RS05930,LC1Nh_RS05930,LC1Nh_1168,-,-,-,protein translocase subunit SecF,protein-coding,-,-,-,protein translocase subunit SecF,20191110,-
2565781,42365567,LC1Nh_RS05935,LC1Nh_RS05935,LC1Nh_1169,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365568,LC1Nh_RS05940,LC1Nh_RS05940,LC1Nh_1170,-,-,-,SDR family NAD(P)-dependent oxidoreductase,protein-coding,-,-,-,SDR family NAD(P)-dependent oxidoreductase,20200926,-
2565781,42365569,LC1Nh_RS05945,LC1Nh_RS05945,LC1Nh_1171,-,-,-,nascent polypeptide-associated complex protein,protein-coding,-,-,-,nascent polypeptide-associated complex protein,20200926,-
2565781,42365570,LC1Nh_RS05950,LC1Nh_RS05950,LC1Nh_1172,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365571,LC1Nh_RS05955,LC1Nh_RS05955,LC1Nh_1173,-,-,-,AI-2E family transporter,protein-coding,-,-,-,AI-2E family transporter,20200926,-
2565781,42365572,LC1Nh_RS05960,LC1Nh_RS05960,LC1Nh_1174,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365573,LC1Nh_RS05965,LC1Nh_RS05965,LC1Nh_1175,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365574,LC1Nh_RS05970,LC1Nh_RS05970,LC1Nh_1176,-,-,-,SDR family NAD(P)-dependent oxidoreductase,protein-coding,-,-,-,SDR family NAD(P)-dependent oxidoreductase,20200926,-
2565781,42365575,LC1Nh_RS05975,LC1Nh_RS05975,LC1Nh_1177,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365576,LC1Nh_RS05980,LC1Nh_RS05980,LC1Nh_1178,-,-,-,formyl transferase,protein-coding,-,-,-,formyl transferase,20200926,-
2565781,42365577,LC1Nh_RS05985,LC1Nh_RS05985,LC1Nh_1179,-,-,-,NAD-dependent epimerase/dehydratase family protein,protein-coding,-,-,-,NAD-dependent epimerase/dehydratase family protein,20200926,-
2565781,42365578,LC1Nh_RS05990,LC1Nh_RS05990,LC1Nh_1180,-,-,-,PIN domain-containing protein,protein-coding,-,-,-,PIN domain-containing protein,20191110,-
2565781,42365579,LC1Nh_RS05995,LC1Nh_RS05995,LC1Nh_1181,-,-,-,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,protein-coding,-,-,-,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,20200926,-
2565781,42365580,LC1Nh_RS06000,LC1Nh_RS06000,LC1Nh_1182,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365581,LC1Nh_RS06005,LC1Nh_RS06005,LC1Nh_1183,-,-,-,PIN domain-containing protein,protein-coding,-,-,-,PIN domain-containing protein,20200926,-
2565781,42365582,LC1Nh_RS06010,LC1Nh_RS06010,LC1Nh_1184,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365583,LC1Nh_RS06015,LC1Nh_RS06015,LC1Nh_1185,-,-,-,phosphoadenosine phosphosulfate reductase family protein,protein-coding,-,-,-,phosphoadenosine phosphosulfate reductase family protein,20200926,-
2565781,42365584,LC1Nh_RS06020,LC1Nh_RS06020,LC1Nh_1186,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365585,LC1Nh_RS06025,LC1Nh_RS06025,LC1Nh_1187,-,-,-,oligosaccharide flippase family protein,protein-coding,-,-,-,oligosaccharide flippase family protein,20200926,-
2565781,42365586,LC1Nh_RS06030,LC1Nh_RS06030,LC1Nh_1188,-,-,-,NTP transferase domain-containing protein,protein-coding,-,-,-,NTP transferase domain-containing protein,20200926,-
2565781,42365587,LC1Nh_RS06035,LC1Nh_RS06035,LC1Nh_1189,-,-,-,nucleotide sugar dehydrogenase,protein-coding,-,-,-,nucleotide sugar dehydrogenase,20200926,-
2565781,42365588,LC1Nh_RS06040,LC1Nh_RS06040,LC1Nh_1190,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365589,LC1Nh_RS06045,LC1Nh_RS06045,LC1Nh_1191,-,-,-,glycosyltransferase,protein-coding,-,-,-,glycosyltransferase,20200926,-
2565781,42365590,LC1Nh_RS06050,LC1Nh_RS06050,LC1Nh_1192,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365591,LC1Nh_RS06055,LC1Nh_RS06055,LC1Nh_1193,-,-,-,sulfatase-like hydrolase/transferase,protein-coding,-,-,-,sulfatase-like hydrolase/transferase,20200926,-
2565781,42365592,LC1Nh_RS06060,LC1Nh_RS06060,LC1Nh_1194,-,-,-,glycosyltransferase,protein-coding,-,-,-,glycosyltransferase,20200926,-
2565781,42365593,LC1Nh_RS06065,LC1Nh_RS06065,LC1Nh_1195,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365594,LC1Nh_RS06070,LC1Nh_RS06070,LC1Nh_1196,-,-,-,"putative toxin-antitoxin system toxin component, PIN family",protein-coding,-,-,-,"putative toxin-antitoxin system toxin component, PIN family",20200926,-
2565781,42365595,LC1Nh_RS06075,LC1Nh_RS06075,LC1Nh_1197,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365596,LC1Nh_RS06080,LC1Nh_RS06080,LC1Nh_1198,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365597,LC1Nh_RS06085,LC1Nh_RS06085,LC1Nh_1199,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365598,LC1Nh_RS06090,LC1Nh_RS06090,LC1Nh_1200,-,-,-,HEPN domain-containing protein,protein-coding,-,-,-,HEPN domain-containing protein,20200926,-
2565781,42365599,LC1Nh_RS06095,LC1Nh_RS06095,LC1Nh_1201,-,-,-,nucleotidyltransferase domain-containing protein,protein-coding,-,-,-,nucleotidyltransferase domain-containing protein,20200926,-
2565781,42365600,LC1Nh_RS06100,LC1Nh_RS06100,LC1Nh_1202,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365601,LC1Nh_RS06105,LC1Nh_RS06105,LC1Nh_1203,-,-,-,"ribbon-helix-helix protein, CopG family",protein-coding,-,-,-,"ribbon-helix-helix protein, CopG family",20200926,-
2565781,42365602,LC1Nh_RS06110,LC1Nh_RS06110,LC1Nh_1204,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365603,LC1Nh_RS06115,LC1Nh_RS06115,LC1Nh_1205,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42369232,NEWENTRY,-,-,-,-,-,"Record to support submission of GeneRIFs for a gene not in Gene (Use when strain, subtype, isolate, etc. is unspecified, or when different from all specified ones in Gene.).",other,-,-,-,-,20191111,-
