#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
41875,18158058,Rps12,BathyMg00251,-,-,MT,-,ribosomal protein S12,protein-coding,-,-,-,-,20160827,-
41875,19017592,Bathy02g04790,Bathy02g04790,-,-,2,-,F0F1 ATP synthase subunit gamma,protein-coding,-,-,-,-,20170826,-
41875,19017593,Bathy02g04800,Bathy02g04800,-,-,2,-,beta-Ig-H3/fasciclin,protein-coding,-,-,-,-,20170826,-
41875,19017594,Bathy02g04810,Bathy02g04810,-,-,2,-,glutamine cyclotransferase,protein-coding,-,-,-,-,20170826,-
41875,19017595,Bathy02g04820,Bathy02g04820,-,-,2,-,aldehyde dehydrogenase,protein-coding,-,-,-,-,20170826,-
41875,19017596,Bathy02g04830,Bathy02g04830,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017597,Bathy02g04840,Bathy02g04840,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017598,Bathy02g04850,Bathy02g04850,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017599,Bathy02g04860,Bathy02g04860,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017600,Bathy02g04870,Bathy02g04870,-,-,2,-,violaxanthin de-epoxidase,protein-coding,-,-,-,-,20170826,-
41875,19017601,Bathy02g04880,Bathy02g04880,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017602,Bathy02g04890,Bathy02g04890,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017603,Bathy02g04900,Bathy02g04900,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017604,Bathy02g04910,Bathy02g04910,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017605,Bathy02g04920,Bathy02g04920,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017606,Bathy02g04930,Bathy02g04930,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017607,Bathy02g04940,Bathy02g04940,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017608,Bathy02g04950,Bathy02g04950,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017609,Bathy02g04960,Bathy02g04960,-,-,2,-,PREDICTED: similar to glucuronyltransferase I,protein-coding,-,-,-,-,20170826,-
41875,19017610,Bathy02g04970,Bathy02g04970,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017611,Bathy02g04980,Bathy02g04980,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017612,Bathy02g04990,Bathy02g04990,-,-,2,-,RNA-binding protein,protein-coding,-,-,-,-,20170826,-
41875,19017613,Bathy02g05000,Bathy02g05000,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017614,Bathy02g05010,Bathy02g05010,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017615,Bathy02g05020,Bathy02g05020,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017616,Bathy02g05030,Bathy02g05030,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017617,Bathy02g05040,Bathy02g05040,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017618,Bathy02g05050,Bathy02g05050,-,-,2,-,phosphatidate cytidylyltransferase,protein-coding,-,-,-,-,20170826,-
41875,19017619,Bathy02g05060,Bathy02g05060,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017620,Bathy02g05070,Bathy02g05070,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017621,Bathy02g05080,Bathy02g05080,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017622,Bathy02g05090,Bathy02g05090,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017623,Bathy02g05100,Bathy02g05100,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017624,Bathy02g05110,Bathy02g05110,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017625,Bathy02g05120,Bathy02g05120,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017626,Bathy02g05130,Bathy02g05130,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017627,Bathy02g05140,Bathy02g05140,-,-,2,-,SGT1,protein-coding,-,-,-,-,20170826,-
41875,19017628,Bathy02g05150,Bathy02g05150,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017629,Bathy02g05160,Bathy02g05160,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017630,Bathy02g05170,Bathy02g05170,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017631,Bathy02g05180,Bathy02g05180,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017632,Bathy02g05190,Bathy02g05190,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017633,Bathy02g05200,Bathy02g05200,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017634,Bathy02g05210,Bathy02g05210,-,-,2,-,alcohol dehydrogenase,protein-coding,-,-,-,-,20170826,-
41875,19017635,Bathy02g05220,Bathy02g05220,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017636,Bathy02g05230,Bathy02g05230,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017637,Bathy02g05240,Bathy02g05240,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017638,Bathy02g05250,Bathy02g05250,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017639,Bathy02g05260,Bathy02g05260,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017640,Bathy02g05270,Bathy02g05270,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017641,Bathy02g05280,Bathy02g05280,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017642,Bathy02g05290,Bathy02g05290,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017643,Bathy02g05300,Bathy02g05300,-,-,2,-,cytochrome b6/f complex subunit IV,protein-coding,-,-,-,-,20170826,-
41875,19017644,Bathy02g05310,Bathy02g05310,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017645,Bathy02g05320,Bathy02g05320,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017646,Bathy02g05330,Bathy02g05330,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017647,Bathy02g05340,Bathy02g05340,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017648,Bathy02g05350,Bathy02g05350,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017649,Bathy02g05360,Bathy02g05360,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017650,Bathy02g05370,Bathy02g05370,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017651,Bathy02g05380,Bathy02g05380,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017652,Bathy02g05390,Bathy02g05390,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017653,Bathy02g05400,Bathy02g05400,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017654,Bathy02g05410,Bathy02g05410,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017655,Bathy02g05420,Bathy02g05420,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017656,Bathy02g05430,Bathy02g05430,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017657,Bathy02g05440,Bathy02g05440,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017658,Bathy02g05450,Bathy02g05450,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017659,Bathy02g05460,Bathy02g05460,-,-,2,-,short-chain dehydrogenase/reductase SDR,protein-coding,-,-,-,-,20170826,-
41875,19017660,Bathy02g05465,Bathy02g05465,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017661,Bathy02g05470,Bathy02g05470,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017662,Bathy02g05480,Bathy02g05480,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017663,Bathy02g05485,Bathy02g05485,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017664,Bathy02g05490,Bathy02g05490,-,-,2,-,S-adenosylmethionine decarboxylase,protein-coding,-,-,-,-,20170826,-
41875,19017665,Bathy02g05500,Bathy02g05500,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017666,Bathy02g05510,Bathy02g05510,-,-,2,-,ribonuclease R,protein-coding,-,-,-,-,20170826,-
41875,19017667,Bathy02g05520,Bathy02g05520,-,-,2,-,"ATP-binding cassette sub-family B member 7, mitochondrial",protein-coding,-,-,-,-,20170826,-
41875,19017668,Bathy02g05530,Bathy02g05530,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017669,Bathy02g05540,Bathy02g05540,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017670,Bathy02g05550,Bathy02g05550,-,-,2,-,ATP-dependent helicase HrpB,protein-coding,-,-,-,-,20170826,-
41875,19017671,Bathy02g05560,Bathy02g05560,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017672,Bathy02g05570,Bathy02g05570,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017673,Bathy02g05580,Bathy02g05580,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017674,Bathy02g05590,Bathy02g05590,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017675,Bathy02g05600,Bathy02g05600,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017676,Bathy02g05610,Bathy02g05610,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017677,Bathy02g05620,Bathy02g05620,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017678,Bathy02g05630,Bathy02g05630,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017679,Bathy02g05640,Bathy02g05640,-,-,2,-,glycosyl transferase family 2,protein-coding,-,-,-,-,20170826,-
41875,19017680,Bathy02g05650,Bathy02g05650,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017681,Bathy02g05660,Bathy02g05660,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017682,Bathy02g05670,Bathy02g05670,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017683,Bathy02g05680,Bathy02g05680,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017684,Bathy02g05690,Bathy02g05690,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017685,Bathy02g05700,Bathy02g05700,-,-,2,-,MORN repeat protein,protein-coding,-,-,-,-,20170826,-
41875,19017686,Bathy02g05710,Bathy02g05710,-,-,2,-,triosephosphate isomerase,protein-coding,-,-,-,-,20170826,-
41875,19017687,Bathy02g05720,Bathy02g05720,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017688,Bathy02g05730,Bathy02g05730,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017689,Bathy02g05740,Bathy02g05740,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017690,Bathy02g05750,Bathy02g05750,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017691,Bathy02g05760,Bathy02g05760,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017692,Bathy02g05770,Bathy02g05770,-,-,2,-,"peptidyl-prolyl cis-trans isomerase, cyclophilin-type",protein-coding,-,-,-,-,20170826,-
41875,19017693,Bathy02g05780,Bathy02g05780,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017694,Bathy02g05790,Bathy02g05790,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017695,Bathy02g05800,Bathy02g05800,-,-,2,-,ABC transporter-like protein,protein-coding,-,-,-,-,20170826,-
41875,19017696,Bathy02g05810,Bathy02g05810,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017697,Bathy02g05820,Bathy02g05820,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017698,Bathy02g05830,Bathy02g05830,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017699,Bathy02g05840,Bathy02g05840,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017700,Bathy02g05850,Bathy02g05850,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017701,Bathy02g05860,Bathy02g05860,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017702,Bathy02g05870,Bathy02g05870,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017703,Bathy02g05880,Bathy02g05880,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017704,Bathy02g05890,Bathy02g05890,-,-,2,-,NAD-dependent epimerase/dehydratase,protein-coding,-,-,-,-,20170826,-
41875,19017705,Bathy02g05900,Bathy02g05900,-,-,2,-,DNA topoisomerase II,protein-coding,-,-,-,-,20170826,-
41875,19017706,Bathy02g05910,Bathy02g05910,-,-,2,-,pyrroline-5-carboxylate reductase,protein-coding,-,-,-,-,20170826,-
41875,19017707,Bathy02g05920,Bathy02g05920,-,-,2,-,PREDICTED: similar to two AAA domain containing protein,protein-coding,-,-,-,-,20170826,-
41875,19017708,Bathy02g05930,Bathy02g05930,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017709,Bathy02g05940,Bathy02g05940,-,-,2,-,hypothetical protein CHLNCDRAFT_134048,protein-coding,-,-,-,-,20170826,-
41875,19017710,Bathy02g05950,Bathy02g05950,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017711,Bathy02g05960,Bathy02g05960,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017712,Bathy02g05970,Bathy02g05970,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017713,Bathy02g05980,Bathy02g05980,-,-,2,-,ATP-dependent helicase NAM7,protein-coding,-,-,-,-,20170826,-
41875,19017714,Bathy02g05990,Bathy02g05990,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017715,Bathy02g06000,Bathy02g06000,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017716,Bathy02g06010,Bathy02g06010,-,-,2,-,arg methyltransferase,protein-coding,-,-,-,-,20170826,-
41875,19017717,Bathy02g06020,Bathy02g06020,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017718,Bathy02g06030,Bathy02g06030,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017719,Bathy02g06040,Bathy02g06040,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017720,Bathy02g06050,Bathy02g06050,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017721,Bathy02g06060,Bathy02g06060,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017722,Bathy02g06070,Bathy02g06070,-,-,2,-,putative peptidase,protein-coding,-,-,-,-,20170826,-
41875,19017723,Bathy02g06080,Bathy02g06080,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017724,Bathy02g06090,Bathy02g06090,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017725,Bathy02g06100,Bathy02g06100,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017726,Bathy02g06110,Bathy02g06110,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017727,Bathy02g06120,Bathy02g06120,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017728,Bathy02g06130,Bathy02g06130,-,-,2,-,pentapeptide repeat-containing protein,protein-coding,-,-,-,-,20170826,-
41875,19017729,Bathy02g06140,Bathy02g06140,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017730,Bathy02g06150,Bathy02g06150,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017731,Bathy02g06160,Bathy02g06160,-,-,2,-,transcription elongation factor SPT6,protein-coding,-,-,-,-,20170826,-
41875,19017732,Bathy02g06170,Bathy02g06170,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017733,Bathy02g06180,Bathy02g06180,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017734,Bathy02g02230,Bathy02g02230,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017735,Bathy02g01280,Bathy02g01280,-,-,2,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017736,Bathy02g00730,Bathy02g00730,-,-,2,-,SET and MYND domain-containing protein 5,protein-coding,-,-,-,-,20170826,-
41875,19017737,Bathy02g00010,Bathy02g00010,-,-,2,-,ribokinase,protein-coding,-,-,-,-,20170826,-
41875,19017738,Bathy01g00020,Bathy01g00020,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017739,Bathy01g00030,Bathy01g00030,-,-,1,-,glutathione S-transferase,protein-coding,-,-,-,-,20170826,-
41875,19017740,Bathy01g00040,Bathy01g00040,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017741,Bathy01g00050,Bathy01g00050,-,-,1,-,PAB-dependent poly(A)-specific ribonuclease subunit 2,protein-coding,-,-,-,-,20170826,-
41875,19017742,Bathy01g00060,Bathy01g00060,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017743,Bathy01g00070,Bathy01g00070,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017744,Bathy01g00080,Bathy01g00080,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017745,Bathy01g00090,Bathy01g00090,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017746,Bathy01g00100,Bathy01g00100,-,-,1,-,Cns1p,protein-coding,-,-,-,-,20170826,-
41875,19017747,Bathy01g00110,Bathy01g00110,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017748,Bathy01g00120,Bathy01g00120,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017749,Bathy01g00130,Bathy01g00130,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017750,Bathy01g00140,Bathy01g00140,-,-,1,-,Ribonucleoside-diphosphate reductase subunit,protein-coding,-,-,-,-,20170826,-
41875,19017751,Bathy01g00150,Bathy01g00150,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017752,Bathy01g00160,Bathy01g00160,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017753,Bathy01g00170,Bathy01g00170,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017754,Bathy01g00180,Bathy01g00180,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017755,Bathy01g00190,Bathy01g00190,-,-,1,-,50S ribosomal protein L36,protein-coding,-,-,-,-,20170826,-
41875,19017756,Bathy01g00200,Bathy01g00200,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017757,Bathy01g00210,Bathy01g00210,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017758,Bathy01g00220,Bathy01g00220,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017759,Bathy01g00230,Bathy01g00230,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017760,Bathy01g00240,Bathy01g00240,-,-,1,-,acyl-CoA dehydrogenase domain-containing protein,protein-coding,-,-,-,-,20170826,-
41875,19017761,Bathy01g00250,Bathy01g00250,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017762,Bathy01g00260,Bathy01g00260,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017763,Bathy01g00270,Bathy01g00270,-,-,1,-,methionine aminopeptidase 1,protein-coding,-,-,-,-,20170826,-
41875,19017764,Bathy01g00280,Bathy01g00280,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017765,Bathy01g00290,Bathy01g00290,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017766,Bathy01g00300,Bathy01g00300,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017767,Bathy01g00310,Bathy01g00310,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017768,Bathy01g00320,Bathy01g00320,-,-,1,-,Signal recognition particle 19 kDa protein,protein-coding,-,-,-,-,20170826,-
41875,19017769,Bathy01g00330,Bathy01g00330,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017770,Bathy01g00340,Bathy01g00340,-,-,1,-,Protein of unknown function DUF2196,protein-coding,-,-,-,-,20170826,-
41875,19017771,Bathy01g00350,Bathy01g00350,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017772,Bathy01g00360,Bathy01g00360,-,-,1,-,60S ribosomal protein L3,protein-coding,-,-,-,-,20170826,-
41875,19017773,Bathy01g00370,Bathy01g00370,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017774,Bathy01g00380,Bathy01g00380,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017775,Bathy01g00390,Bathy01g00390,-,-,1,-,ABC transporter related,protein-coding,-,-,-,-,20170826,-
41875,19017776,Bathy01g00400,Bathy01g00400,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017777,Bathy01g00410,Bathy01g00410,-,-,1,-,S-adenosylmethionine transporter,protein-coding,-,-,-,-,20170826,-
41875,19017778,Bathy01g00420,Bathy01g00420,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017779,Bathy01g00430,Bathy01g00430,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017780,Bathy01g00440,Bathy01g00440,-,-,1,-,"Dynein light chain 1, cytoplasmic",protein-coding,-,-,-,-,20170826,-
41875,19017781,Bathy01g00450,Bathy01g00450,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017782,Bathy01g00460,Bathy01g00460,-,-,1,-,YtbE (Aldo/keto reductase YtbE),protein-coding,-,-,-,-,20170826,-
41875,19017783,Bathy01g00470,Bathy01g00470,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017784,Bathy01g00480,Bathy01g00480,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017785,Bathy01g00490,Bathy01g00490,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19017786,Bathy01g00500,Bathy01g00500,-,-,1,-,polyphosphate kinase,protein-coding,-,-,-,-,20170826,-
