#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
5698,40323934,TraAM80_00001,TraAM80_00001,-,-,Unknown,-,"putative immunodominant antigen, putative,tc40 antigen-like",protein-coding,-,-,-,"putative immunodominant antigen, putative,tc40 antigen-like",20200918,-
5698,40332138,TraAM80_08205,TraAM80_08205,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332139,TraAM80_08206,TraAM80_08206,-,-,Unknown,-,glucose-regulated protein 78,protein-coding,-,-,-,glucose-regulated protein 78,20200918,-
5698,40332140,TraAM80_08207,TraAM80_08207,-,-,Unknown,-,Sof1-like protein,protein-coding,-,-,-,Sof1-like protein,20200918,-
5698,40332141,TraAM80_08208,TraAM80_08208,-,-,Unknown,-,putative nucleoside diphosphate kinase,protein-coding,-,-,-,putative nucleoside diphosphate kinase,20200918,-
5698,40332142,TraAM80_08209,TraAM80_08209,-,-,Unknown,-,T-complex protein 1 subunit eta,protein-coding,-,-,-,T-complex protein 1 subunit eta,20200918,-
5698,40332143,TraAM80_08210,TraAM80_08210,-,-,Unknown,-,putative 30S Ribosomal protein S17,protein-coding,-,-,-,putative 30S Ribosomal protein S17,20200918,-
5698,40332144,TraAM80_08211,TraAM80_08211,-,-,Unknown,-,putative proteasome beta 2 subunit,protein-coding,-,-,-,putative proteasome beta 2 subunit,20200918,-
5698,40332145,TraAM80_08212,TraAM80_08212,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332146,TraAM80_08213,TraAM80_08213,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332147,TraAM80_08214,TraAM80_08214,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332148,TraAM80_08215,TraAM80_08215,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332149,TraAM80_08216,TraAM80_08216,-,-,Unknown,-,60S ribosomal protein L23,protein-coding,-,-,-,60S ribosomal protein L23,20200922,-
5698,40332150,TraAM80_08217,TraAM80_08217,-,-,Unknown,-,60S ribosomal protein L23,protein-coding,-,-,-,60S ribosomal protein L23,20200922,-
5698,40332151,TraAM80_08218,TraAM80_08218,-,-,Unknown,-,60S ribosomal protein L27A/L29,protein-coding,-,-,-,60S ribosomal protein L27A/L29,20200922,-
5698,40332152,TraAM80_08219,TraAM80_08219,-,-,Unknown,-,hypothetical protein,pseudo,-,-,-,-,20200918,-
5698,40332153,TraAM80_08220,TraAM80_08220,-,-,Unknown,-,hypothetical protein,pseudo,-,-,-,-,20200918,-
5698,40332154,TraAM80_08221,TraAM80_08221,-,-,Unknown,-,putative isovaleryl-coA dehydrogenase,protein-coding,-,-,-,putative isovaleryl-coA dehydrogenase,20200918,-
5698,40332155,TraAM80_08222,TraAM80_08222,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332156,TraAM80_08223,TraAM80_08223,-,-,Unknown,-,"putative 1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase",protein-coding,-,-,-,"putative 1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase",20200918,-
5698,40332157,TraAM80_08224,TraAM80_08224,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332158,TraAM80_08225,TraAM80_08225,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332159,TraAM80_08226,TraAM80_08226,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332160,TraAM80_08227,TraAM80_08227,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20200918,-
5698,40332161,TraAM80_08228,TraAM80_08228,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332162,TraAM80_08229,TraAM80_08229,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332163,TraAM80_08230,TraAM80_08230,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332164,TraAM80_08231,TraAM80_08231,-,-,Unknown,-,calpain-like cysteine peptidase,protein-coding,-,-,-,calpain-like cysteine peptidase,20200918,-
5698,40332165,TraAM80_08232,TraAM80_08232,-,-,Unknown,-,putative DNA excision repair protein,protein-coding,-,-,-,putative DNA excision repair protein,20200918,-
5698,40332166,TraAM80_08233,TraAM80_08233,-,-,Unknown,-,putative serine/threonine protein kinase,protein-coding,-,-,-,putative serine/threonine protein kinase,20200918,-
5698,40332167,TraAM80_08234,TraAM80_08234,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332168,TraAM80_08235,TraAM80_08235,-,-,Unknown,-,nudix hydrolase,protein-coding,-,-,-,nudix hydrolase,20200918,-
5698,40332169,TraAM80_08236,TraAM80_08236,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332170,TraAM80_08237,TraAM80_08237,-,-,Unknown,-,calmodulin,protein-coding,-,-,-,calmodulin,20200918,-
5698,40332171,TraAM80_08238,TraAM80_08238,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332172,TraAM80_08239,TraAM80_08239,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332173,TraAM80_08240,TraAM80_08240,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332174,TraAM80_08241,TraAM80_08241,-,-,Unknown,-,hypothetical protein,pseudo,-,-,-,-,20200918,-
5698,40332175,TraAM80_08242,TraAM80_08242,-,-,Unknown,-,60S ribosomal protein L34,protein-coding,-,-,-,60S ribosomal protein L34,20200918,-
5698,40332176,TraAM80_08243,TraAM80_08243,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332177,TraAM80_08244,TraAM80_08244,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332178,TraAM80_08245,TraAM80_08245,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332179,TraAM80_08246,TraAM80_08246,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332180,TraAM80_08247,TraAM80_08247,-,-,Unknown,-,receptor-type adenylate cyclase,protein-coding,-,-,-,receptor-type adenylate cyclase,20200918,-
5698,40332181,TraAM80_08248,TraAM80_08248,-,-,Unknown,-,receptor-type adenylate cyclase,protein-coding,-,-,-,receptor-type adenylate cyclase,20200918,-
5698,40332182,TraAM80_08249,TraAM80_08249,-,-,Unknown,-,clathrin coat assembly protein AP19,protein-coding,-,-,-,clathrin coat assembly protein AP19,20200918,-
5698,40332183,TraAM80_08250,TraAM80_08250,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332184,TraAM80_08251,TraAM80_08251,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332185,TraAM80_08252,TraAM80_08252,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332186,TraAM80_08253,TraAM80_08253,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332187,TraAM80_08254,TraAM80_08254,-,-,Unknown,-,hypothetical protein,pseudo,-,-,-,-,20200918,-
5698,40332188,TraAM80_08255,TraAM80_08255,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332189,TraAM80_08256,TraAM80_08256,-,-,Unknown,-,transcription elongation factor SPT6,protein-coding,-,-,-,transcription elongation factor SPT6,20200918,-
5698,40332190,TraAM80_08257,TraAM80_08257,-,-,Unknown,-,"sedoheptulose-1,7-bisphosphatase",protein-coding,-,-,-,"sedoheptulose-1,7-bisphosphatase",20200918,-
5698,40332191,TraAM80_08258,TraAM80_08258,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332192,TraAM80_08259,TraAM80_08259,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332193,TraAM80_08260,TraAM80_08260,-,-,Unknown,-,40S ribosomal protein S2,protein-coding,-,-,-,40S ribosomal protein S2,20200918,-
5698,40332194,TraAM80_08261,TraAM80_08261,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332195,TraAM80_08262,TraAM80_08262,-,-,Unknown,-,large subunit ribosomal protein L17e,protein-coding,-,-,-,large subunit ribosomal protein L17e,20200918,-
5698,40332196,TraAM80_08263,TraAM80_08263,-,-,Unknown,-,putative kinesin,protein-coding,-,-,-,putative kinesin,20200918,-
5698,40332197,TraAM80_08264,TraAM80_08264,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332198,TraAM80_08265,TraAM80_08265,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332199,TraAM80_08266,TraAM80_08266,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332200,TraAM80_08267,TraAM80_08267,-,-,Unknown,-,putative ATP-dependent RNA helicase,protein-coding,-,-,-,putative ATP-dependent RNA helicase,20200918,-
5698,40332201,TraAM80_08268,TraAM80_08268,-,-,Unknown,-,40S ribosomal protein S2,protein-coding,-,-,-,40S ribosomal protein S2,20200918,-
5698,40332202,TraAM80_08269,TraAM80_08269,-,-,Unknown,-,nucleic acid binding protein Tc38,protein-coding,-,-,-,nucleic acid binding protein Tc38,20200918,-
5698,40332203,TraAM80_08270,TraAM80_08270,-,-,Unknown,-,putative syntaxin,protein-coding,-,-,-,putative syntaxin,20200918,-
5698,40332204,TraAM80_08271,TraAM80_08271,-,-,Unknown,-,ribosome biogenesis protein,protein-coding,-,-,-,ribosome biogenesis protein,20200918,-
5698,40332205,TraAM80_08272,TraAM80_08272,-,-,Unknown,-,ribosome biogenesis protein,protein-coding,-,-,-,ribosome biogenesis protein,20200918,-
5698,40332206,TraAM80_08273,TraAM80_08273,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332207,TraAM80_08274,TraAM80_08274,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332208,TraAM80_08275,TraAM80_08275,-,-,Unknown,-,putative replication termination factor,protein-coding,-,-,-,putative replication termination factor,20200918,-
5698,40332209,TraAM80_08276,TraAM80_08276,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332210,TraAM80_08277,TraAM80_08277,-,-,Unknown,-,prostaglandin F synthase,protein-coding,-,-,-,prostaglandin F synthase,20200918,-
5698,40332211,TraAM80_08278,TraAM80_08278,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332212,TraAM80_08279,TraAM80_08279,-,-,Unknown,-,40S ribosomal protein S2,protein-coding,-,-,-,40S ribosomal protein S2,20200918,-
5698,40332213,TraAM80_08280,TraAM80_08280,-,-,Unknown,-,40S ribosomal protein S2,protein-coding,-,-,-,40S ribosomal protein S2,20200918,-
5698,40332214,TraAM80_08281,TraAM80_08281,-,-,Unknown,-,hypothetical protein,pseudo,-,-,-,-,20200918,-
5698,40332215,TraAM80_08282,TraAM80_08282,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40332216,TraAM80_08283,TraAM80_08283,-,-,Unknown,-,deoxyribose-phosphate aldolase,protein-coding,-,-,-,deoxyribose-phosphate aldolase,20200918,-
5698,40332217,TraAM80_08284,TraAM80_08284,-,-,Unknown,-,putative alpha-ketoglutarate-dependent dioxygenase,protein-coding,-,-,-,putative alpha-ketoglutarate-dependent dioxygenase,20200918,-
5698,40332218,TraAM80_08285,TraAM80_08285,-,-,Unknown,-,axonemal p66.0,protein-coding,-,-,-,axonemal p66.0,20200918,-
5698,40332219,TraAM80_08286,TraAM80_08286,-,-,Unknown,-,putative kinesin,protein-coding,-,-,-,putative kinesin,20200918,-
5698,40332220,TraAM80_08287,TraAM80_08287,-,-,Unknown,-,Pin2-interacting protein X1,protein-coding,-,-,-,Pin2-interacting protein X1,20200918,-
5698,40332221,TraAM80_08288,TraAM80_08288,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40332222,TraAM80_08289,TraAM80_08289,-,-,Unknown,-,SET and MYND domain-containing protein,protein-coding,-,-,-,SET and MYND domain-containing protein,20200918,-
5698,40332223,TraAM80_08290,TraAM80_08290,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332224,TraAM80_08291,TraAM80_08291,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332225,TraAM80_08292,TraAM80_08292,-,-,Unknown,-,"protein phosphatase 1, regulatory subunit",protein-coding,-,-,-,"protein phosphatase 1, regulatory subunit",20200918,-
5698,40332226,TraAM80_08293,TraAM80_08293,-,-,Unknown,-,prefoldin subunit,protein-coding,-,-,-,prefoldin subunit,20200918,-
5698,40332227,TraAM80_08294,TraAM80_08294,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332228,TraAM80_08295,TraAM80_08295,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332229,TraAM80_08296,TraAM80_08296,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332230,TraAM80_08297,TraAM80_08297,-,-,Unknown,-,cysteine peptidase inhibitor,protein-coding,-,-,-,cysteine peptidase inhibitor,20200918,-
5698,40332231,TraAM80_08298,TraAM80_08298,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332232,TraAM80_08299,TraAM80_08299,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332233,TraAM80_08300,TraAM80_08300,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332234,TraAM80_08301,TraAM80_08301,-,-,Unknown,-,"transferase C1orf69 like protein, mitochondrial",protein-coding,-,-,-,"transferase C1orf69 like protein, mitochondrial",20200918,-
5698,40332235,TraAM80_08302,TraAM80_08302,-,-,Unknown,-,putative protein kinase,protein-coding,-,-,-,putative protein kinase,20200918,-
5698,40332236,TraAM80_08303,TraAM80_08303,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332237,TraAM80_08304,TraAM80_08304,-,-,Unknown,-,putative cell division cycle protein,protein-coding,-,-,-,putative cell division cycle protein,20200918,-
5698,40332238,TraAM80_08305,TraAM80_08305,-,-,Unknown,-,mitochondrial chaperonin HSP60 precursor,protein-coding,-,-,-,mitochondrial chaperonin HSP60 precursor,20200918,-
5698,40332239,TraAM80_08306,TraAM80_08306,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332240,TraAM80_08307,TraAM80_08307,-,-,Unknown,-,"putative dolichyl-P-Man:GDP-Man5GlcNAc2-PP-dolichyl alpha-1,3-mannosyltransferase",protein-coding,-,-,-,"putative dolichyl-P-Man:GDP-Man5GlcNAc2-PP-dolichyl alpha-1,3-mannosyltransferase",20200918,-
5698,40332241,TraAM80_08308,TraAM80_08308,-,-,Unknown,-,putative serine/threonine protein phosphatase,protein-coding,-,-,-,putative serine/threonine protein phosphatase,20200918,-
5698,40332242,TraAM80_08309,TraAM80_08309,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332243,TraAM80_08310,TraAM80_08310,-,-,Unknown,-,putative Protein kinase domain,protein-coding,-,-,-,putative Protein kinase domain,20200918,-
5698,40332244,TraAM80_08311,TraAM80_08311,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332245,TraAM80_08312,TraAM80_08312,-,-,Unknown,-,stress-induced-phosphoprotein 1,protein-coding,-,-,-,stress-induced-phosphoprotein 1,20200918,-
5698,40332246,TraAM80_08313,TraAM80_08313,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332247,TraAM80_08314,TraAM80_08314,-,-,Unknown,-,putative CTD nuclear envelope phosphatase 1A-like,protein-coding,-,-,-,putative CTD nuclear envelope phosphatase 1A-like,20200918,-
5698,40332248,TraAM80_08315,TraAM80_08315,-,-,Unknown,-,putative CTD nuclear envelope phosphatase 1A-like,protein-coding,-,-,-,putative CTD nuclear envelope phosphatase 1A-like,20200918,-
5698,40332249,TraAM80_08316,TraAM80_08316,-,-,Unknown,-,putative peter pan protein,protein-coding,-,-,-,putative peter pan protein,20200918,-
5698,40332250,TraAM80_08317,TraAM80_08317,-,-,Unknown,-,putative inorganic pyrophosphatase,protein-coding,-,-,-,putative inorganic pyrophosphatase,20200918,-
5698,40332251,TraAM80_08318,TraAM80_08318,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332252,TraAM80_08319,TraAM80_08319,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332253,TraAM80_08320,TraAM80_08320,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332254,TraAM80_08321,TraAM80_08321,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332255,TraAM80_08322,TraAM80_08322,-,-,Unknown,-,putative NAD/FAD dependent dehydrogenase,protein-coding,-,-,-,putative NAD/FAD dependent dehydrogenase,20200918,-
5698,40332256,TraAM80_08323,TraAM80_08323,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332257,TraAM80_08324,TraAM80_08324,-,-,Unknown,-,succinate dehydrogenase,protein-coding,-,-,-,succinate dehydrogenase,20200918,-
5698,40332258,TraAM80_08325,TraAM80_08325,-,-,Unknown,-,large subunit ribosomal protein L6e,protein-coding,-,-,-,large subunit ribosomal protein L6e,20200918,-
5698,40332259,TraAM80_08326,TraAM80_08326,-,-,Unknown,-,glutamate dehydrogenase,protein-coding,-,-,-,glutamate dehydrogenase,20200918,-
5698,40332260,TraAM80_08327,TraAM80_08327,-,-,Unknown,-,farnesyl synthetase,protein-coding,-,-,-,farnesyl synthetase,20200918,-
5698,40332261,TraAM80_08328,TraAM80_08328,-,-,Unknown,-,SNW domain-containing protein 1,protein-coding,-,-,-,SNW domain-containing protein 1,20200918,-
5698,40332262,TraAM80_08329,TraAM80_08329,-,-,Unknown,-,tryparedoxin peroxidase,protein-coding,-,-,-,tryparedoxin peroxidase,20200918,-
5698,40332263,TraAM80_08330,TraAM80_08330,-,-,Unknown,-,protein YIPF2,protein-coding,-,-,-,protein YIPF2,20200918,-
5698,40332264,TraAM80_08331,TraAM80_08331,-,-,Unknown,-,leucine-rich repeat protein,protein-coding,-,-,-,leucine-rich repeat protein,20200918,-
5698,40332265,TraAM80_08332,TraAM80_08332,-,-,Unknown,-,SET domain containing protein,protein-coding,-,-,-,SET domain containing protein,20200918,-
5698,40332266,TraAM80_08333,TraAM80_08333,-,-,Unknown,-,2-hydroxy-3-oxopropionate reductase,protein-coding,-,-,-,2-hydroxy-3-oxopropionate reductase,20200918,-
5698,40332267,TraAM80_08334,TraAM80_08334,-,-,Unknown,-,putative polynucleotide kinase 3'-phosphatase,protein-coding,-,-,-,putative polynucleotide kinase 3'-phosphatase,20200918,-
5698,40332268,TraAM80_08335,TraAM80_08335,-,-,Unknown,-,putative serine peptidase,protein-coding,-,-,-,putative serine peptidase,20200918,-
5698,40332269,TraAM80_08336,TraAM80_08336,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40332270,TraAM80_08337,TraAM80_08337,-,-,Unknown,-,putative ribosomal RNA adenine dimethylase family protein,protein-coding,-,-,-,putative ribosomal RNA adenine dimethylase family protein,20200918,-
5698,40332271,TraAM80_08338,TraAM80_08338,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40332272,TraAM80_08339,TraAM80_08339,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40332273,TraAM80_08340,TraAM80_08340,-,-,Unknown,-,"solute carrier family 25 (mitochondrial adenine nucleotide translocator), member 4/5/6/31",protein-coding,-,-,-,"solute carrier family 25 (mitochondrial adenine nucleotide translocator), member 4/5/6/31",20200918,-
5698,40332274,TraAM80_08341,TraAM80_08341,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40332275,TraAM80_08342,TraAM80_08342,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40332276,TraAM80_08343,TraAM80_08343,-,-,Unknown,-,retrotransposon hot spot (RHS) protein,protein-coding,-,-,-,retrotransposon hot spot (RHS) protein,20200918,-
