#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
5322,5666623,LOC5666623,-,-,-,MT,-,cox1,protein-coding,-,-,-,cytochrome c oxidase subunit 1;hypothetical protein,20201029,-
5322,59380297,PC9H_010479,PC9H_010479,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380298,PC9H_010480,PC9H_010480,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380299,PC9H_010481,PC9H_010481,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380300,PC9H_010482,PC9H_010482,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380301,PC9H_010483,PC9H_010483,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380302,TAL1_2,PC9H_010484,-,-,Unknown,-,sedoheptulose-7-phosphate:D-glyceraldehyde-3- phosphate transaldolase,protein-coding,-,-,-,sedoheptulose-7-phosphate:D-glyceraldehyde-3- phosphate transaldolase,20210424,-
5322,59380303,PC9H_010485,PC9H_010485,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380304,PC9H_010486,PC9H_010486,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380305,GDH2,PC9H_010487,-,-,Unknown,-,NAD-dependent glutamate dehydrogenase,protein-coding,-,-,-,NAD-dependent glutamate dehydrogenase,20210529,-
5322,59380306,PC9H_010488,PC9H_010488,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380307,PC9H_010489,PC9H_010489,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5322,59380308,PC9H_010490,PC9H_010490,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380309,PC9H_010491,PC9H_010491,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5322,59380310,PC9H_010492,PC9H_010492,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380311,PC9H_010493,PC9H_010493,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380312,PC9H_010494,PC9H_010494,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380313,PC9H_010495,PC9H_010495,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380314,PC9H_010496,PC9H_010496,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380315,TRK1_3,PC9H_010497,-,-,Unknown,-,low affinity potassium transporter,protein-coding,-,-,-,low affinity potassium transporter,20210529,-
5322,59380316,RRP6,PC9H_010498,-,-,Unknown,-,exosome nuclease subunit,protein-coding,-,-,-,exosome nuclease subunit,20210529,-
5322,59380317,PC9H_010499,PC9H_010499,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380318,ORC2_2,PC9H_010500,-,-,Unknown,-,Origin recognition complex subunit 2,protein-coding,-,-,-,Origin recognition complex subunit 2,20210529,-
5322,59380319,PC9H_010501,PC9H_010501,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380320,PC9H_010502,PC9H_010502,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380321,PC9H_010503,PC9H_010503,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380322,PC9H_010504,PC9H_010504,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380323,PC9H_010505,PC9H_010505,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380324,CNOT8,PC9H_010506,-,-,Unknown,-,CCR4-NOT transcription complex subunit 8,protein-coding,-,-,-,CCR4-NOT transcription complex subunit 8,20210529,-
5322,59380325,PC9H_010507,PC9H_010507,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380326,PC9H_010508,PC9H_010508,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380327,PC9H_010509,PC9H_010509,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380328,PC9H_010510,PC9H_010510,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380329,PC9H_010511,PC9H_010511,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380330,PC9H_010512,PC9H_010512,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380331,PC9H_010513,PC9H_010513,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380332,PC9H_010514,PC9H_010514,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380333,PC9H_010515,PC9H_010515,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380334,PC9H_010516,PC9H_010516,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380335,LIA1,PC9H_010517,-,-,Unknown,-,deoxyhypusine hydroxylase,protein-coding,-,-,-,deoxyhypusine hydroxylase,20210529,-
5322,59380336,MRT4,PC9H_010518,-,-,Unknown,-,mRNA turnover and ribosome assembly protein,protein-coding,-,-,-,mRNA turnover and ribosome assembly protein,20210529,-
5322,59380337,PC9H_010519,PC9H_010519,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380338,PC9H_010520,PC9H_010520,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380339,PC9H_010521,PC9H_010521,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380340,PC9H_010522,PC9H_010522,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380341,PC9H_010523,PC9H_010523,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380342,GEM1,PC9H_010524,-,-,Unknown,-,ERMES complex Ca(2+)-binding regulatory GTPase gem1,protein-coding,-,-,-,ERMES complex Ca(2+)-binding regulatory GTPase gem1,20210529,-
5322,59380343,PC9H_010525,PC9H_010525,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5322,59380344,PC9H_010526,PC9H_010526,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380345,PC9H_010527,PC9H_010527,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380346,PC9H_010528,PC9H_010528,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380347,PC9H_010529,PC9H_010529,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380348,STE3_3,PC9H_010530,-,-,Unknown,-,a-factor receptor,protein-coding,-,-,-,a-factor receptor,20210529,-
5322,59380349,SET5,PC9H_010531,-,-,Unknown,-,SET domain-containing protein 5,protein-coding,-,-,-,SET domain-containing protein 5,20210424,-
5322,59380350,PC9H_010532,PC9H_010532,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380351,PC9H_010533,PC9H_010533,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380352,PC9H_010534,PC9H_010534,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380353,VPS45,PC9H_010535,-,-,Unknown,-,vacuolar protein sorting-associated protein 45,protein-coding,-,-,-,vacuolar protein sorting-associated protein 45,20210529,-
5322,59380354,PC9H_010536,PC9H_010536,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380355,PC9H_010537,PC9H_010537,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380356,PC9H_010538,PC9H_010538,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380357,PC9H_010539,PC9H_010539,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380358,PC9H_010540,PC9H_010540,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380359,FPR1_2,PC9H_010541,-,-,Unknown,-,FK506 binding protein proline rotamase rapamycin-binding protein,protein-coding,-,-,-,FK506 binding protein proline rotamase rapamycin-binding protein,20210529,-
5322,59380360,PC9H_010542,PC9H_010542,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380361,PC9H_010543,PC9H_010543,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380362,PC9H_010544,PC9H_010544,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380363,PC9H_010545,PC9H_010545,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380364,PC9H_010546,PC9H_010546,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380365,PC9H_010547,PC9H_010547,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380366,PC9H_010548,PC9H_010548,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380367,PC9H_010549,PC9H_010549,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380368,PC9H_010550,PC9H_010550,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380369,PC9H_010551,PC9H_010551,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380370,PC9H_010552,PC9H_010552,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380371,PC9H_010553,PC9H_010553,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380372,PC9H_010554,PC9H_010554,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380373,PC9H_010555,PC9H_010555,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380374,PC9H_010556,PC9H_010556,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380375,PC9H_010557,PC9H_010557,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380376,PC9H_010558,PC9H_010558,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380377,SOD1,PC9H_010559,-,-,Unknown,-,Superoxide dismutase [Cu-Zn],protein-coding,-,-,-,Superoxide dismutase [Cu-Zn],20210529,-
5322,59380378,PC9H_010560,PC9H_010560,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380379,SCS2_3,PC9H_010561,-,-,Unknown,-,phosphatidylinositol-binding protein scs2,protein-coding,-,-,-,phosphatidylinositol-binding protein scs2,20210529,-
5322,59380380,MDR1,PC9H_010562,-,-,Unknown,-,GTPase-activating protein,protein-coding,-,-,-,GTPase-activating protein,20210529,-
5322,59380381,GAD8,PC9H_010563,-,-,Unknown,-,AGC protein kinase Gad8,protein-coding,-,-,-,AGC protein kinase Gad8,20210529,-
5322,59380382,MSH5,PC9H_010564,-,-,Unknown,-,MutS protein msh5,protein-coding,-,-,-,MutS protein msh5,20210529,-
5322,59380383,PHB2,PC9H_010565,-,-,Unknown,-,"Prohibitin-2, subunit of the prohibitin complex (Phb1p-Phb2p)",protein-coding,-,-,-,"Prohibitin-2, subunit of the prohibitin complex (Phb1p-Phb2p)",20210529,-
5322,59380384,PC9H_010566,PC9H_010566,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380385,PC9H_010567,PC9H_010567,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380386,PC9H_010568,PC9H_010568,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380387,MCM1,PC9H_010569,-,-,Unknown,-,transcription factor of the MADS box,protein-coding,-,-,-,transcription factor of the MADS box,20210529,-
5322,59380388,PC9H_010570,PC9H_010570,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380389,CDC37,PC9H_010571,-,-,Unknown,-,hsp90 co-chaperone Cdc37,protein-coding,-,-,-,hsp90 co-chaperone Cdc37,20210529,-
5322,59380390,PC9H_010572,PC9H_010572,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380391,PC9H_010573,PC9H_010573,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380392,PC9H_010574,PC9H_010574,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380393,PC9H_010575,PC9H_010575,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380394,PC9H_010576,PC9H_010576,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380395,PC9H_010577,PC9H_010577,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380396,PC9H_010578,PC9H_010578,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380397,NCA2,PC9H_010579,-,-,Unknown,-,Nuclear control of ATPase protein 2,protein-coding,-,-,-,Nuclear control of ATPase protein 2,20210529,-
5322,59380398,PC9H_010580,PC9H_010580,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380399,RPT5,PC9H_010581,-,-,Unknown,-,26S proteasome regulatory subunit 6A,protein-coding,-,-,-,26S proteasome regulatory subunit 6A,20210529,-
5322,59380400,PC9H_010582,PC9H_010582,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380401,PC9H_010583,PC9H_010583,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380402,PC9H_010584,PC9H_010584,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380403,PC9H_010585,PC9H_010585,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380404,PC9H_010586,PC9H_010586,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380405,PC9H_010587,PC9H_010587,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5322,59380406,PC9H_010588,PC9H_010588,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380407,PC9H_010589,PC9H_010589,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380408,PC9H_010590,PC9H_010590,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380409,PC9H_010591,PC9H_010591,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380410,PC9H_010592,PC9H_010592,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380411,GDA1,PC9H_010593,-,-,Unknown,-,Guanosine-diphosphatase,protein-coding,-,-,-,Guanosine-diphosphatase,20210529,-
5322,59380412,PC9H_010594,PC9H_010594,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380413,PC9H_010595,PC9H_010595,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380414,PC9H_010596,PC9H_010596,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380415,PC9H_010597,PC9H_010597,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380416,PC9H_010598,PC9H_010598,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380417,PC9H_010599,PC9H_010599,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380418,PC9H_010600,PC9H_010600,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380419,PC9H_010601,PC9H_010601,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380420,PC9H_010602,PC9H_010602,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380421,PC9H_010603,PC9H_010603,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380422,ARP6,PC9H_010604,-,-,Unknown,-,Actin- protein 6,protein-coding,-,-,-,Actin- protein 6,20210529,-
5322,59380423,PC9H_010605,PC9H_010605,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380424,PC9H_010606,PC9H_010606,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380425,PC9H_010607,PC9H_010607,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380426,PC9H_010608,PC9H_010608,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380427,PC9H_010609,PC9H_010609,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380428,PC9H_010610,PC9H_010610,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380429,PC9H_010611,PC9H_010611,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380430,PC9H_010612,PC9H_010612,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380431,PC9H_010613,PC9H_010613,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380432,EBP2,PC9H_010614,-,-,Unknown,-,rRNA-processing protein and EBNA1-binding protein ebp2,protein-coding,-,-,-,rRNA-processing protein and EBNA1-binding protein ebp2,20210529,-
5322,59380433,PC9H_010615,PC9H_010615,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380434,PC9H_010616,PC9H_010616,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380435,PC9H_010617,PC9H_010617,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201029,-
5322,59380436,PC9H_010618,PC9H_010618,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
5322,59380437,PC9H_010619,PC9H_010619,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210424,-
5322,59380438,PC9H_010620,PC9H_010620,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210529,-
