#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
229533,3293533,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene (Gibberella zeae PH-1).,other,-,-,-,-,20210522,-
229533,23560489,FGSG_13683,FGSG_13683,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560490,FGSG_13684,FGSG_13684,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560491,FGSG_13685,FGSG_13685,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560492,FGSG_13686,FGSG_13686,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560493,FGSG_13687,FGSG_13687,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560494,FGSG_13688,FGSG_13688,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560495,FGSG_13689,FGSG_13689,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560496,FGSG_13690,FGSG_13690,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560497,FGSG_13691,FGSG_13691,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560498,FGSG_13692,FGSG_13692,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560499,FGSG_13693,FGSG_13693,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560500,FGSG_13694,FGSG_13694,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560501,FGSG_13695,FGSG_13695,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560502,FGSG_13696,FGSG_13696,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560503,FGSG_13697,FGSG_13697,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560504,FGSG_13698,FGSG_13698,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560505,FGSG_13699,FGSG_13699,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560506,FGSG_13700,FGSG_13700,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150718,-
229533,23560507,FGSG_13701,FGSG_13701,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23560508,FGSG_13702,FGSG_13702,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560509,FGSG_13703,FGSG_13703,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560510,FGSG_13704,FGSG_13704,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23560511,FGSG_13705,FGSG_13705,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560512,FGSG_13706,FGSG_13706,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560513,FGSG_13707,FGSG_13707,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23560514,FGSG_13708,FGSG_13708,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560515,FGSG_13709,FGSG_13709,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560516,FGSG_13710,FGSG_13710,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560517,FGSG_13711,FGSG_13711,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560518,FGSG_13712,FGSG_13712,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560519,FGSG_13713,FGSG_13713,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560520,FGSG_13714,FGSG_13714,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23560521,FGSG_13715,FGSG_13715,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150718,-
229533,23560522,FGSG_13716,FGSG_13716,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560523,FGSG_13717,FGSG_13717,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560524,FGSG_13718,FGSG_13718,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560525,FGSG_13719,FGSG_13719,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560526,FGSG_13720,FGSG_13720,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560527,FGSG_13721,FGSG_13721,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23560528,FGSG_13722,FGSG_13722,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150718,-
229533,23560529,FGSG_13723,FGSG_13723,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23560530,FGSG_13724,FGSG_13724,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23560531,FGSG_13725,FGSG_13725,-,-,1,-,spermidine synthase,protein-coding,-,-,-,-,20160910,-
229533,23560532,FGSG_13726,FGSG_13726,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560533,FGSG_13727,FGSG_13727,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23560534,FGSG_13728,FGSG_13728,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23560535,FGSG_13729,FGSG_13729,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560536,FGSG_13730,FGSG_13730,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560537,FGSG_13731,FGSG_13731,-,-,1,-,TBC1 domain family member 22A,protein-coding,-,-,-,-,20150227,-
229533,23560538,FGSG_13732,FGSG_13732,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560539,FGSG_13733,FGSG_13733,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560540,FGSG_13734,FGSG_13734,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560541,FGSG_13735,FGSG_13735,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560542,FGSG_13736,FGSG_13736,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560543,FGSG_13737,FGSG_13737,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23560544,FGSG_13738,FGSG_13738,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560545,FGSG_13739,FGSG_13739,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560546,FGSG_13740,FGSG_13740,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560547,FGSG_13741,FGSG_13741,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560548,FGSG_13742,FGSG_13742,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560549,FGSG_13743,FGSG_13743,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560550,FGSG_13744,FGSG_13744,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150227,-
229533,23560551,FGSG_13745,FGSG_13745,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560552,FGSG_13746,FGSG_13746,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560553,FGSG_13747,FGSG_13747,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560554,FGSG_13748,FGSG_13748,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560555,FGSG_13749,FGSG_13749,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560556,FGSG_13750,FGSG_13750,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560557,FGSG_13751,FGSG_13751,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560558,FGSG_13752,FGSG_13752,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560559,FGSG_13753,FGSG_13753,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560560,FGSG_13754,FGSG_13754,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560561,FGSG_13755,FGSG_13755,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560562,FGSG_13756,FGSG_13756,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560563,FGSG_13757,FGSG_13757,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560564,FGSG_13758,FGSG_13758,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560565,FGSG_13759,FGSG_13759,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560566,FGSG_13760,FGSG_13760,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560567,FGSG_13761,FGSG_13761,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560568,FGSG_13762,FGSG_13762,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560569,FGSG_13763,FGSG_13763,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560570,FGSG_13764,FGSG_13764,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23560571,FGSG_13765,FGSG_13765,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150227,-
229533,23560572,FGSG_13766,FGSG_13766,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560573,FGSG_13767,FGSG_13767,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560574,FGSG_13768,FGSG_13768,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560575,FGSG_13769,FGSG_13769,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560576,FGSG_13770,FGSG_13770,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560577,FGSG_13771,FGSG_13771,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560578,FGSG_13772,FGSG_13772,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560579,FGSG_13773,FGSG_13773,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560580,FGSG_13774,FGSG_13774,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560581,FGSG_13775,FGSG_13775,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560582,FGSG_13776,FGSG_13776,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560583,FGSG_13777,FGSG_13777,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560584,FGSG_13778,FGSG_13778,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560585,FGSG_13779,FGSG_13779,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560586,FGSG_13780,FGSG_13780,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560587,FGSG_13781,FGSG_13781,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560588,FGSG_13782,FGSG_13782,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560589,FGSG_13783,FGSG_13783,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560590,FGSG_13784,FGSG_13784,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560591,FGSG_13787,FGSG_13787,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560592,FGSG_13788,FGSG_13788,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560593,FGSG_13789,FGSG_13789,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560594,FGSG_13790,FGSG_13790,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560595,FGSG_13791,FGSG_13791,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560596,FGSG_13792,FGSG_13792,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560597,FGSG_13793,FGSG_13793,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560598,FGSG_13794,FGSG_13794,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560599,FGSG_13795,FGSG_13795,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560600,FGSG_13796,FGSG_13796,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560601,FGSG_13797,FGSG_13797,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560602,FGSG_13798,FGSG_13798,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560603,FGSG_13799,FGSG_13799,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560604,FGSG_13800,FGSG_13800,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560605,FGSG_13801,FGSG_13801,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560606,FGSG_13802,FGSG_13802,-,-,1,-,L-amino-acid oxidase precursor,protein-coding,-,-,-,-,20160910,-
229533,23560607,FGSG_13803,FGSG_13803,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560608,FGSG_13804,FGSG_13804,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560609,FGSG_13805,FGSG_13805,-,-,1,-,alpha-glucosidase,protein-coding,-,-,-,-,20150718,-
229533,23560610,FGSG_13806,FGSG_13806,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560611,FGSG_13807,FGSG_13807,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150718,-
229533,23560612,FGSG_13808,FGSG_13808,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560613,FGSG_13809,FGSG_13809,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560614,FGSG_13810,FGSG_13810,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560615,FGSG_13812,FGSG_13812,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560616,FGSG_13813,FGSG_13813,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23560617,FGSG_13814,FGSG_13814,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560618,FGSG_13815,FGSG_13815,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560619,FGSG_13816,FGSG_13816,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560620,FGSG_13817,FGSG_13817,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560621,FGSG_13818,FGSG_13818,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560622,FGSG_13819,FGSG_13819,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560623,FGSG_13820,FGSG_13820,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560624,FGSG_13821,FGSG_13821,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20150227,-
229533,23560625,FGSG_13822,FGSG_13822,-,-,1,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560626,FGSG_13823,FGSG_13823,-,-,3,-,aconitate hydratase,protein-coding,-,-,-,-,20160910,-
229533,23560627,FGSG_13824,FGSG_13824,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560628,FGSG_13825,FGSG_13825,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560629,FGSG_13826,FGSG_13826,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560630,FGSG_13827,FGSG_13827,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560631,FGSG_13828,FGSG_13828,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560632,FGSG_13829,FGSG_13829,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560633,FGSG_13830,FGSG_13830,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560634,FGSG_13831,FGSG_13831,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560635,FGSG_13832,FGSG_13832,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560636,FGSG_13833,FGSG_13833,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23560637,FGSG_13834,FGSG_13834,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560638,FGSG_13835,FGSG_13835,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560639,FGSG_13836,FGSG_13836,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560640,FGSG_13837,FGSG_13837,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20170520,-
229533,23560641,FGSG_13838,FGSG_13838,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23560642,FGSG_13839,FGSG_13839,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560643,FGSG_13840,FGSG_13840,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560644,FGSG_13841,FGSG_13841,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560645,FGSG_13842,FGSG_13842,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560646,FGSG_13843,FGSG_13843,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560647,FGSG_13844,FGSG_13844,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560648,FGSG_13845,FGSG_13845,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560649,FGSG_13846,FGSG_13846,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560650,FGSG_13847,FGSG_13847,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560651,FGSG_13848,FGSG_13848,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560652,FGSG_13849,FGSG_13849,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560653,FGSG_13850,FGSG_13850,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560654,FGSG_13851,FGSG_13851,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560655,FGSG_13852,FGSG_13852,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560656,FGSG_13853,FGSG_13853,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560657,FGSG_13854,FGSG_13854,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560658,FGSG_13855,FGSG_13855,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150227,-
229533,23560659,FGSG_13856,FGSG_13856,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20170520,-
229533,23560660,FGSG_13857,FGSG_13857,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560661,FGSG_13858,FGSG_13858,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560662,FGSG_13859,FGSG_13859,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560663,FGSG_13860,FGSG_13860,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23560664,FGSG_13861,FGSG_13861,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560665,FGSG_13862,FGSG_13862,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560666,FGSG_13863,FGSG_13863,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560667,FGSG_13864,FGSG_13864,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560668,FGSG_13865,FGSG_13865,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560669,FGSG_13866,FGSG_13866,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23560670,FGSG_13867,FGSG_13867,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560671,FGSG_13868,FGSG_13868,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560672,FGSG_13869,FGSG_13869,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560673,FGSG_13870,FGSG_13870,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23560674,FGSG_13871,FGSG_13871,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560675,FGSG_13872,FGSG_13872,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560676,FGSG_13873,FGSG_13873,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560677,FGSG_13874,FGSG_13874,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560678,FGSG_13875,FGSG_13875,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560679,FGSG_13876,FGSG_13876,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560680,FGSG_13877,FGSG_13877,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560681,FGSG_13878,FGSG_13878,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20210424,-
229533,23560682,FGSG_13879,FGSG_13879,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560683,FGSG_13880,FGSG_13880,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23560684,FGSG_13881,FGSG_13881,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20170930,-
229533,23560685,FGSG_13882,FGSG_13882,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560686,FGSG_13883,FGSG_13883,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23560687,FGSG_13884,FGSG_13884,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560688,FGSG_13885,FGSG_13885,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560689,FGSG_13886,FGSG_13886,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560690,FGSG_13887,FGSG_13887,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560691,FGSG_13888,FGSG_13888,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20210129,-
229533,23560692,FGSG_13889,FGSG_13889,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560693,FGSG_13890,FGSG_13890,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560694,FGSG_13891,FGSG_13891,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560695,FGSG_13892,FGSG_13892,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23560696,FGSG_13893,FGSG_13893,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560697,FGSG_13894,FGSG_13894,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560698,FGSG_13895,FGSG_13895,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23560699,FGSG_13896,FGSG_13896,-,-,3,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23560700,FGSG_13897,FGSG_13897,-,-,3,-,amino-acid permease inda1,protein-coding,-,-,-,-,20160910,-
