#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
120017,64860427,UHO2_00001,UHO2_00001,-,-,Unknown,-,putative zinc metallo-protease,protein-coding,-,-,-,putative zinc metallo-protease,20210514,-
120017,64867274,UHO2_06854,UHO2_06854,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867275,UHO2_06855,UHO2_06855,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867276,UHO2_06856,UHO2_06856,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867277,UHO2_06857,UHO2_06857,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867278,UHO2_06858,UHO2_06858,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867279,UHO2_06859,UHO2_06859,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867280,UHO2_06860,UHO2_06860,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867281,UHO2_06861,UHO2_06861,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867282,UHO2_06862,UHO2_06862,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867283,UHO2_06863,UHO2_06863,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867284,UHO2_06864,UHO2_06864,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867285,UHO2_06865,UHO2_06865,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867286,UHO2_06866,UHO2_06866,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867287,UHO2_06867,UHO2_06867,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867288,UHO2_06868,UHO2_06868,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867289,UHO2_06869,UHO2_06869,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867290,UHO2_06870,UHO2_06870,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867291,UHO2_06871,UHO2_06871,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867292,UHO2_06872,UHO2_06872,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867293,UHO2_06873,UHO2_06873,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867294,UHO2_06874,UHO2_06874,-,-,Unknown,-,"putative 3-hydroxyisobutyrate dehydrogenase, mitochondrial precursor",protein-coding,-,-,-,"putative 3-hydroxyisobutyrate dehydrogenase, mitochondrial precursor",20210514,-
120017,64867295,UHO2_06875,UHO2_06875,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867296,UHO2_06876,UHO2_06876,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867297,UHO2_06877,UHO2_06877,-,-,Unknown,-,putative peptidylprolyl isomerase (cyclophilin)-like protein,protein-coding,-,-,-,putative peptidylprolyl isomerase (cyclophilin)-like protein,20210514,-
120017,64867298,UHO2_06878,UHO2_06878,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867299,UHO2_06879,UHO2_06879,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867300,UHO2_06880,UHO2_06880,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867301,UHO2_06881,UHO2_06881,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867302,UHO2_06882,UHO2_06882,-,-,Unknown,-,putative NADPH-dependent beta-ketoacyl reductase (rhlG),protein-coding,-,-,-,putative NADPH-dependent beta-ketoacyl reductase (rhlG),20210514,-
120017,64867303,UHO2_06883,UHO2_06883,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867304,UHO2_06884,UHO2_06884,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867305,UHO2_06885,UHO2_06885,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867306,UHO2_06886,UHO2_06886,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867307,UHO2_06887,UHO2_06887,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867308,UHO2_06888,UHO2_06888,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867309,UHO2_06889,UHO2_06889,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867310,UHO2_06890,UHO2_06890,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867311,UHO2_06891,UHO2_06891,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867312,UHO2_06892,UHO2_06892,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867313,UHO2_06893,UHO2_06893,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867314,UHO2_06894,UHO2_06894,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867315,UHO2_06895,UHO2_06895,-,-,Unknown,-,putative glucokinase,protein-coding,-,-,-,putative glucokinase,20210514,-
120017,64867316,UHO2_06896,UHO2_06896,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867317,UHO2_06897,UHO2_06897,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867318,UHO2_06898,UHO2_06898,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867319,UHO2_06899,UHO2_06899,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867320,UHO2_06900,UHO2_06900,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867321,UHO2_06901,UHO2_06901,-,-,Unknown,-,putative 40S ribosomal protein S23,protein-coding,-,-,-,putative 40S ribosomal protein S23,20210514,-
120017,64867322,UHO2_06902,UHO2_06902,-,-,Unknown,-,putative 60S large subunit ribosomal protein L27,protein-coding,-,-,-,putative 60S large subunit ribosomal protein L27,20210514,-
120017,64867323,UHO2_06903,UHO2_06903,-,-,Unknown,-,putative endoplasmic reticulum insertion protein SEC61,protein-coding,-,-,-,putative endoplasmic reticulum insertion protein SEC61,20210514,-
120017,64867324,UHO2_06904,UHO2_06904,-,-,Unknown,-,putative DNA-directed RNA polymerase II chain RPB10,protein-coding,-,-,-,putative DNA-directed RNA polymerase II chain RPB10,20210514,-
120017,64867325,UHO2_06905,UHO2_06905,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867326,UHO2_06906,UHO2_06906,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867327,UHO2_06907,UHO2_06907,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867328,UHO2_06908,UHO2_06908,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867329,UHO2_06909,UHO2_06909,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867330,UHO2_06910,UHO2_06910,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867331,UHO2_06911,UHO2_06911,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867332,UHO2_06912,UHO2_06912,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867333,UHO2_06913,UHO2_06913,-,-,Unknown,-,putative MVD1 - mevalonate pyrophosphate decarboxylase,protein-coding,-,-,-,putative MVD1 - mevalonate pyrophosphate decarboxylase,20210514,-
120017,64867334,UHO2_06914,UHO2_06914,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867335,UHO2_06915,UHO2_06915,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867336,UHO2_06916,UHO2_06916,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867337,UHO2_06917,UHO2_06917,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867338,UHO2_06918,UHO2_06918,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867339,UHO2_06919,UHO2_06919,-,-,Unknown,-,related to DnaJ homolog subfamily C member 3,protein-coding,-,-,-,related to DnaJ homolog subfamily C member 3,20210514,-
120017,64867340,UHO2_06920,UHO2_06920,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867341,UHO2_06921,UHO2_06921,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867342,UHO2_06922,UHO2_06922,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867343,UHO2_06923,UHO2_06923,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867344,UHO2_06924,UHO2_06924,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867345,UHO2_06925,UHO2_06925,-,-,Unknown,-,putative histone acetylase,protein-coding,-,-,-,putative histone acetylase,20210514,-
120017,64867346,UHO2_06926,UHO2_06926,-,-,Unknown,-,related to YAP1802 - protein involved in clathrin cage assembly,protein-coding,-,-,-,related to YAP1802 - protein involved in clathrin cage assembly,20210514,-
120017,64867347,UHO2_06927,UHO2_06927,-,-,Unknown,-,putative Ferrichrome siderophore peptide synthetase,protein-coding,-,-,-,putative Ferrichrome siderophore peptide synthetase,20210514,-
120017,64867348,UHO2_06928,UHO2_06928,-,-,Unknown,-,putative l-ornithine N5-oxygenase,protein-coding,-,-,-,putative l-ornithine N5-oxygenase,20210514,-
120017,64867349,UHO2_06929,UHO2_06929,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867350,UHO2_06930,UHO2_06930,-,-,Unknown,-,putative ADE6 - phosphoribosylformyl glycinamidine synthetase,protein-coding,-,-,-,putative ADE6 - phosphoribosylformyl glycinamidine synthetase,20210514,-
120017,64867351,UHO2_06931,UHO2_06931,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867352,UHO2_06932,UHO2_06932,-,-,Unknown,-,putative ILS1 - isoleucyl-tRNA synthetase,protein-coding,-,-,-,putative ILS1 - isoleucyl-tRNA synthetase,20210514,-
120017,64867353,UHO2_06933,UHO2_06933,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867354,UHO2_06934,UHO2_06934,-,-,Unknown,-,related to Nucleoporin nup189 (SonB),protein-coding,-,-,-,related to Nucleoporin nup189 (SonB),20210514,-
120017,64867355,UHO2_06935,UHO2_06935,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867356,UHO2_06936,UHO2_06936,-,-,Unknown,-,putative Replication factor-A protein 1,protein-coding,-,-,-,putative Replication factor-A protein 1,20210514,-
120017,64867357,UHO2_06937,UHO2_06937,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867358,UHO2_06938,UHO2_06938,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867359,UHO2_06939,UHO2_06939,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867360,UHO2_06940,UHO2_06940,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867361,UHO2_06941,UHO2_06941,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867362,UHO2_06942,UHO2_06942,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867363,UHO2_06943,UHO2_06943,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867364,UHO2_06944,UHO2_06944,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867365,UHO2_06945,UHO2_06945,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867366,UHO2_06946,UHO2_06946,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867367,UHO2_06947,UHO2_06947,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867368,UHO2_06948,UHO2_06948,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867369,UHO2_06949,UHO2_06949,-,-,Unknown,-,putative nucleosome assembly protein I,protein-coding,-,-,-,putative nucleosome assembly protein I,20210514,-
120017,64867370,UHO2_06950,UHO2_06950,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867371,UHO2_06951,UHO2_06951,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867372,UHO2_06952,UHO2_06952,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867373,UHO2_06953,UHO2_06953,-,-,Unknown,-,putative 40S ribosomal protein S2,protein-coding,-,-,-,putative 40S ribosomal protein S2,20210514,-
120017,64867374,UHO2_06954,UHO2_06954,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867375,UHO2_06955,UHO2_06955,-,-,Unknown,-,putative 40S ribosomal protein s0,protein-coding,-,-,-,putative 40S ribosomal protein s0,20210514,-
120017,64867376,UHO2_06956,UHO2_06956,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867377,UHO2_06957,UHO2_06957,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867378,UHO2_06958,UHO2_06958,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867379,UHO2_06959,UHO2_06959,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867380,UHO2_06960,UHO2_06960,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867381,UHO2_06961,UHO2_06961,-,-,Unknown,-,putative Acetoacetyl-CoA synthetase,protein-coding,-,-,-,putative Acetoacetyl-CoA synthetase,20210514,-
120017,64867382,UHO2_06962,UHO2_06962,-,-,Unknown,-,putative phosphoenolpyruvate carboxykinase,protein-coding,-,-,-,putative phosphoenolpyruvate carboxykinase,20210514,-
120017,64867383,UHO2_06963,UHO2_06963,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867384,UHO2_06964,UHO2_06964,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867385,UHO2_06965,UHO2_06965,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867386,UHO2_06966,UHO2_06966,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867387,UHO2_06967,UHO2_06967,-,-,Unknown,-,putative glutamine-tRNA ligase,protein-coding,-,-,-,putative glutamine-tRNA ligase,20210514,-
120017,64867388,UHO2_06968,UHO2_06968,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867389,UHO2_06969,UHO2_06969,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867390,UHO2_06970,UHO2_06970,-,-,Unknown,-,putative guanine nucleotide-binding protein alpha-1 subunit,protein-coding,-,-,-,putative guanine nucleotide-binding protein alpha-1 subunit,20210514,-
120017,64867391,UHO2_06971,UHO2_06971,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867392,UHO2_06972,UHO2_06972,-,-,Unknown,-,"putative lysyl-tRNA synthetase, cytosolic",protein-coding,-,-,-,"putative lysyl-tRNA synthetase, cytosolic",20210514,-
120017,64867393,UHO2_06973,UHO2_06973,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867394,UHO2_06974,UHO2_06974,-,-,Unknown,-,putative sphingosine-1-phosphate lyase,protein-coding,-,-,-,putative sphingosine-1-phosphate lyase,20210514,-
120017,64867395,UHO2_06975,UHO2_06975,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867396,UHO2_06976,UHO2_06976,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867397,UHO2_06977,UHO2_06977,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867398,UHO2_06978,UHO2_06978,-,-,Unknown,-,"putative Elongation factor Ts, mitochondrial",protein-coding,-,-,-,"putative Elongation factor Ts, mitochondrial",20210514,-
120017,64867399,UHO2_06979,UHO2_06979,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867400,UHO2_06980,UHO2_06980,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867401,UHO2_06981,UHO2_06981,-,-,Unknown,-,putative ILV1 - anabolic serine and threonine dehydratase precursor,protein-coding,-,-,-,putative ILV1 - anabolic serine and threonine dehydratase precursor,20210514,-
120017,64867402,UHO2_06982,UHO2_06982,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867403,UHO2_06983,UHO2_06983,-,-,Unknown,-,"putative tyrosyl-tRNA synthetase, mitochondrial precursor",protein-coding,-,-,-,"putative tyrosyl-tRNA synthetase, mitochondrial precursor",20210514,-
120017,64867404,UHO2_06984,UHO2_06984,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867405,UHO2_06985,UHO2_06985,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210514,-
120017,64867406,UHO2_06986,UHO2_06986,-,-,Unknown,-,"putative CDC60 - leucine--tRNA ligase, cytosolic",protein-coding,-,-,-,"putative CDC60 - leucine--tRNA ligase, cytosolic",20210514,-
120017,64867407,UHO2_06987,UHO2_06987,-,-,Unknown,-,putative Mediator of RNA polymerase II transcription subunit 12,protein-coding,-,-,-,putative Mediator of RNA polymerase II transcription subunit 12,20210514,-
