#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
5661,13385311,LDBPK_291900,LDBPK_291900,-,-,29,-,"diphthamide synthesis protein, putative",protein-coding,-,-,-,"diphthamide synthesis protein, putative",20210424,-
5661,13393011,LDBPK_150800,LDBPK_150800,-,-,15,-,"ATP-binding cassette protein subfamily A, member 7, putative",protein-coding,-,-,-,"ATP-binding cassette protein subfamily A, member 7, putative",20200918,-
5661,13393012,LDBPK_151020,LDBPK_151020,-,-,15,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393013,LDBPK_151030,LDBPK_151030,-,-,15,-,"NAD/FAD dependent dehydrogenase, putative",protein-coding,-,-,-,"NAD/FAD dependent dehydrogenase, putative",20200918,-
5661,13393014,LDBPK_151040,LDBPK_151040,-,-,15,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393015,LDBPK_151050,LDBPK_151050,-,-,15,-,"succinate dehydrogenase, putative",protein-coding,-,-,-,"succinate dehydrogenase, putative",20200926,-
5661,13393016,LDBPK_151070,LDBPK_151070,-,-,15,-,glutamate dehydrogenase,protein-coding,-,-,-,glutamate dehydrogenase,20200918,-
5661,13393017,LDBPK_151080,LDBPK_151080,-,-,15,-,"solanesyl-diphosphate synthase, putative",protein-coding,-,-,-,"solanesyl-diphosphate synthase, putative",20210424,-
5661,13393018,LDBPK_151090,LDBPK_151090,-,-,15,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
5661,13393019,LDBPK_151100,LDBPK_151100,LDBPK_151110,-,15,-,"developmentally regulated protein, putative;tryparedoxin peroxidase",protein-coding,-,-,-,"developmentally regulated protein, putative;tryparedoxin peroxidase",20200918,-
5661,13393020,LDBPK_151120,LDBPK_151120,-,-,15,-,tryparedoxin peroxidase,protein-coding,-,-,-,tryparedoxin peroxidase,20200918,-
5661,13393022,LDBPK_151130,LDBPK_151130,-,-,15,-,"developmentally regulated protein, putative",protein-coding,-,-,-,"developmentally regulated protein, putative",20200918,-
5661,13393023,LDBPK_151140,LDBPK_151140,-,-,15,-,tryparedoxin peroxidase,protein-coding,-,-,-,tryparedoxin peroxidase,20200918,-
5661,13393024,LDBPK_151160,LDBPK_151160,-,-,15,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393025,LDBPK_151170,LDBPK_151170,-,-,15,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393026,LDBPK_151180,LDBPK_151180,-,-,15,-,"protein kinase, putative",protein-coding,-,-,-,"protein kinase, putative",20200918,-
5661,13393027,LDBPK_151190,LDBPK_151190,-,-,15,-,60S acidic ribosomal protein P2,protein-coding,-,-,-,60S acidic ribosomal protein P2,20200918,-
5661,13393028,LDBPK_151200,LDBPK_151200,-,-,15,-,60S acidic ribosomal protein P2,protein-coding,-,-,-,60S acidic ribosomal protein P2,20200918,-
5661,13393029,LDBPK_151210,LDBPK_151210,-,-,15,-,"inositol/phosphatidylinositol phosphatase, putative",protein-coding,-,-,-,"inositol/phosphatidylinositol phosphatase, putative",20210406,-
5661,13393030,LDBPK_151220,LDBPK_151220,-,-,15,-,"hypothetical protein, unknown function",protein-coding,-,-,-,"hypothetical protein, unknown function",20200918,-
5661,13393031,LDBPK_151240,LDBPK_151240,-,-,15,-,"nucleoside transporter 1, putative",protein-coding,-,-,-,"nucleoside transporter 1, putative",20200918,-
5661,13393032,LDBPK_151250,LDBPK_151250,-,-,15,-,"nucleoside transporter 1, putative",protein-coding,-,-,-,"nucleoside transporter 1, putative",20200918,-
5661,13393033,LDBPK_151260,LDBPK_151260,-,-,15,-,"nucleoside transporter 1, putative",protein-coding,-,-,-,"nucleoside transporter 1, putative",20200918,-
5661,13393034,LDBPK_151270,LDBPK_151270,-,-,15,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
5661,13393035,LDBPK_151280,LDBPK_151280,-,-,15,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393036,LDBPK_151290,LDBPK_151290,-,-,15,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393038,LDBPK_151300b,LDBPK_151300b,-,-,15,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393039,LDBPK_151310,LDBPK_151310,-,-,15,-,mitochondrial DNA topoisomerase II,protein-coding,-,-,-,mitochondrial DNA topoisomerase II,20200918,-
5661,13393040,LDBPK_151320,LDBPK_151320,-,-,15,-,"ubiquitin hydrolase, putative",protein-coding,-,-,-,"ubiquitin hydrolase, putative",20200918,-
5661,13393041,LDBPK_151330,LDBPK_151330,-,-,15,-,MGT1 magnesium transporter,protein-coding,-,-,-,MGT1 magnesium transporter,20200918,-
5661,13393042,LDBPK_151340,LDBPK_151340,-,-,15,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393043,LDBPK_151350,LDBPK_151350,-,-,15,-,"actin-like protein, putative",protein-coding,-,-,-,"actin-like protein, putative",20200918,-
5661,13393044,LDBPK_151400,LDBPK_151400,-,-,15,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393045,LDBPK_151410,LDBPK_151410,-,-,15,-,"actin-related protein 3, putative arp3",protein-coding,-,-,-,"actin-related protein 3, putative arp3",20200918,-
5661,13393046,LDBPK_151420,LDBPK_151420,-,-,15,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393047,LDBPK_151430,LDBPK_151430,-,-,15,-,"nucleolar RNA binding protein, putative",protein-coding,-,-,-,"nucleolar RNA binding protein, putative",20200918,-
5661,13393048,LDBPK_151440,LDBPK_151440,-,-,15,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393049,LDBPK_151450,LDBPK_151450,-,-,15,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393050,LDBPK_151460,LDBPK_151460,-,-,15,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5661,13393051,LDBPK_151480,LDBPK_151480,-,-,15,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393052,LDBPK_151500,LDBPK_151500,-,-,15,-,"proliferative cell nuclear antigen (PCNA), putative",protein-coding,-,-,-,"proliferative cell nuclear antigen (PCNA), putative",20200926,-
5661,13393054,LDBPK_151580,LDBPK_151580,-,-,15,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
5661,13393055,LDBPK_151610,LDBPK_151610,-,-,15,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5661,13393056,LDBPK_151620,LDBPK_151620,-,-,15,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393057,LDBPK_151630,LDBPK_151630,-,-,15,-,"protein kinase, putative",protein-coding,-,-,-,"protein kinase, putative",20210424,-
5661,13393058,LDBPK_160030,LDBPK_160030,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393059,LDBPK_160020,LDBPK_160020,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5661,13393060,LDBPK_160040,LDBPK_160040,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393061,LDBPK_160050,LDBPK_160050,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393062,LDBPK_160060,LDBPK_160060,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393063,LDBPK_160090,LDBPK_160090,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393064,LDBPK_160080,LDBPK_160080,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393065,LDBPK_160070,LDBPK_160070,-,-,16,-,"peroxisome assembly protein, putative",protein-coding,-,-,-,"peroxisome assembly protein, putative",20200918,-
5661,13393066,LDBPK_160100,LDBPK_160100,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393067,LDBPK_160110,LDBPK_160110,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393068,LDBPK_160120,LDBPK_160120,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393069,LDBPK_160130,LDBPK_160130,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393070,LDBPK_160140,LDBPK_160140,-,-,16,-,"hypothetical protein, unknown function",protein-coding,-,-,-,"hypothetical protein, unknown function",20200918,-
5661,13393071,LDBPK_160170,LDBPK_160170,-,-,16,-,"50S ribosomal protein L17, putative",protein-coding,-,-,-,"50S ribosomal protein L17, putative",20200926,-
5661,13393072,LDBPK_160160,LDBPK_160160,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
5661,13393073,LDBPK_160150,LDBPK_160150,-,-,16,-,"eukaryotic translation initiation factor 1A, putative",protein-coding,-,-,-,"eukaryotic translation initiation factor 1A, putative",20210424,-
5661,13393074,LDBPK_160180,LDBPK_160180,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393075,LDBPK_160190,LDBPK_160190,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393076,LDBPK_160200,LDBPK_160200,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
5661,13393077,LDBPK_160240,LDBPK_160240,-,-,16,-,protein tyrosine phosphatase-like protein,protein-coding,-,-,-,protein tyrosine phosphatase-like protein,20200918,-
5661,13393078,LDBPK_160250,LDBPK_160250,-,-,16,-,histone acetyltransferase-like protein,protein-coding,-,-,-,histone acetyltransferase-like protein,20200918,-
5661,13393079,LDBPK_160230,LDBPK_160230,-,-,16,-,"hypothetical protein, unknown function",protein-coding,-,-,-,"hypothetical protein, unknown function",20200918,-
5661,13393080,LDBPK_160220,LDBPK_160220,-,-,16,-,mitochondrial ornithine transporter 1-like protein,protein-coding,-,-,-,mitochondrial ornithine transporter 1-like protein,20200918,-
5661,13393081,LDBPK_160210,LDBPK_160210,-,-,16,-,mitochondrial ornithine carrier protein-like protein,protein-coding,-,-,-,mitochondrial ornithine carrier protein-like protein,20200918,-
5661,13393082,LDBPK_160260,LDBPK_160260,-,-,16,-,protein tyrosine phosphatase-likie protein,protein-coding,-,-,-,protein tyrosine phosphatase-likie protein,20200918,-
5661,13393083,LDBPK_160270,LDBPK_160270,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
5661,13393084,LDBPK_160280,LDBPK_160280,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393085,LDBPK_160290,LDBPK_160290,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393086,LDBPK_160320,LDBPK_160320,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393087,LDBPK_160310,LDBPK_160310,-,-,16,-,"protein kinase, putative",protein-coding,-,-,-,"protein kinase, putative",20200918,-
5661,13393088,LDBPK_160300,LDBPK_160300,-,-,16,-,"proteasome 26S non-ATPase subunit 9, putative",protein-coding,-,-,-,"proteasome 26S non-ATPase subunit 9, putative",20210424,-
5661,13393089,LDBPK_160330,LDBPK_160330,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393090,LDBPK_160340,LDBPK_160340,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393091,LDBPK_160350,LDBPK_160350,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393092,LDBPK_160400,LDBPK_160400,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393093,LDBPK_160390,LDBPK_160390,-,-,16,-,"tubulin tyrosine ligase, putative",protein-coding,-,-,-,"tubulin tyrosine ligase, putative",20200918,-
5661,13393094,LDBPK_160380,LDBPK_160380,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393095,LDBPK_160370,LDBPK_160370,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393096,LDBPK_160360,LDBPK_160360,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
5661,13393097,LDBPK_160410,LDBPK_160410,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393098,LDBPK_160420,LDBPK_160420,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393099,LDBPK_160430,LDBPK_160430,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393100,LDBPK_160460,LDBPK_160460,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393101,LDBPK_160450,LDBPK_160450,-,-,16,-,"fucose kinase, putative",protein-coding,-,-,-,"fucose kinase, putative",20200918,-
5661,13393102,LDBPK_160440,LDBPK_160440,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393103,LDBPK_160480,LDBPK_160480,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393104,LDBPK_160500,LDBPK_160500,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393105,LDBPK_160490,LDBPK_160490,-,-,16,-,"fucose kinase, putative",protein-coding,-,-,-,"fucose kinase, putative",20200918,-
5661,13393106,LDBPK_160010,LDBPK_160010,-,-,16,-,anti-silencing protein a-like protein,protein-coding,-,-,-,anti-silencing protein a-like protein,20200918,-
5661,13393107,LDBPK_160550,LDBPK_160550,-,-,16,-,"aspartate carbamoyltransferase, putative",protein-coding,-,-,-,"aspartate carbamoyltransferase, putative",20200918,-
5661,13393108,LDBPK_160540,LDBPK_160540,-,-,16,-,dihydroorotate dehydrogenase,protein-coding,-,-,-,dihydroorotate dehydrogenase,20200918,-
5661,13393109,LDBPK_160530,LDBPK_160530,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393110,LDBPK_160520,LDBPK_160520,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393111,LDBPK_160510,LDBPK_160510,-,-,16,-,"hypothetical protein, unknown function",protein-coding,-,-,-,"hypothetical protein, unknown function",20200918,-
5661,13393112,LDBPK_160570,LDBPK_160570,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393113,LDBPK_160560,LDBPK_160560,-,-,16,-,"orotidine-5-phosphate decarboxylase/orotate phosphoribosyltransferase, putative",protein-coding,-,-,-,"orotidine-5-phosphate decarboxylase/orotate phosphoribosyltransferase, putative",20200926,-
5661,13393114,LDBPK_160610,LDBPK_160610,-,-,16,-,"histone H3, putative",protein-coding,-,-,-,"histone H3, putative",20200918,-
5661,13393115,LDBPK_160640,LDBPK_160640,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393116,LDBPK_160650,LDBPK_160650,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
5661,13393117,LDBPK_160680,LDBPK_160680,-,-,16,-,apurinic/apyrimidinic endonuclease-redox protein,protein-coding,-,-,-,apurinic/apyrimidinic endonuclease-redox protein,20200918,-
5661,13393118,LDBPK_160660,LDBPK_160660,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393119,LDBPK_160730,LDBPK_160730,-,-,16,-,"ubiquitin hydrolase, putative",protein-coding,-,-,-,"ubiquitin hydrolase, putative",20200918,-
5661,13393120,LDBPK_160760,LDBPK_160760,-,-,16,-,"transaldolase, putative",protein-coding,-,-,-,"transaldolase, putative",20200918,-
5661,13393121,LDBPK_160770,LDBPK_160770,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393122,LDBPK_160780,LDBPK_160780,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393123,LDBPK_160820,LDBPK_160820,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393124,LDBPK_160810,LDBPK_160810,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393125,LDBPK_160800,LDBPK_160800,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393126,LDBPK_160860,LDBPK_160860,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393127,LDBPK_160880,LDBPK_160880,-,-,16,-,pseudo,pseudo,-,-,-,-,20200918,-
5661,13393128,LDBPK_160870,LDBPK_160870,-,-,16,-,"protein kinase, putative",protein-coding,-,-,-,"protein kinase, putative",20200918,-
5661,13393130,LDBPK_160930,LDBPK_160930,-,-,16,-,"flagellar calcium-binding protein, putative",protein-coding,-,-,-,"flagellar calcium-binding protein, putative",20200918,-
5661,13393131,LDBPK_160970,LDBPK_160970,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393132,LDBPK_160940,LDBPK_160940,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393133,LDBPK_161010,LDBPK_161010,LDBPK_161020,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393134,LDBPK_161000,LDBPK_161000,-,-,16,-,"protein kinase, putative",protein-coding,-,-,-,"protein kinase, putative",20200918,-
5661,13393135,LDBPK_161040,LDBPK_161040,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393136,LDBPK_161090,LDBPK_161090,-,-,16,-,"hypothetical protein, unknown function",protein-coding,-,-,-,"hypothetical protein, unknown function",20200918,-
5661,13393137,LDBPK_161070,LDBPK_161070,-,-,16,-,"hypothetical protein, unknown function",protein-coding,-,-,-,"hypothetical protein, unknown function",20200918,-
5661,13393138,LDBPK_161060,LDBPK_161060,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393139,LDBPK_161160,LDBPK_161160,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393140,LDBPK_161140,LDBPK_161140,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393141,LDBPK_161130,LDBPK_161130,-,-,16,-,"hypothetical protein, unknown function",protein-coding,-,-,-,"hypothetical protein, unknown function",20200918,-
5661,13393142,LDBPK_161120,LDBPK_161120,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393143,LDBPK_161170,LDBPK_161170,-,-,16,-,tyrosyl or methionyl-tRNA synthetase-like protein,protein-coding,-,-,-,tyrosyl or methionyl-tRNA synthetase-like protein,20200918,-
5661,13393144,LDBPK_161200,LDBPK_161200,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393145,LDBPK_161210,LDBPK_161210,-,-,16,-,"hypothetical protein, unknown function",protein-coding,-,-,-,"hypothetical protein, unknown function",20200918,-
5661,13393146,LDBPK_161230,LDBPK_161230,-,-,16,-,coatomer delta subunit-like protein,protein-coding,-,-,-,coatomer delta subunit-like protein,20200926,-
5661,13393147,LDBPK_161220,LDBPK_161220,-,-,16,-,"60S ribosomal protein L39, putative",protein-coding,-,-,-,"60S ribosomal protein L39, putative",20210424,-
5661,13393148,LDBPK_161260,LDBPK_161260,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393149,LDBPK_161320,LDBPK_161320,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393150,LDBPK_161310,LDBPK_161310,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393151,LDBPK_161360,LDBPK_161360,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393152,LDBPK_161340,LDBPK_161340,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
5661,13393153,LDBPK_161400,LDBPK_161400,-,-,16,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5661,13393154,LDBPK_161390,LDBPK_161390,-,-,16,-,"cytochrome c, putative",protein-coding,-,-,-,"cytochrome c, putative",20200918,-
