#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
242507,2674091,MGG_00839,MGG_00839,-,-,5,-,vacuolar protein sorting-associated protein 74,protein-coding,-,-,-,vacuolar protein sorting-associated protein 74,20200919,-
242507,12985095,MGG_15121,MGG_15121,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985096,MGG_16850,MGG_16850,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985097,MGG_16851,MGG_16851,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985098,MGG_16852,MGG_16852,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985099,MGG_20149,MGG_20149,-,-,3,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985100,MGG_16853,MGG_16853,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12985101,MGG_16854,MGG_16854,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12985102,MGG_15124,MGG_15124,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985103,MGG_16855,MGG_16855,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12985104,MGG_16856,MGG_16856,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12985105,MGG_16857,MGG_16857,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985106,MGG_15125,MGG_15125,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985107,MGG_16858,MGG_16858,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985108,MGG_16859,MGG_16859,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985109,MGG_16860,MGG_16860,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985110,MGG_16861,MGG_16861,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985111,MGG_16862,MGG_16862,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985112,MGG_16863,MGG_16863,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985113,MGG_16864,MGG_16864,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985114,MGG_15126,MGG_15126,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985115,MGG_16865,MGG_16865,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985116,MGG_16866,MGG_16866,-,-,3,-,cytochrome b-c1 complex subunit Rieske,protein-coding,-,-,-,cytochrome b-c1 complex subunit Rieske,20200919,-
242507,12985117,MGG_16867,MGG_16867,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12985118,MGG_16868,MGG_16868,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12985119,MGG_20150,MGG_20150,-,-,3,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985120,MGG_20340,MGG_20340,-,-,3,-,5S ribosomal RNA,rRNA,-,-,-,-,20200919,-
242507,12985121,MGG_17528,MGG_17528,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985122,MGG_17529,MGG_17529,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985123,MGG_17530,MGG_17530,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985124,MGG_17531,MGG_17531,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12985125,MGG_17532,MGG_17532,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985126,MGG_17533,MGG_17533,-,-,5,-,signal peptidase I,protein-coding,-,-,-,signal peptidase I,20200926,-
242507,12985127,MGG_20257,MGG_20257,-,-,5,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985128,MGG_17534,MGG_17534,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985129,MGG_17535,MGG_17535,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985130,MGG_17536,MGG_17536,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985131,MGG_20258,MGG_20258,-,-,5,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985132,MGG_17537,MGG_17537,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985133,MGG_17538,MGG_17538,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985134,MGG_17539,MGG_17539,-,-,5,-,ATP-dependent rRNA helicase RRP3,protein-coding,-,-,-,ATP-dependent rRNA helicase RRP3,20200919,-
242507,12985135,MGG_17540,MGG_17540,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985136,MGG_17541,MGG_17541,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985137,MGG_17542,MGG_17542,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985138,MGG_17543,MGG_17543,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985139,MGG_16869,MGG_16869,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985140,MGG_16870,MGG_16870,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985141,MGG_16871,MGG_16871,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985142,MGG_16872,MGG_16872,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985143,MGG_16873,MGG_16873,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985144,MGG_16874,MGG_16874,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985145,MGG_15129,MGG_15129,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985146,MGG_15131,MGG_15131,-,-,3,-,peptidase M20 domain containing 2,protein-coding,-,-,-,peptidase M20 domain containing 2,20200919,-
242507,12985147,MGG_15132,MGG_15132,-,-,3,-,HET domain-containing protein,protein-coding,-,-,-,HET domain-containing protein,20200919,-
242507,12985148,MGG_16875,MGG_16875,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985149,MGG_20151,MGG_20151,-,-,3,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985150,MGG_15133,MGG_15133,-,-,3,-,sulfate permease 2,protein-coding,-,-,-,sulfate permease 2,20200919,-
242507,12985151,MGG_15134,MGG_15134,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985152,MGG_20152,MGG_20152,-,-,3,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985153,MGG_16876,MGG_16876,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985154,MGG_16877,MGG_16877,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985155,MGG_15135,MGG_15135,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985156,MGG_15136,MGG_15136,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985157,MGG_17544,MGG_17544,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985158,MGG_17545,MGG_17545,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12985159,MGG_17546,MGG_17546,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985160,MGG_17547,MGG_17547,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985161,MGG_17548,MGG_17548,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985162,MGG_17549,MGG_17549,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12985163,MGG_17550,MGG_17550,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985164,MGG_17551,MGG_17551,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985165,MGG_17552,MGG_17552,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985166,MGG_17553,MGG_17553,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985167,MGG_17554,MGG_17554,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985168,MGG_17555,MGG_17555,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12985169,MGG_17288,MGG_17288,-,-,5,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12985170,MGG_17564,MGG_17564,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985171,MGG_17565,MGG_17565,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985172,MGG_17566,MGG_17566,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985173,MGG_15381,MGG_15381,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985174,MGG_17567,MGG_17567,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985175,MGG_16878,MGG_16878,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985176,MGG_16879,MGG_16879,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985177,MGG_16880,MGG_16880,-,-,3,-,cript family protein,protein-coding,-,-,-,cript family protein,20200919,-
242507,12985178,MGG_16881,MGG_16881,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985179,MGG_16882,MGG_16882,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985180,MGG_15138,MGG_15138,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985181,MGG_15139,MGG_15139,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985182,MGG_16883,MGG_16883,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985183,MGG_16884,MGG_16884,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985184,MGG_16885,MGG_16885,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12985185,MGG_15140,MGG_15140,-,-,3,-,tyrosine-protein phosphatase pmp1,protein-coding,-,-,-,tyrosine-protein phosphatase pmp1,20200919,-
242507,12985186,MGG_16886,MGG_16886,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985187,MGG_16887,MGG_16887,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12985188,MGG_16888,MGG_16888,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985189,MGG_16889,MGG_16889,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985190,MGG_16890,MGG_16890,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985191,MGG_16891,MGG_16891,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985192,MGG_16892,MGG_16892,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,12985193,MGG_15380,MGG_15380,-,-,6,-,salicylate hydroxylase,protein-coding,-,-,-,salicylate hydroxylase,20200919,-
242507,12985194,MGG_17557,MGG_17557,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985195,MGG_17558,MGG_17558,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985196,MGG_17559,MGG_17559,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12985197,MGG_17560,MGG_17560,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12985198,MGG_17561,MGG_17561,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12985199,MGG_17562,MGG_17562,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985200,MGG_17563,MGG_17563,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985201,MGG_17568,MGG_17568,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985202,MGG_17569,MGG_17569,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985203,MGG_17570,MGG_17570,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985204,MGG_17571,MGG_17571,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985205,MGG_17572,MGG_17572,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985206,MGG_17573,MGG_17573,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985207,MGG_17574,MGG_17574,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985208,MGG_15379,MGG_15379,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985209,MGG_17575,MGG_17575,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985210,MGG_20259,MGG_20259,-,-,6,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985211,MGG_17576,MGG_17576,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985212,MGG_17577,MGG_17577,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985213,MGG_17578,MGG_17578,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985214,MGG_15378,MGG_15378,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985215,MGG_15377,MGG_15377,-,-,6,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985216,MGG_16197,MGG_16197,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985217,MGG_16198,MGG_16198,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985218,MGG_16199,MGG_16199,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985219,MGG_16200,MGG_16200,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985220,MGG_16201,MGG_16201,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,12985221,MGG_16202,MGG_16202,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985222,MGG_16203,MGG_16203,-,-,1,-,SMC1A protein,protein-coding,-,-,-,SMC1A protein,20200919,-
242507,12985223,MGG_16204,MGG_16204,-,-,1,-,60S ribosomal protein L12,protein-coding,-,-,-,60S ribosomal protein L12,20200919,-
242507,12985224,MGG_16205,MGG_16205,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985225,MGG_16206,MGG_16206,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985226,MGG_16207,MGG_16207,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985227,MGG_16208,MGG_16208,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985228,MGG_16209,MGG_16209,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985229,MGG_16210,MGG_16210,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985230,MGG_16211,MGG_16211,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12985231,MGG_16212,MGG_16212,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985232,MGG_16213,MGG_16213,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985233,MGG_16214,MGG_16214,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985234,MGG_16215,MGG_16215,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985235,MGG_16216,MGG_16216,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985236,MGG_16217,MGG_16217,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985237,MGG_16218,MGG_16218,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985238,MGG_16219,MGG_16219,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985239,MGG_16220,MGG_16220,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,12985240,MGG_16221,MGG_16221,-,-,1,-,methionyl-tRNA synthetase,protein-coding,-,-,-,methionyl-tRNA synthetase,20200919,-
242507,12985241,MGG_16222,MGG_16222,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985242,MGG_16223,MGG_16223,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985243,MGG_16224,MGG_16224,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985244,MGG_20071,MGG_20071,-,-,1,-,tRNA,tRNA,-,-,-,-,20200919,-
242507,12985245,MGG_16225,MGG_16225,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985246,MGG_20332,MGG_20332,-,-,1,-,5S ribosomal RNA,rRNA,-,-,-,-,20200919,-
242507,12985247,MGG_16226,MGG_16226,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985248,MGG_16227,MGG_16227,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985249,MGG_16228,MGG_16228,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985250,MGG_16229,MGG_16229,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985251,MGG_16230,MGG_16230,-,-,1,-,succinyl-CoA ligase subunit beta,protein-coding,-,-,-,succinyl-CoA ligase subunit beta,20200919,-
242507,12985252,MGG_16231,MGG_16231,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985253,MGG_16232,MGG_16232,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985254,MGG_16233,MGG_16233,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985255,MGG_16234,MGG_16234,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985256,MGG_16235,MGG_16235,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985257,MGG_16236,MGG_16236,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,12985258,MGG_16237,MGG_16237,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985259,MGG_16238,MGG_16238,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985260,MGG_16239,MGG_16239,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985261,MGG_16240,MGG_16240,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985262,MGG_16241,MGG_16241,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985263,MGG_16242,MGG_16242,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985264,MGG_16243,MGG_16243,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985265,MGG_16244,MGG_16244,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985266,MGG_16245,MGG_16245,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
242507,12985267,MGG_16246,MGG_16246,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
