#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
48586,64673043,DFJ58DRAFT_100404,DFJ58DRAFT_100404,-,-,Unknown,-,ankyrin repeat-containing domain protein,protein-coding,-,-,-,ankyrin repeat-containing domain protein,20210605,-
48586,64688794,DFJ58DRAFT_872196,DFJ58DRAFT_872196,-,-,Unknown,-,chaperonin Cpn60/TCP-1 family,protein-coding,-,-,-,chaperonin Cpn60/TCP-1 family,20210605,-
48586,64688795,DFJ58DRAFT_872240,DFJ58DRAFT_872240,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20210605,-
48586,64688796,DFJ58DRAFT_872254,DFJ58DRAFT_872254,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688797,DFJ58DRAFT_872273,DFJ58DRAFT_872273,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688798,DFJ58DRAFT_872282,DFJ58DRAFT_872282,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688799,DFJ58DRAFT_872310,DFJ58DRAFT_872310,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688800,DFJ58DRAFT_872350,DFJ58DRAFT_872350,-,-,Unknown,-,phosphatase 2C-like domain-containing protein,protein-coding,-,-,-,phosphatase 2C-like domain-containing protein,20210605,-
48586,64688801,DFJ58DRAFT_872356,DFJ58DRAFT_872356,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688802,DFJ58DRAFT_872394,DFJ58DRAFT_872394,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688803,DFJ58DRAFT_872423,DFJ58DRAFT_872423,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688804,DFJ58DRAFT_872497,DFJ58DRAFT_872497,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688805,DFJ58DRAFT_872584,DFJ58DRAFT_872584,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688806,DFJ58DRAFT_872727,DFJ58DRAFT_872727,-,-,Unknown,-,Alpha/Beta hydrolase protein,protein-coding,-,-,-,Alpha/Beta hydrolase protein,20210605,-
48586,64688807,DFJ58DRAFT_872925,DFJ58DRAFT_872925,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688808,DFJ58DRAFT_873064,DFJ58DRAFT_873064,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688809,DFJ58DRAFT_873105,DFJ58DRAFT_873105,-,-,Unknown,-,DUF1212-domain-containing protein,protein-coding,-,-,-,DUF1212-domain-containing protein,20210605,-
48586,64688810,DFJ58DRAFT_873163,DFJ58DRAFT_873163,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688811,DFJ58DRAFT_873175,DFJ58DRAFT_873175,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688812,DFJ58DRAFT_873207,DFJ58DRAFT_873207,-,-,Unknown,-,secretory pathway protein Sec39-domain-containing protein,protein-coding,-,-,-,secretory pathway protein Sec39-domain-containing protein,20210605,-
48586,64688813,DFJ58DRAFT_873229,DFJ58DRAFT_873229,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688814,DFJ58DRAFT_873299,DFJ58DRAFT_873299,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688815,DFJ58DRAFT_873323,DFJ58DRAFT_873323,-,-,Unknown,-,CHAT domain-containing protein,protein-coding,-,-,-,CHAT domain-containing protein,20210605,-
48586,64688816,DFJ58DRAFT_873375,DFJ58DRAFT_873375,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688817,DFJ58DRAFT_873413,DFJ58DRAFT_873413,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688818,DFJ58DRAFT_873421,DFJ58DRAFT_873421,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688819,DFJ58DRAFT_873425,DFJ58DRAFT_873425,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688820,DFJ58DRAFT_873441,DFJ58DRAFT_873441,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688821,DFJ58DRAFT_873525,DFJ58DRAFT_873525,-,-,Unknown,-,fungal-specific transcription factor domain-containing protein,protein-coding,-,-,-,fungal-specific transcription factor domain-containing protein,20210605,-
48586,64688822,DFJ58DRAFT_873551,DFJ58DRAFT_873551,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688823,DFJ58DRAFT_873559,DFJ58DRAFT_873559,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688824,DFJ58DRAFT_873562,DFJ58DRAFT_873562,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688825,DFJ58DRAFT_873596,DFJ58DRAFT_873596,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688826,DFJ58DRAFT_873618,DFJ58DRAFT_873618,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688827,DFJ58DRAFT_873647,DFJ58DRAFT_873647,-,-,Unknown,-,"peptidase C14, caspase domain-containing protein",protein-coding,-,-,-,"peptidase C14, caspase domain-containing protein",20210605,-
48586,64688828,DFJ58DRAFT_873775,DFJ58DRAFT_873775,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688829,DFJ58DRAFT_873781,DFJ58DRAFT_873781,-,-,Unknown,-,aspartic peptidase domain-containing protein,protein-coding,-,-,-,aspartic peptidase domain-containing protein,20210605,-
48586,64688830,DFJ58DRAFT_873819,DFJ58DRAFT_873819,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688831,DFJ58DRAFT_873867,DFJ58DRAFT_873867,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688832,DFJ58DRAFT_873915,DFJ58DRAFT_873915,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688833,DFJ58DRAFT_873927,DFJ58DRAFT_873927,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688834,DFJ58DRAFT_873979,DFJ58DRAFT_873979,-,-,Unknown,-,DHS-like NAD/FAD-binding domain-containing protein,protein-coding,-,-,-,DHS-like NAD/FAD-binding domain-containing protein,20210605,-
48586,64688835,DFJ58DRAFT_874054,DFJ58DRAFT_874054,-,-,Unknown,-,prolyl oligopeptidase,protein-coding,-,-,-,prolyl oligopeptidase,20210605,-
48586,64688836,DFJ58DRAFT_874080,DFJ58DRAFT_874080,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688837,DFJ58DRAFT_874158,DFJ58DRAFT_874158,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688838,DFJ58DRAFT_874173,DFJ58DRAFT_874173,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688839,DFJ58DRAFT_874207,DFJ58DRAFT_874207,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688840,DFJ58DRAFT_874350,DFJ58DRAFT_874350,-,-,Unknown,-,TPR-like protein,protein-coding,-,-,-,TPR-like protein,20210605,-
48586,64688841,DFJ58DRAFT_874418,DFJ58DRAFT_874418,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20210605,-
48586,64688842,DFJ58DRAFT_874432,DFJ58DRAFT_874432,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688843,DFJ58DRAFT_874456,DFJ58DRAFT_874456,-,-,Unknown,-,flavin reductase like domain-containing protein,protein-coding,-,-,-,flavin reductase like domain-containing protein,20210605,-
48586,64688844,DFJ58DRAFT_874460,DFJ58DRAFT_874460,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688845,DFJ58DRAFT_874485,DFJ58DRAFT_874485,-,-,Unknown,-,DHS-like NAD/FAD-binding domain-containing protein,protein-coding,-,-,-,DHS-like NAD/FAD-binding domain-containing protein,20210605,-
48586,64688846,DFJ58DRAFT_874529,DFJ58DRAFT_874529,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688847,DFJ58DRAFT_874539,DFJ58DRAFT_874539,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688848,DFJ58DRAFT_874578,DFJ58DRAFT_874578,-,-,Unknown,-,armadillo-type protein,protein-coding,-,-,-,armadillo-type protein,20210605,-
48586,64688849,DFJ58DRAFT_874582,DFJ58DRAFT_874582,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688850,DFJ58DRAFT_874585,DFJ58DRAFT_874585,-,-,Unknown,-,proline-rich protein,protein-coding,-,-,-,proline-rich protein,20210605,-
48586,64688851,DFJ58DRAFT_874678,DFJ58DRAFT_874678,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688852,DFJ58DRAFT_874728,DFJ58DRAFT_874728,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688853,DFJ58DRAFT_874783,DFJ58DRAFT_874783,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688854,DFJ58DRAFT_874835,DFJ58DRAFT_874835,-,-,Unknown,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20210605,-
48586,64688855,DFJ58DRAFT_874879,DFJ58DRAFT_874879,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688856,DFJ58DRAFT_874897,DFJ58DRAFT_874897,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688857,DFJ58DRAFT_87490,DFJ58DRAFT_87490,-,-,Unknown,-,tRNA synthetases class I (M)-domain-containing protein,protein-coding,-,-,-,tRNA synthetases class I (M)-domain-containing protein,20210605,-
48586,64688858,DFJ58DRAFT_874981,DFJ58DRAFT_874981,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688859,DFJ58DRAFT_874983,DFJ58DRAFT_874983,-,-,Unknown,-,"PRP1 splicing factor, N-terminal-domain-containing protein",protein-coding,-,-,-,"PRP1 splicing factor, N-terminal-domain-containing protein",20210605,-
48586,64688860,DFJ58DRAFT_875000,DFJ58DRAFT_875000,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688861,DFJ58DRAFT_87505,DFJ58DRAFT_87505,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688862,DFJ58DRAFT_875232,DFJ58DRAFT_875232,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688863,DFJ58DRAFT_875234,DFJ58DRAFT_875234,-,-,Unknown,-,zf-ZPR1-domain-containing protein,protein-coding,-,-,-,zf-ZPR1-domain-containing protein,20210605,-
48586,64688864,DFJ58DRAFT_875239,DFJ58DRAFT_875239,-,-,Unknown,-,cyclin-like protein,protein-coding,-,-,-,cyclin-like protein,20210605,-
48586,64688865,DFJ58DRAFT_875261,DFJ58DRAFT_875261,-,-,Unknown,-,cyclin-like protein,protein-coding,-,-,-,cyclin-like protein,20210605,-
48586,64688866,DFJ58DRAFT_875266,DFJ58DRAFT_875266,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688867,DFJ58DRAFT_875324,DFJ58DRAFT_875324,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688868,DFJ58DRAFT_875409,DFJ58DRAFT_875409,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688869,DFJ58DRAFT_875590,DFJ58DRAFT_875590,-,-,Unknown,-,kinase-like domain-containing protein,protein-coding,-,-,-,kinase-like domain-containing protein,20210605,-
48586,64688870,DFJ58DRAFT_875609,DFJ58DRAFT_875609,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688871,DFJ58DRAFT_875622,DFJ58DRAFT_875622,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688872,DFJ58DRAFT_875636,DFJ58DRAFT_875636,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688873,DFJ58DRAFT_87564,DFJ58DRAFT_87564,-,-,Unknown,-,pyridoxal phosphate-dependent transferase,protein-coding,-,-,-,pyridoxal phosphate-dependent transferase,20210605,-
48586,64688874,DFJ58DRAFT_875713,DFJ58DRAFT_875713,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688875,DFJ58DRAFT_875714,DFJ58DRAFT_875714,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688876,DFJ58DRAFT_875718,DFJ58DRAFT_875718,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688877,DFJ58DRAFT_875721,DFJ58DRAFT_875721,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688878,DFJ58DRAFT_875726,DFJ58DRAFT_875726,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688879,DFJ58DRAFT_875780,DFJ58DRAFT_875780,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688880,DFJ58DRAFT_87581,DFJ58DRAFT_87581,-,-,Unknown,-,pyridoxal phosphate-dependent transferase,protein-coding,-,-,-,pyridoxal phosphate-dependent transferase,20210605,-
48586,64688881,DFJ58DRAFT_875847,DFJ58DRAFT_875847,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688882,DFJ58DRAFT_875891,DFJ58DRAFT_875891,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688883,DFJ58DRAFT_875900,DFJ58DRAFT_875900,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688884,DFJ58DRAFT_875968,DFJ58DRAFT_875968,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688885,DFJ58DRAFT_876056,DFJ58DRAFT_876056,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688886,DFJ58DRAFT_876079,DFJ58DRAFT_876079,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688887,DFJ58DRAFT_876082,DFJ58DRAFT_876082,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688888,DFJ58DRAFT_876094,DFJ58DRAFT_876094,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688889,DFJ58DRAFT_876096,DFJ58DRAFT_876096,-,-,Unknown,-,coatomer beta C-terminal region-domain-containing protein,protein-coding,-,-,-,coatomer beta C-terminal region-domain-containing protein,20210605,-
48586,64688890,DFJ58DRAFT_876118,DFJ58DRAFT_876118,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688891,DFJ58DRAFT_876181,DFJ58DRAFT_876181,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688892,DFJ58DRAFT_876185,DFJ58DRAFT_876185,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688893,DFJ58DRAFT_876198,DFJ58DRAFT_876198,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688894,DFJ58DRAFT_876203,DFJ58DRAFT_876203,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688895,DFJ58DRAFT_876220,DFJ58DRAFT_876220,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688896,DFJ58DRAFT_876230,DFJ58DRAFT_876230,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688897,DFJ58DRAFT_876308,DFJ58DRAFT_876308,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20210605,-
48586,64688898,DFJ58DRAFT_876323,DFJ58DRAFT_876323,-,-,Unknown,-,Scramblase-domain-containing protein,protein-coding,-,-,-,Scramblase-domain-containing protein,20210605,-
48586,64688899,DFJ58DRAFT_876349,DFJ58DRAFT_876349,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688900,DFJ58DRAFT_876377,DFJ58DRAFT_876377,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688901,DFJ58DRAFT_876547,DFJ58DRAFT_876547,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688902,DFJ58DRAFT_876579,DFJ58DRAFT_876579,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688903,DFJ58DRAFT_876599,DFJ58DRAFT_876599,-,-,Unknown,-,beta-lactamase-like protein,protein-coding,-,-,-,beta-lactamase-like protein,20210605,-
48586,64688904,DFJ58DRAFT_876699,DFJ58DRAFT_876699,-,-,Unknown,-,CDC45 family,protein-coding,-,-,-,CDC45 family,20210605,-
48586,64688905,DFJ58DRAFT_876709,DFJ58DRAFT_876709,-,-,Unknown,-,WD40-repeat-containing domain protein,protein-coding,-,-,-,WD40-repeat-containing domain protein,20210605,-
48586,64688906,DFJ58DRAFT_876711,DFJ58DRAFT_876711,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688907,DFJ58DRAFT_876727,DFJ58DRAFT_876727,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688908,DFJ58DRAFT_876866,DFJ58DRAFT_876866,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688909,DFJ58DRAFT_876868,DFJ58DRAFT_876868,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688910,DFJ58DRAFT_876869,DFJ58DRAFT_876869,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688911,DFJ58DRAFT_876965,DFJ58DRAFT_876965,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688912,DFJ58DRAFT_876969,DFJ58DRAFT_876969,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688913,DFJ58DRAFT_876980,DFJ58DRAFT_876980,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688914,DFJ58DRAFT_877004,DFJ58DRAFT_877004,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688915,DFJ58DRAFT_877008,DFJ58DRAFT_877008,-,-,Unknown,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20210605,-
48586,64688916,DFJ58DRAFT_877016,DFJ58DRAFT_877016,-,-,Unknown,-,S-adenosyl-L-methionine-dependent methyltransferase,protein-coding,-,-,-,S-adenosyl-L-methionine-dependent methyltransferase,20210605,-
48586,64688917,DFJ58DRAFT_877064,DFJ58DRAFT_877064,-,-,Unknown,-,TAP42-like protein,protein-coding,-,-,-,TAP42-like protein,20210605,-
48586,64688918,DFJ58DRAFT_877100,DFJ58DRAFT_877100,-,-,Unknown,-,Metallo-dependent phosphatase-like protein,protein-coding,-,-,-,Metallo-dependent phosphatase-like protein,20210605,-
48586,64688919,DFJ58DRAFT_877132,DFJ58DRAFT_877132,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688920,DFJ58DRAFT_877186,DFJ58DRAFT_877186,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688921,DFJ58DRAFT_877268,DFJ58DRAFT_877268,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688922,DFJ58DRAFT_877284,DFJ58DRAFT_877284,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
48586,64688923,DFJ58DRAFT_877705,DFJ58DRAFT_877705,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
48586,64688924,DFJ58DRAFT_877713,DFJ58DRAFT_877713,-,-,Unknown,-,clasp N terminal-domain-containing protein,protein-coding,-,-,-,clasp N terminal-domain-containing protein,20210605,-
48586,64688925,DFJ58DRAFT_877777,DFJ58DRAFT_877777,-,-,Unknown,-,Sucrase/ferredoxin-like-domain-containing protein,protein-coding,-,-,-,Sucrase/ferredoxin-like-domain-containing protein,20210605,-
48586,64688926,DFJ58DRAFT_877783,DFJ58DRAFT_877783,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
