#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1448311,37205778,BO88DRAFT_100227,BO88DRAFT_100227,-,-,Unknown,-,prenyltransferase,protein-coding,-,-,-,prenyltransferase,20200919,-
1448311,37217032,BO88DRAFT_486374,BO88DRAFT_486374,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20200919,-
1448311,37217033,BO88DRAFT_486380,BO88DRAFT_486380,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217034,BO88DRAFT_486382,BO88DRAFT_486382,-,-,Unknown,-,polyketide synthase,protein-coding,-,-,-,polyketide synthase,20200919,-
1448311,37217035,BO88DRAFT_486387,BO88DRAFT_486387,-,-,Unknown,-,nonribosomal peptide synthase,protein-coding,-,-,-,nonribosomal peptide synthase,20200919,-
1448311,37217036,BO88DRAFT_486392,BO88DRAFT_486392,-,-,Unknown,-,NAD-dependent epimerase/dehydratase,protein-coding,-,-,-,NAD-dependent epimerase/dehydratase,20200919,-
1448311,37217037,BO88DRAFT_486395,BO88DRAFT_486395,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217038,BO88DRAFT_486396,BO88DRAFT_486396,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217039,BO88DRAFT_486400,BO88DRAFT_486400,-,-,Unknown,-,FAD binding domain protein,protein-coding,-,-,-,FAD binding domain protein,20200919,-
1448311,37217040,BO88DRAFT_486401,BO88DRAFT_486401,-,-,Unknown,-,MFS multidrug transporter,protein-coding,-,-,-,MFS multidrug transporter,20200919,-
1448311,37217041,BO88DRAFT_486406,BO88DRAFT_486406,-,-,Unknown,-,short chain dehydrogenase/reductase family,protein-coding,-,-,-,short chain dehydrogenase/reductase family,20200919,-
1448311,37217042,BO88DRAFT_486409,BO88DRAFT_486409,-,-,Unknown,-,NADH-ubiquinone oxidoreductase 105 kDa subunit,protein-coding,-,-,-,NADH-ubiquinone oxidoreductase 105 kDa subunit,20200919,-
1448311,37217043,BO88DRAFT_486419,BO88DRAFT_486419,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217044,BO88DRAFT_486440,BO88DRAFT_486440,-,-,Unknown,-,nucleic acid-binding protein,protein-coding,-,-,-,nucleic acid-binding protein,20200919,-
1448311,37217045,BO88DRAFT_486443,BO88DRAFT_486443,-,-,Unknown,-,WH1-domain-containing protein,protein-coding,-,-,-,WH1-domain-containing protein,20200919,-
1448311,37217046,BO88DRAFT_486486,BO88DRAFT_486486,-,-,Unknown,-,peptidyl-prolyl cis-trans isomerase-like 1,protein-coding,-,-,-,peptidyl-prolyl cis-trans isomerase-like 1,20210424,-
1448311,37217047,BO88DRAFT_486490,BO88DRAFT_486490,-,-,Unknown,-,DUF803 domain protein,protein-coding,-,-,-,DUF803 domain protein,20200919,-
1448311,37217048,BO88DRAFT_486512,BO88DRAFT_486512,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217049,BO88DRAFT_486529,BO88DRAFT_486529,-,-,Unknown,-,"2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase",protein-coding,-,-,-,"2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase",20200919,-
1448311,37217050,BO88DRAFT_486533,BO88DRAFT_486533,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217051,BO88DRAFT_486539,BO88DRAFT_486539,-,-,Unknown,-,mitochondrial ATP synthase epsilon chain domain-containing protein,protein-coding,-,-,-,mitochondrial ATP synthase epsilon chain domain-containing protein,20200919,-
1448311,37217052,BO88DRAFT_486541,BO88DRAFT_486541,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217053,BO88DRAFT_486553,BO88DRAFT_486553,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217054,BO88DRAFT_486557,BO88DRAFT_486557,-,-,Unknown,-,C-5 cytosine-specific DNA methylase,protein-coding,-,-,-,C-5 cytosine-specific DNA methylase,20200919,-
1448311,37217055,BO88DRAFT_486566,BO88DRAFT_486566,-,-,Unknown,-,HEAT repeat protein,protein-coding,-,-,-,HEAT repeat protein,20200919,-
1448311,37217056,BO88DRAFT_486569,BO88DRAFT_486569,-,-,Unknown,-,Isochorismatase hydrolase,protein-coding,-,-,-,Isochorismatase hydrolase,20200919,-
1448311,37217057,BO88DRAFT_486582,BO88DRAFT_486582,-,-,Unknown,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20200919,-
1448311,37217058,BO88DRAFT_486589,BO88DRAFT_486589,-,-,Unknown,-,cytochrome P450 family protein,protein-coding,-,-,-,cytochrome P450 family protein,20200919,-
1448311,37217059,BO88DRAFT_486590,BO88DRAFT_486590,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217060,BO88DRAFT_486604,BO88DRAFT_486604,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217061,BO88DRAFT_486613,BO88DRAFT_486613,-,-,Unknown,-,aflYg/ npgA protein,protein-coding,-,-,-,aflYg/ npgA protein,20200919,-
1448311,37217062,BO88DRAFT_486622,BO88DRAFT_486622,-,-,Unknown,-,"ATP-dependent RNA helicase Mrh4, mitochondrial",protein-coding,-,-,-,"ATP-dependent RNA helicase Mrh4, mitochondrial",20200919,-
1448311,37217063,BO88DRAFT_486637,BO88DRAFT_486637,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217064,BO88DRAFT_486660,BO88DRAFT_486660,-,-,Unknown,-,alcohol dehydrogenase,protein-coding,-,-,-,alcohol dehydrogenase,20200919,-
1448311,37217065,BO88DRAFT_486665,BO88DRAFT_486665,-,-,Unknown,-,COP9 signalosome complex subunit 12,protein-coding,-,-,-,COP9 signalosome complex subunit 12,20200919,-
1448311,37217066,BO88DRAFT_486673,BO88DRAFT_486673,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20200919,-
1448311,37217067,BO88DRAFT_486675,BO88DRAFT_486675,-,-,Unknown,-,aryl-alcohol dehydrogenase,protein-coding,-,-,-,aryl-alcohol dehydrogenase,20200919,-
1448311,37217068,BO88DRAFT_486676,BO88DRAFT_486676,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217069,BO88DRAFT_486681,BO88DRAFT_486681,-,-,Unknown,-,FAD binding domain-containing protein,protein-coding,-,-,-,FAD binding domain-containing protein,20200919,-
1448311,37217070,BO88DRAFT_486692,BO88DRAFT_486692,-,-,Unknown,-,"phospholipase, patatin family protein",protein-coding,-,-,-,"phospholipase, patatin family protein",20200919,-
1448311,37217071,BO88DRAFT_486732,BO88DRAFT_486732,-,-,Unknown,-,glutathione S-transferase,protein-coding,-,-,-,glutathione S-transferase,20200919,-
1448311,37217072,BO88DRAFT_486734,BO88DRAFT_486734,-,-,Unknown,-,DUF1740-domain-containing protein,protein-coding,-,-,-,DUF1740-domain-containing protein,20200919,-
1448311,37217073,BO88DRAFT_486735,BO88DRAFT_486735,-,-,Unknown,-,fungal-specific transcription factor,protein-coding,-,-,-,fungal-specific transcription factor,20200919,-
1448311,37217074,BO88DRAFT_486737,BO88DRAFT_486737,-,-,Unknown,-,cytochrome P450 monooxygenase,protein-coding,-,-,-,cytochrome P450 monooxygenase,20200919,-
1448311,37217075,BO88DRAFT_486746,BO88DRAFT_486746,-,-,Unknown,-,acid phosphatase PHOa,protein-coding,-,-,-,acid phosphatase PHOa,20200919,-
1448311,37217076,BO88DRAFT_486748,BO88DRAFT_486748,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217077,BO88DRAFT_486751,BO88DRAFT_486751,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217078,BO88DRAFT_486752,BO88DRAFT_486752,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217079,BO88DRAFT_486756,BO88DRAFT_486756,-,-,Unknown,-,DUF1960-domain-containing protein,protein-coding,-,-,-,DUF1960-domain-containing protein,20210424,-
1448311,37217080,BO88DRAFT_486758,BO88DRAFT_486758,-,-,Unknown,-,26S proteasome non-ATPase regulatory subunit Nas2,protein-coding,-,-,-,26S proteasome non-ATPase regulatory subunit Nas2,20200919,-
1448311,37217081,BO88DRAFT_486775,BO88DRAFT_486775,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217082,BO88DRAFT_486805,BO88DRAFT_486805,-,-,Unknown,-,kinesin family protein,protein-coding,-,-,-,kinesin family protein,20200919,-
1448311,37217083,BO88DRAFT_486808,BO88DRAFT_486808,-,-,Unknown,-,"tetrapyrrole biosynthesis, uroporphyrinogen III synthase",protein-coding,-,-,-,"tetrapyrrole biosynthesis, uroporphyrinogen III synthase",20200919,-
1448311,37217084,BO88DRAFT_486824,BO88DRAFT_486824,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217085,BO88DRAFT_486830,BO88DRAFT_486830,-,-,Unknown,-,AAA-domain-containing protein,protein-coding,-,-,-,AAA-domain-containing protein,20200919,-
1448311,37217086,BO88DRAFT_486863,BO88DRAFT_486863,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217087,BO88DRAFT_486881,BO88DRAFT_486881,-,-,Unknown,-,"beta-1,4-mannosyltransferase",protein-coding,-,-,-,"beta-1,4-mannosyltransferase",20200919,-
1448311,37217088,BO88DRAFT_4869,BO88DRAFT_4869,-,-,Unknown,-,cross-pathway control protein A,protein-coding,-,-,-,cross-pathway control protein A,20210424,-
1448311,37217089,BO88DRAFT_486904,BO88DRAFT_486904,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217090,BO88DRAFT_486915,BO88DRAFT_486915,-,-,Unknown,-,chromatin structure remodeling complex protein RSC3,protein-coding,-,-,-,chromatin structure remodeling complex protein RSC3,20200919,-
1448311,37217091,BO88DRAFT_486916,BO88DRAFT_486916,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217092,BO88DRAFT_486923,BO88DRAFT_486923,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217093,BO88DRAFT_486936,BO88DRAFT_486936,-,-,Unknown,-,citrate synthase,protein-coding,-,-,-,citrate synthase,20200919,-
1448311,37217094,BO88DRAFT_486939,BO88DRAFT_486939,-,-,Unknown,-,macro domain-like protein,protein-coding,-,-,-,macro domain-like protein,20200919,-
1448311,37217095,BO88DRAFT_486954,BO88DRAFT_486954,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217096,BO88DRAFT_486959,BO88DRAFT_486959,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217097,BO88DRAFT_486960,BO88DRAFT_486960,-,-,Unknown,-,phytanoyl-CoA dioxygenase family protein,protein-coding,-,-,-,phytanoyl-CoA dioxygenase family protein,20200919,-
1448311,37217098,BO88DRAFT_486965,BO88DRAFT_486965,-,-,Unknown,-,amidase,protein-coding,-,-,-,amidase,20200919,-
1448311,37217099,BO88DRAFT_486968,BO88DRAFT_486968,-,-,Unknown,-,isoamyl alcohol oxidase,protein-coding,-,-,-,isoamyl alcohol oxidase,20200919,-
1448311,37217100,BO88DRAFT_486970,BO88DRAFT_486970,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217101,BO88DRAFT_486973,BO88DRAFT_486973,-,-,Unknown,-,Clavaminate synthase-like protein,protein-coding,-,-,-,Clavaminate synthase-like protein,20200919,-
1448311,37217102,BO88DRAFT_486993,BO88DRAFT_486993,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217103,BO88DRAFT_487007,BO88DRAFT_487007,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217104,BO88DRAFT_487009,BO88DRAFT_487009,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217105,BO88DRAFT_487013,BO88DRAFT_487013,-,-,Unknown,-,Isochorismatase hydrolase,protein-coding,-,-,-,Isochorismatase hydrolase,20200919,-
1448311,37217106,BO88DRAFT_487048,BO88DRAFT_487048,-,-,Unknown,-,"cytochrome c oxidase, subunit VIb",protein-coding,-,-,-,"cytochrome c oxidase, subunit VIb",20200919,-
1448311,37217107,BO88DRAFT_487060,BO88DRAFT_487060,-,-,Unknown,-,benzodiazepine receptor family protein,protein-coding,-,-,-,benzodiazepine receptor family protein,20200919,-
1448311,37217108,BO88DRAFT_487061,BO88DRAFT_487061,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217109,BO88DRAFT_487066,BO88DRAFT_487066,-,-,Unknown,-,exoribonuclease family protein,protein-coding,-,-,-,exoribonuclease family protein,20200919,-
1448311,37217110,BO88DRAFT_487067,BO88DRAFT_487067,-,-,Unknown,-,cytidine and deoxycytidylate deaminase zinc-binding domain protein,protein-coding,-,-,-,cytidine and deoxycytidylate deaminase zinc-binding domain protein,20200919,-
1448311,37217111,BO88DRAFT_487072,BO88DRAFT_487072,-,-,Unknown,-,aminotransferase family protein,protein-coding,-,-,-,aminotransferase family protein,20200919,-
1448311,37217112,BO88DRAFT_487081,BO88DRAFT_487081,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217113,BO88DRAFT_487086,BO88DRAFT_487086,-,-,Unknown,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20200919,-
1448311,37217114,BO88DRAFT_487090,BO88DRAFT_487090,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217115,BO88DRAFT_487118,BO88DRAFT_487118,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217116,BO88DRAFT_487145,BO88DRAFT_487145,-,-,Unknown,-,fungal-specific transcription factor domain protein,protein-coding,-,-,-,fungal-specific transcription factor domain protein,20200919,-
1448311,37217117,BO88DRAFT_487146,BO88DRAFT_487146,-,-,Unknown,-,Fumarylacetoacetase,protein-coding,-,-,-,Fumarylacetoacetase,20200919,-
1448311,37217118,BO88DRAFT_487147,BO88DRAFT_487147,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217119,BO88DRAFT_487156,BO88DRAFT_487156,-,-,Unknown,-,histone acetylase complex subunit Paf400,protein-coding,-,-,-,histone acetylase complex subunit Paf400,20200919,-
1448311,37217120,BO88DRAFT_487163,BO88DRAFT_487163,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217121,BO88DRAFT_487196,BO88DRAFT_487196,-,-,Unknown,-,major facilitator superfamily transporter,protein-coding,-,-,-,major facilitator superfamily transporter,20200919,-
1448311,37217122,BO88DRAFT_487198,BO88DRAFT_487198,-,-,Unknown,-,polyketide synthase,protein-coding,-,-,-,polyketide synthase,20200919,-
1448311,37217123,BO88DRAFT_487200,BO88DRAFT_487200,-,-,Unknown,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20200919,-
1448311,37217124,BO88DRAFT_487241,BO88DRAFT_487241,-,-,Unknown,-,ribosome biogenesis protein Nsa2,protein-coding,-,-,-,ribosome biogenesis protein Nsa2,20200919,-
1448311,37217125,BO88DRAFT_487282,BO88DRAFT_487282,-,-,Unknown,-,prefoldin subunit 3,protein-coding,-,-,-,prefoldin subunit 3,20200919,-
1448311,37217126,BO88DRAFT_487293,BO88DRAFT_487293,-,-,Unknown,-,bicyclomycin resistance protein,protein-coding,-,-,-,bicyclomycin resistance protein,20200919,-
1448311,37217127,BO88DRAFT_487299,BO88DRAFT_487299,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217128,BO88DRAFT_487319,BO88DRAFT_487319,-,-,Unknown,-,phosducin family protein,protein-coding,-,-,-,phosducin family protein,20200919,-
1448311,37217129,BO88DRAFT_487321,BO88DRAFT_487321,-,-,Unknown,-,F-box domain protein,protein-coding,-,-,-,F-box domain protein,20200919,-
1448311,37217130,BO88DRAFT_487328,BO88DRAFT_487328,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217131,BO88DRAFT_487329,BO88DRAFT_487329,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217132,BO88DRAFT_487373,BO88DRAFT_487373,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217133,BO88DRAFT_487461,BO88DRAFT_487461,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217134,BO88DRAFT_487465,BO88DRAFT_487465,-,-,Unknown,-,transaldolase,protein-coding,-,-,-,transaldolase,20200919,-
1448311,37217135,BO88DRAFT_487488,BO88DRAFT_487488,-,-,Unknown,-,MFS allantoate transporter,protein-coding,-,-,-,MFS allantoate transporter,20200919,-
1448311,37217136,BO88DRAFT_487496,BO88DRAFT_487496,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217137,BO88DRAFT_487500,BO88DRAFT_487500,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217138,BO88DRAFT_487525,BO88DRAFT_487525,-,-,Unknown,-,PHD finger domain protein,protein-coding,-,-,-,PHD finger domain protein,20200919,-
1448311,37217139,BO88DRAFT_487528,BO88DRAFT_487528,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217140,BO88DRAFT_487540,BO88DRAFT_487540,-,-,Unknown,-,thiamine pyrophosphokinase,protein-coding,-,-,-,thiamine pyrophosphokinase,20200919,-
1448311,37217141,BO88DRAFT_487556,BO88DRAFT_487556,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217142,BO88DRAFT_487557,BO88DRAFT_487557,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217143,BO88DRAFT_487568,BO88DRAFT_487568,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217144,BO88DRAFT_487574,BO88DRAFT_487574,-,-,Unknown,-,decarboxylase Dec1,protein-coding,-,-,-,decarboxylase Dec1,20200919,-
1448311,37217145,BO88DRAFT_487577,BO88DRAFT_487577,-,-,Unknown,-,"beta-1,6-glucanase",protein-coding,-,-,-,"beta-1,6-glucanase",20200919,-
1448311,37217146,BO88DRAFT_487588,BO88DRAFT_487588,-,-,Unknown,-,integral membrane protein,protein-coding,-,-,-,integral membrane protein,20200919,-
1448311,37217147,BO88DRAFT_487590,BO88DRAFT_487590,-,-,Unknown,-,cellulase family protein,protein-coding,-,-,-,cellulase family protein,20200919,-
1448311,37217148,BO88DRAFT_487600,BO88DRAFT_487600,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217149,BO88DRAFT_487626,BO88DRAFT_487626,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217150,BO88DRAFT_487642,BO88DRAFT_487642,-,-,Unknown,-,short-chain dehydrogenases/reductase,protein-coding,-,-,-,short-chain dehydrogenases/reductase,20200919,-
1448311,37217151,BO88DRAFT_487649,BO88DRAFT_487649,-,-,Unknown,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20200919,-
1448311,37217152,BO88DRAFT_487671,BO88DRAFT_487671,-,-,Unknown,-,acid phosphatase,protein-coding,-,-,-,acid phosphatase,20200919,-
1448311,37217153,BO88DRAFT_487679,BO88DRAFT_487679,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217154,BO88DRAFT_487684,BO88DRAFT_487684,-,-,Unknown,-,(S)-2-hydroxy-acid oxidase,protein-coding,-,-,-,(S)-2-hydroxy-acid oxidase,20200919,-
1448311,37217155,BO88DRAFT_487687,BO88DRAFT_487687,-,-,Unknown,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20200919,-
1448311,37217156,BO88DRAFT_487701,BO88DRAFT_487701,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217157,BO88DRAFT_487707,BO88DRAFT_487707,-,-,Unknown,-,beta-isopropylmalate dehydrogenase A,protein-coding,-,-,-,beta-isopropylmalate dehydrogenase A,20200919,-
1448311,37217158,BO88DRAFT_487710,BO88DRAFT_487710,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217159,BO88DRAFT_487738,BO88DRAFT_487738,-,-,Unknown,-,dimethylaniline monooxygenase,protein-coding,-,-,-,dimethylaniline monooxygenase,20200919,-
1448311,37217160,BO88DRAFT_487745,BO88DRAFT_487745,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1448311,37217161,BO88DRAFT_487753,BO88DRAFT_487753,-,-,Unknown,-,homoserine acetyltransferase family protein,protein-coding,-,-,-,homoserine acetyltransferase family protein,20200919,-
1448311,37217162,BO88DRAFT_487758,BO88DRAFT_487758,-,-,Unknown,-,FAD/NAD(P)-binding domain-containing protein,protein-coding,-,-,-,FAD/NAD(P)-binding domain-containing protein,20200919,-
1448311,37217163,BO88DRAFT_487781,BO88DRAFT_487781,-,-,Unknown,-,SDA1 domain protein,protein-coding,-,-,-,SDA1 domain protein,20210424,-
1448311,37217164,BO88DRAFT_487789,BO88DRAFT_487789,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
