#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
83462,55635504,NEWENTRY,-,-,-,-,-,"Record to support submission of GeneRIFs for a gene not in Gene (Myxococcus exiguus.  Use when strain, subtype, isolate, etc. is unspecified, or when different from all specified ones in Gene.).",other,-,-,-,-,20200622,-
83462,64082753,JYJ95_RS33370,JYJ95_RS33370,JYJ95_33375,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082754,JYJ95_RS33375,JYJ95_RS33375,JYJ95_33380,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210422,-
83462,64082755,cglE,JYJ95_RS33380,JYJ95_33385,-,-,-,adventurous gliding motility protein CglE,protein-coding,-,-,-,adventurous gliding motility protein CglE,20210422,-
83462,64082756,JYJ95_RS33385,JYJ95_RS33385,JYJ95_33390,-,-,-,TonB family protein,protein-coding,-,-,-,TonB family protein,20210422,-
83462,64082757,JYJ95_RS33390,JYJ95_RS33390,JYJ95_33395,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082758,JYJ95_RS33395,JYJ95_RS33395,JYJ95_33400,-,-,-,tetratricopeptide repeat protein,protein-coding,-,-,-,tetratricopeptide repeat protein,20210422,-
83462,64082759,JYJ95_RS33400,JYJ95_RS33400,JYJ95_33405,-,-,-,tetratricopeptide repeat protein,protein-coding,-,-,-,tetratricopeptide repeat protein,20210422,-
83462,64082760,JYJ95_RS33405,JYJ95_RS33405,JYJ95_33410,-,-,-,tetratricopeptide repeat protein,protein-coding,-,-,-,tetratricopeptide repeat protein,20210422,-
83462,64082761,JYJ95_RS33410,JYJ95_RS33410,JYJ95_33415,-,-,-,outer membrane beta-barrel domain-containing protein,protein-coding,-,-,-,outer membrane beta-barrel domain-containing protein,20210422,-
83462,64082762,JYJ95_RS33415,JYJ95_RS33415,JYJ95_33420,-,-,-,outer membrane beta-barrel domain-containing protein,protein-coding,-,-,-,outer membrane beta-barrel domain-containing protein,20210422,-
83462,64082763,rplC,JYJ95_RS33420,JYJ95_33425,-,-,-,50S ribosomal protein L3,protein-coding,-,-,-,50S ribosomal protein L3,20210422,-
83462,64082764,JYJ95_RS33425,JYJ95_RS33425,JYJ95_33430,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082765,JYJ95_RS33430,JYJ95_RS33430,JYJ95_33435,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
83462,64082766,JYJ95_RS33435,JYJ95_RS33435,JYJ95_33440,-,-,-,HupE/UreJ family protein,protein-coding,-,-,-,HupE/UreJ family protein,20210422,-
83462,64082767,JYJ95_RS33440,JYJ95_RS33440,JYJ95_33445,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082768,JYJ95_RS33445,JYJ95_RS33445,JYJ95_33450,-,-,-,lmo0937 family membrane protein,protein-coding,-,-,-,lmo0937 family membrane protein,20210422,-
83462,64082769,JYJ95_RS33450,JYJ95_RS33450,JYJ95_33455,-,-,-,lytic transglycosylase domain-containing protein,protein-coding,-,-,-,lytic transglycosylase domain-containing protein,20210424,-
83462,64082770,JYJ95_RS33455,JYJ95_RS33455,JYJ95_33460,-,-,-,STAS domain-containing protein,protein-coding,-,-,-,STAS domain-containing protein,20210422,-
83462,64082771,JYJ95_RS33460,JYJ95_RS33460,JYJ95_33465,-,-,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20210422,-
83462,64082772,JYJ95_RS33465,JYJ95_RS33465,JYJ95_33470,-,-,-,DUF58 domain-containing protein,protein-coding,-,-,-,DUF58 domain-containing protein,20210422,-
83462,64082773,JYJ95_RS33470,JYJ95_RS33470,JYJ95_33475,-,-,-,DUF3488 domain-containing protein,protein-coding,-,-,-,DUF3488 domain-containing protein,20210422,-
83462,64082774,JYJ95_RS33475,JYJ95_RS33475,JYJ95_33480,-,-,-,RNA polymerase factor sigma-32,protein-coding,-,-,-,RNA polymerase factor sigma-32,20210424,-
83462,64082775,JYJ95_RS33480,JYJ95_RS33480,JYJ95_33485,-,-,-,"oligopeptide transporter, OPT family",protein-coding,-,-,-,"oligopeptide transporter, OPT family",20210422,-
83462,64082776,JYJ95_RS33485,JYJ95_RS33485,JYJ95_33490,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082777,JYJ95_RS33490,JYJ95_RS33490,JYJ95_33495,-,-,-,HEAT repeat domain-containing protein,protein-coding,-,-,-,HEAT repeat domain-containing protein,20210422,-
83462,64082778,JYJ95_RS33495,JYJ95_RS33495,JYJ95_33500,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082779,JYJ95_RS33500,JYJ95_RS33500,JYJ95_33505,-,-,-,RluA family pseudouridine synthase,protein-coding,-,-,-,RluA family pseudouridine synthase,20210422,-
83462,64082780,JYJ95_RS33505,JYJ95_RS33505,JYJ95_33510,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082781,JYJ95_RS33510,JYJ95_RS33510,JYJ95_33515,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210422,-
83462,64082782,JYJ95_RS33515,JYJ95_RS33515,JYJ95_33520,-,-,-,P-loop NTPase,protein-coding,-,-,-,P-loop NTPase,20210422,-
83462,64082783,JYJ95_RS33520,JYJ95_RS33520,JYJ95_33525,-,-,-,HNH endonuclease,protein-coding,-,-,-,HNH endonuclease,20210426,-
83462,64082784,selA,JYJ95_RS33525,JYJ95_33530,-,-,-,L-seryl-tRNA(Sec) selenium transferase,protein-coding,-,-,-,L-seryl-tRNA(Sec) selenium transferase,20210422,-
83462,64082785,JYJ95_RS33530,JYJ95_RS33530,JYJ95_33535,-,-,-,amino acid adenylation domain-containing protein,protein-coding,-,-,-,amino acid adenylation domain-containing protein,20210422,-
83462,64082786,JYJ95_RS33535,JYJ95_RS33535,JYJ95_33540,-,-,-,amino acid adenylation domain-containing protein,protein-coding,-,-,-,amino acid adenylation domain-containing protein,20210422,-
83462,64082787,JYJ95_RS33540,JYJ95_RS33540,JYJ95_33545,-,-,-,aminotransferase class V-fold PLP-dependent enzyme,protein-coding,-,-,-,aminotransferase class V-fold PLP-dependent enzyme,20210422,-
83462,64082788,JYJ95_RS33545,JYJ95_RS33545,JYJ95_33550,-,-,-,FAD-dependent oxidoreductase,protein-coding,-,-,-,FAD-dependent oxidoreductase,20210422,-
83462,64082789,JYJ95_RS33550,JYJ95_RS33550,JYJ95_33555,-,-,-,VOC family protein,protein-coding,-,-,-,VOC family protein,20210422,-
83462,64082790,JYJ95_RS33555,JYJ95_RS33555,JYJ95_33560,-,-,-,protein kinase,protein-coding,-,-,-,protein kinase,20210422,-
83462,64082791,JYJ95_RS33560,JYJ95_RS33560,JYJ95_33565,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
83462,64082792,JYJ95_RS33565,JYJ95_RS33565,JYJ95_33570,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082793,JYJ95_RS33570,JYJ95_RS33570,JYJ95_33575,-,-,-,transglycosylase SLT domain-containing protein,protein-coding,-,-,-,transglycosylase SLT domain-containing protein,20210422,-
83462,64082794,JYJ95_RS33575,JYJ95_RS33575,JYJ95_33580,-,-,-,GAF domain-containing protein,protein-coding,-,-,-,GAF domain-containing protein,20210422,-
83462,64082795,JYJ95_RS33580,JYJ95_RS33580,JYJ95_33585,-,-,-,zf-TFIIB domain-containing protein,protein-coding,-,-,-,zf-TFIIB domain-containing protein,20210422,-
83462,64082796,JYJ95_RS33585,JYJ95_RS33585,JYJ95_33590,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082797,JYJ95_RS33590,JYJ95_RS33590,JYJ95_33595,-,-,-,general secretion pathway protein GspC,protein-coding,-,-,-,general secretion pathway protein GspC,20210422,-
83462,64082798,JYJ95_RS33595,JYJ95_RS33595,JYJ95_33600,-,-,-,ATP-binding cassette domain-containing protein,protein-coding,-,-,-,ATP-binding cassette domain-containing protein,20210422,-
83462,64082799,JYJ95_RS33600,JYJ95_RS33600,JYJ95_33605,-,-,-,protein kinase,protein-coding,-,-,-,protein kinase,20210422,-
83462,64082800,JYJ95_RS33605,JYJ95_RS33605,JYJ95_33610,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082801,JYJ95_RS33610,JYJ95_RS33610,JYJ95_33615,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082802,JYJ95_RS33615,JYJ95_RS33615,JYJ95_33620,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082803,JYJ95_RS33620,JYJ95_RS33620,JYJ95_33625,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082804,JYJ95_RS33625,JYJ95_RS33625,JYJ95_33630,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082805,JYJ95_RS33630,JYJ95_RS33630,JYJ95_33635,-,-,-,protease B,protein-coding,-,-,-,protease B,20210422,-
83462,64082806,JYJ95_RS33635,JYJ95_RS33635,JYJ95_33640,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082807,JYJ95_RS33640,JYJ95_RS33640,JYJ95_33645,-,-,-,glutathione S-transferase N-terminal domain-containing protein,protein-coding,-,-,-,glutathione S-transferase N-terminal domain-containing protein,20210422,-
83462,64082808,JYJ95_RS33645,JYJ95_RS33645,JYJ95_33650,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082809,JYJ95_RS33650,JYJ95_RS33650,JYJ95_33655,-,-,-,carbonic anhydrase family protein,protein-coding,-,-,-,carbonic anhydrase family protein,20210422,-
83462,64082810,JYJ95_RS33655,JYJ95_RS33655,JYJ95_33660,-,-,-,HEAT repeat domain-containing protein,protein-coding,-,-,-,HEAT repeat domain-containing protein,20210422,-
83462,64082811,JYJ95_RS33660,JYJ95_RS33660,JYJ95_33665,-,-,-,choice-of-anchor D domain-containing protein,protein-coding,-,-,-,choice-of-anchor D domain-containing protein,20210422,-
83462,64082812,JYJ95_RS33665,JYJ95_RS33665,JYJ95_33670,-,-,-,TIGR02452 family protein,protein-coding,-,-,-,TIGR02452 family protein,20210422,-
83462,64082813,JYJ95_RS33670,JYJ95_RS33670,JYJ95_33675,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082814,JYJ95_RS33675,JYJ95_RS33675,JYJ95_33680,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082815,JYJ95_RS33680,JYJ95_RS33680,JYJ95_33685,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082816,JYJ95_RS33685,JYJ95_RS33685,JYJ95_33690,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082817,JYJ95_RS33690,JYJ95_RS33690,JYJ95_33695,-,-,-,HAD-IC family P-type ATPase,protein-coding,-,-,-,HAD-IC family P-type ATPase,20210422,-
83462,64082818,JYJ95_RS33695,JYJ95_RS33695,JYJ95_33700,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082819,JYJ95_RS33700,JYJ95_RS33700,JYJ95_33705,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082820,JYJ95_RS33705,JYJ95_RS33705,JYJ95_33710,-,-,-,DUF2092 domain-containing protein,protein-coding,-,-,-,DUF2092 domain-containing protein,20210422,-
83462,64082821,JYJ95_RS33710,JYJ95_RS33710,JYJ95_33715,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082822,ppsA,JYJ95_RS33715,JYJ95_33720,-,-,-,phosphoenolpyruvate synthase,protein-coding,-,-,-,phosphoenolpyruvate synthase,20210422,-
83462,64082823,JYJ95_RS33720,JYJ95_RS33720,JYJ95_33725,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082824,JYJ95_RS33725,JYJ95_RS33725,JYJ95_33730,-,-,-,peptidoglycan-binding protein,protein-coding,-,-,-,peptidoglycan-binding protein,20210422,-
83462,64082825,JYJ95_RS33730,JYJ95_RS33730,JYJ95_33735,-,-,-,tyrosine-protein phosphatase,protein-coding,-,-,-,tyrosine-protein phosphatase,20210422,-
83462,64082826,JYJ95_RS33735,JYJ95_RS33735,JYJ95_33740,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082827,JYJ95_RS33740,JYJ95_RS33740,JYJ95_33745,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082828,JYJ95_RS33745,JYJ95_RS33745,JYJ95_33750,-,-,-,metallophosphoesterase,protein-coding,-,-,-,metallophosphoesterase,20210422,-
83462,64082829,JYJ95_RS33750,JYJ95_RS33750,JYJ95_33755,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082830,JYJ95_RS33755,JYJ95_RS33755,JYJ95_33760,-,-,-,pentapeptide repeat-containing protein,protein-coding,-,-,-,pentapeptide repeat-containing protein,20210422,-
83462,64082831,JYJ95_RS33760,JYJ95_RS33760,JYJ95_33765,-,-,-,EamA family transporter,protein-coding,-,-,-,EamA family transporter,20210422,-
83462,64082832,JYJ95_RS33765,JYJ95_RS33765,JYJ95_33770,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210422,-
83462,64082833,JYJ95_RS33770,JYJ95_RS33770,JYJ95_33775,-,-,-,kelch-like protein,protein-coding,-,-,-,kelch-like protein,20210422,-
83462,64082834,JYJ95_RS33775,JYJ95_RS33775,JYJ95_33780,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082835,JYJ95_RS33780,JYJ95_RS33780,JYJ95_33785,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082836,JYJ95_RS33785,JYJ95_RS33785,JYJ95_33790,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082837,JYJ95_RS33790,JYJ95_RS33790,JYJ95_33795,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082838,JYJ95_RS33795,JYJ95_RS33795,JYJ95_33800,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082839,JYJ95_RS33800,JYJ95_RS33800,JYJ95_33805,-,-,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20210422,-
83462,64082840,JYJ95_RS33805,JYJ95_RS33805,JYJ95_33810,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082841,JYJ95_RS33810,JYJ95_RS33810,JYJ95_33815,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082842,JYJ95_RS33815,JYJ95_RS33815,JYJ95_33820,-,-,-,LysR family transcriptional regulator,protein-coding,-,-,-,LysR family transcriptional regulator,20210422,-
83462,64082843,JYJ95_RS33820,JYJ95_RS33820,JYJ95_33825,-,-,-,RidA family protein,protein-coding,-,-,-,RidA family protein,20210422,-
83462,64082844,JYJ95_RS33825,JYJ95_RS33825,JYJ95_33830,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082845,JYJ95_RS33830,JYJ95_RS33830,JYJ95_33835,-,-,-,amino acid permease,protein-coding,-,-,-,amino acid permease,20210422,-
83462,64082846,JYJ95_RS33835,JYJ95_RS33835,JYJ95_33840,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082847,JYJ95_RS33840,JYJ95_RS33840,JYJ95_33845,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082848,JYJ95_RS33845,JYJ95_RS33845,JYJ95_33850,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082849,JYJ95_RS33850,JYJ95_RS33850,JYJ95_33855,-,-,-,response regulator transcription factor,protein-coding,-,-,-,response regulator transcription factor,20210422,-
83462,64082850,JYJ95_RS33855,JYJ95_RS33855,JYJ95_33860,-,-,-,iron-containing redox enzyme family protein,protein-coding,-,-,-,iron-containing redox enzyme family protein,20210422,-
83462,64082851,JYJ95_RS33860,JYJ95_RS33860,JYJ95_33865,-,-,-,GNAT family N-acetyltransferase,protein-coding,-,-,-,GNAT family N-acetyltransferase,20210422,-
83462,64082852,JYJ95_RS33865,JYJ95_RS33865,JYJ95_33870,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082853,JYJ95_RS33870,JYJ95_RS33870,JYJ95_33875,-,-,-,NAD(P)H-binding protein,protein-coding,-,-,-,NAD(P)H-binding protein,20210422,-
83462,64082854,JYJ95_RS33875,JYJ95_RS33875,JYJ95_33880,-,-,-,TetR family transcriptional regulator,protein-coding,-,-,-,TetR family transcriptional regulator,20210422,-
83462,64082855,JYJ95_RS33880,JYJ95_RS33880,JYJ95_33885,-,-,-,family 43 glycosylhydrolase,protein-coding,-,-,-,family 43 glycosylhydrolase,20210422,-
83462,64082856,JYJ95_RS33885,JYJ95_RS33885,JYJ95_33890,-,-,-,discoidin domain-containing protein,protein-coding,-,-,-,discoidin domain-containing protein,20210422,-
83462,64082857,JYJ95_RS33890,JYJ95_RS33890,JYJ95_33895,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082858,JYJ95_RS33895,JYJ95_RS33895,JYJ95_33900,-,-,-,amidohydrolase family protein,protein-coding,-,-,-,amidohydrolase family protein,20210422,-
83462,64082859,JYJ95_RS33900,JYJ95_RS33900,JYJ95_33905,-,-,-,non-ribosomal peptide synthase/polyketide synthase,protein-coding,-,-,-,non-ribosomal peptide synthase/polyketide synthase,20210422,-
83462,64082860,JYJ95_RS33905,JYJ95_RS33905,JYJ95_33910,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082861,JYJ95_RS33910,JYJ95_RS33910,JYJ95_33915,-,-,-,DUF4185 domain-containing protein,protein-coding,-,-,-,DUF4185 domain-containing protein,20210422,-
83462,64082862,JYJ95_RS33915,JYJ95_RS33915,JYJ95_33920,-,-,-,endonuclease V,protein-coding,-,-,-,endonuclease V,20210424,-
83462,64082863,JYJ95_RS33920,JYJ95_RS33920,JYJ95_33925,-,-,-,50S ribosomal protein L11 methyltransferase,protein-coding,-,-,-,50S ribosomal protein L11 methyltransferase,20210422,-
83462,64082864,JYJ95_RS33925,JYJ95_RS33925,JYJ95_33930,-,-,-,glycosyltransferase family 2 protein,protein-coding,-,-,-,glycosyltransferase family 2 protein,20210422,-
83462,64082865,JYJ95_RS33930,JYJ95_RS33930,JYJ95_33935,-,-,-,LysR family transcriptional regulator,protein-coding,-,-,-,LysR family transcriptional regulator,20210422,-
83462,64082866,JYJ95_RS33935,JYJ95_RS33935,JYJ95_33940,-,-,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20210422,-
83462,64082867,JYJ95_RS33940,JYJ95_RS33940,JYJ95_33945,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082868,JYJ95_RS33945,JYJ95_RS33945,JYJ95_33950,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082869,JYJ95_RS33950,JYJ95_RS33950,JYJ95_33955,-,-,-,TetR/AcrR family transcriptional regulator C-terminal ligand-binding domain-containing protein,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator C-terminal ligand-binding domain-containing protein,20210422,-
83462,64082870,JYJ95_RS33955,JYJ95_RS33955,JYJ95_33960,-,-,-,glycosyl transferase,protein-coding,-,-,-,glycosyl transferase,20210422,-
83462,64082871,JYJ95_RS33960,JYJ95_RS33960,JYJ95_33965,-,-,-,HYR domain-containing protein,protein-coding,-,-,-,HYR domain-containing protein,20210422,-
83462,64082872,JYJ95_RS33965,JYJ95_RS33965,JYJ95_33970,-,-,-,SRPBCC domain-containing protein,protein-coding,-,-,-,SRPBCC domain-containing protein,20210422,-
83462,64082873,JYJ95_RS33970,JYJ95_RS33970,JYJ95_33975,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082874,JYJ95_RS33975,JYJ95_RS33975,JYJ95_33980,-,-,-,2OG-Fe(II) oxygenase,protein-coding,-,-,-,2OG-Fe(II) oxygenase,20210422,-
83462,64082875,JYJ95_RS33980,JYJ95_RS33980,JYJ95_33985,-,-,-,TPM domain-containing protein,protein-coding,-,-,-,TPM domain-containing protein,20210422,-
83462,64082876,JYJ95_RS33985,JYJ95_RS33985,JYJ95_33990,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082877,JYJ95_RS33990,JYJ95_RS33990,JYJ95_33995,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082878,JYJ95_RS33995,JYJ95_RS33995,JYJ95_34000,-,-,-,bestrophin family protein,protein-coding,-,-,-,bestrophin family protein,20210422,-
83462,64082879,JYJ95_RS34000,JYJ95_RS34000,JYJ95_34005,-,-,-,endonuclease/exonuclease/phosphatase family protein,protein-coding,-,-,-,endonuclease/exonuclease/phosphatase family protein,20210422,-
83462,64082880,JYJ95_RS34005,JYJ95_RS34005,JYJ95_34010,-,-,-,"endo alpha-1,4 polygalactosaminidase",protein-coding,-,-,-,"endo alpha-1,4 polygalactosaminidase",20210422,-
83462,64082881,JYJ95_RS34010,JYJ95_RS34010,JYJ95_34015,-,-,-,metalloregulator ArsR/SmtB family transcription factor,protein-coding,-,-,-,metalloregulator ArsR/SmtB family transcription factor,20210422,-
83462,64082882,JYJ95_RS34015,JYJ95_RS34015,JYJ95_34020,-,-,-,SRPBCC domain-containing protein,protein-coding,-,-,-,SRPBCC domain-containing protein,20210422,-
83462,64082883,JYJ95_RS34020,JYJ95_RS34020,JYJ95_34025,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082884,JYJ95_RS34025,JYJ95_RS34025,JYJ95_34030,-,-,-,LysR family transcriptional regulator,protein-coding,-,-,-,LysR family transcriptional regulator,20210422,-
83462,64082885,JYJ95_RS34030,JYJ95_RS34030,JYJ95_34035,-,-,-,haloalkane dehalogenase,protein-coding,-,-,-,haloalkane dehalogenase,20210422,-
83462,64082886,JYJ95_RS34035,JYJ95_RS34035,JYJ95_34040,-,-,-,DEAD/DEAH box helicase,protein-coding,-,-,-,DEAD/DEAH box helicase,20210422,-
83462,64082887,JYJ95_RS34040,JYJ95_RS34040,JYJ95_34045,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082888,JYJ95_RS34045,JYJ95_RS34045,JYJ95_34050,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082889,JYJ95_RS34050,JYJ95_RS34050,JYJ95_34055,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64082890,JYJ95_RS34055,JYJ95_RS34055,JYJ95_34060,-,-,-,Vps62-related protein,protein-coding,-,-,-,Vps62-related protein,20210422,-
83462,64082891,JYJ95_RS34060,JYJ95_RS34060,JYJ95_34065,-,-,-,pilin,protein-coding,-,-,-,pilin,20210422,-
