#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1448319,63856202,BO72DRAFT_10,BO72DRAFT_10,-,-,Unknown,-,DUF757 domain protein,protein-coding,-,-,-,DUF757 domain protein,20210421,-
1448319,63864838,BO72DRAFT_478431,BO72DRAFT_478431,-,-,Unknown,-,putative ribosome biogenesis protein,protein-coding,-,-,-,putative ribosome biogenesis protein,20210421,-
1448319,63864839,BO72DRAFT_478446,BO72DRAFT_478446,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864840,BO72DRAFT_478458,BO72DRAFT_478458,-,-,Unknown,-,aconitate hydratase,protein-coding,-,-,-,aconitate hydratase,20210421,-
1448319,63864841,BO72DRAFT_478467,BO72DRAFT_478467,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864842,BO72DRAFT_478481,BO72DRAFT_478481,-,-,Unknown,-,FAD-binding domain-containing protein,protein-coding,-,-,-,FAD-binding domain-containing protein,20210421,-
1448319,63864843,BO72DRAFT_478483,BO72DRAFT_478483,-,-,Unknown,-,putative O-methyltransferase,protein-coding,-,-,-,putative O-methyltransferase,20210421,-
1448319,63864844,BO72DRAFT_478485,BO72DRAFT_478485,-,-,Unknown,-,sodium/solute symporter,protein-coding,-,-,-,sodium/solute symporter,20210421,-
1448319,63864845,BO72DRAFT_478493,BO72DRAFT_478493,-,-,Unknown,-,serine carboxypeptidase,protein-coding,-,-,-,serine carboxypeptidase,20210421,-
1448319,63864846,BO72DRAFT_478506,BO72DRAFT_478506,-,-,Unknown,-,RTA1-domain-containing protein,protein-coding,-,-,-,RTA1-domain-containing protein,20210421,-
1448319,63864847,BO72DRAFT_478515,BO72DRAFT_478515,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864848,BO72DRAFT_478534,BO72DRAFT_478534,-,-,Unknown,-,alcohol oxidase,protein-coding,-,-,-,alcohol oxidase,20210421,-
1448319,63864849,BO72DRAFT_478535,BO72DRAFT_478535,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864850,BO72DRAFT_478544,BO72DRAFT_478544,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864851,BO72DRAFT_478562,BO72DRAFT_478562,-,-,Unknown,-,cysteinyl-tRNA synthetase,protein-coding,-,-,-,cysteinyl-tRNA synthetase,20210421,-
1448319,63864852,BO72DRAFT_478614,BO72DRAFT_478614,-,-,Unknown,-,"ATP synthase F1, beta subunit",protein-coding,-,-,-,"ATP synthase F1, beta subunit",20210421,-
1448319,63864853,BO72DRAFT_478632,BO72DRAFT_478632,-,-,Unknown,-,putative toxin biosynthesis protein,protein-coding,-,-,-,putative toxin biosynthesis protein,20210421,-
1448319,63864854,BO72DRAFT_478634,BO72DRAFT_478634,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864855,BO72DRAFT_478636,BO72DRAFT_478636,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864856,BO72DRAFT_478647,BO72DRAFT_478647,-,-,Unknown,-,aspartyl-tRNA synthetase,protein-coding,-,-,-,aspartyl-tRNA synthetase,20210421,-
1448319,63864857,BO72DRAFT_478648,BO72DRAFT_478648,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864858,BO72DRAFT_478704,BO72DRAFT_478704,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864859,BO72DRAFT_478713,BO72DRAFT_478713,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864860,BO72DRAFT_478730,BO72DRAFT_478730,-,-,Unknown,-,vacuolar protein sorting protein,protein-coding,-,-,-,vacuolar protein sorting protein,20210421,-
1448319,63864861,BO72DRAFT_478743,BO72DRAFT_478743,-,-,Unknown,-,Arginase/deacetylase,protein-coding,-,-,-,Arginase/deacetylase,20210421,-
1448319,63864862,BO72DRAFT_478791,BO72DRAFT_478791,-,-,Unknown,-,C-4 sterol methyl oxidase,protein-coding,-,-,-,C-4 sterol methyl oxidase,20210421,-
1448319,63864863,BO72DRAFT_478823,BO72DRAFT_478823,-,-,Unknown,-,putative cytochrome P450 monooxygenase,protein-coding,-,-,-,putative cytochrome P450 monooxygenase,20210421,-
1448319,63864864,BO72DRAFT_478830,BO72DRAFT_478830,-,-,Unknown,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20210421,-
1448319,63864865,BO72DRAFT_478831,BO72DRAFT_478831,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20210421,-
1448319,63864866,BO72DRAFT_478848,BO72DRAFT_478848,-,-,Unknown,-,26S protease regulatory subunit 4,protein-coding,-,-,-,26S protease regulatory subunit 4,20210421,-
1448319,63864867,BO72DRAFT_478853,BO72DRAFT_478853,-,-,Unknown,-,putative monooxygenase,protein-coding,-,-,-,putative monooxygenase,20210421,-
1448319,63864868,BO72DRAFT_478854,BO72DRAFT_478854,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864869,BO72DRAFT_478861,BO72DRAFT_478861,-,-,Unknown,-,ATP12-domain-containing protein,protein-coding,-,-,-,ATP12-domain-containing protein,20210421,-
1448319,63864870,BO72DRAFT_478868,BO72DRAFT_478868,-,-,Unknown,-,WD domain protein,protein-coding,-,-,-,WD domain protein,20210421,-
1448319,63864871,BO72DRAFT_478871,BO72DRAFT_478871,-,-,Unknown,-,DDHD-domain-containing protein,protein-coding,-,-,-,DDHD-domain-containing protein,20210421,-
1448319,63864872,BO72DRAFT_478906,BO72DRAFT_478906,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864873,BO72DRAFT_478908,BO72DRAFT_478908,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864874,BO72DRAFT_478917,BO72DRAFT_478917,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864875,BO72DRAFT_478920,BO72DRAFT_478920,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864876,BO72DRAFT_478924,BO72DRAFT_478924,-,-,Unknown,-,SET domain protein,protein-coding,-,-,-,SET domain protein,20210421,-
1448319,63864877,BO72DRAFT_478953,BO72DRAFT_478953,-,-,Unknown,-,general substrate transporter,protein-coding,-,-,-,general substrate transporter,20210421,-
1448319,63864878,BO72DRAFT_478968,BO72DRAFT_478968,-,-,Unknown,-,RmlC-like cupin,protein-coding,-,-,-,RmlC-like cupin,20210421,-
1448319,63864879,BO72DRAFT_478972,BO72DRAFT_478972,-,-,Unknown,-,GroES-like protein,protein-coding,-,-,-,GroES-like protein,20210421,-
1448319,63864880,BO72DRAFT_478983,BO72DRAFT_478983,-,-,Unknown,-,kinase-like protein,protein-coding,-,-,-,kinase-like protein,20210421,-
1448319,63864881,BO72DRAFT_478984,BO72DRAFT_478984,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864882,BO72DRAFT_478989,BO72DRAFT_478989,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864883,BO72DRAFT_479000,BO72DRAFT_479000,-,-,Unknown,-,deoxycytidylate deaminase,protein-coding,-,-,-,deoxycytidylate deaminase,20210421,-
1448319,63864884,BO72DRAFT_479028,BO72DRAFT_479028,-,-,Unknown,-,WD40 repeat-like protein,protein-coding,-,-,-,WD40 repeat-like protein,20210421,-
1448319,63864885,BO72DRAFT_479035,BO72DRAFT_479035,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20210421,-
1448319,63864886,BO72DRAFT_479041,BO72DRAFT_479041,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864887,BO72DRAFT_479068,BO72DRAFT_479068,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20210421,-
1448319,63864888,BO72DRAFT_479069,BO72DRAFT_479069,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20210421,-
1448319,63864889,BO72DRAFT_479084,BO72DRAFT_479084,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864890,BO72DRAFT_479086,BO72DRAFT_479086,-,-,Unknown,-,C2H2 type zinc finger domain protein,protein-coding,-,-,-,C2H2 type zinc finger domain protein,20210421,-
1448319,63864891,BO72DRAFT_479101,BO72DRAFT_479101,-,-,Unknown,-,putative phosphoinositide 3-kinase,protein-coding,-,-,-,putative phosphoinositide 3-kinase,20210421,-
1448319,63864892,BO72DRAFT_479104,BO72DRAFT_479104,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864893,BO72DRAFT_479133,BO72DRAFT_479133,-,-,Unknown,-,exocyst complex component Sec10,protein-coding,-,-,-,exocyst complex component Sec10,20210421,-
1448319,63864894,BO72DRAFT_479164,BO72DRAFT_479164,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864895,BO72DRAFT_479176,BO72DRAFT_479176,-,-,Unknown,-,protein phosphatase methylesterase,protein-coding,-,-,-,protein phosphatase methylesterase,20210421,-
1448319,63864896,BO72DRAFT_479212,BO72DRAFT_479212,-,-,Unknown,-,C2H2 type zinc finger domain protein,protein-coding,-,-,-,C2H2 type zinc finger domain protein,20210421,-
1448319,63864897,BO72DRAFT_479241,BO72DRAFT_479241,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864898,BO72DRAFT_479259,BO72DRAFT_479259,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864899,BO72DRAFT_479273,BO72DRAFT_479273,-,-,Unknown,-,single-stranded DNA endonuclease,protein-coding,-,-,-,single-stranded DNA endonuclease,20210421,-
1448319,63864900,BO72DRAFT_479275,BO72DRAFT_479275,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864901,BO72DRAFT_479278,BO72DRAFT_479278,-,-,Unknown,-,fumarate hydratase,protein-coding,-,-,-,fumarate hydratase,20210421,-
1448319,63864902,BO72DRAFT_479299,BO72DRAFT_479299,-,-,Unknown,-,MFS drug efflux pump,protein-coding,-,-,-,MFS drug efflux pump,20210421,-
1448319,63864903,BO72DRAFT_479314,BO72DRAFT_479314,-,-,Unknown,-,alpha/beta-hydrolase,protein-coding,-,-,-,alpha/beta-hydrolase,20210421,-
1448319,63864904,BO72DRAFT_479327,BO72DRAFT_479327,-,-,Unknown,-,terpenoid synthase,protein-coding,-,-,-,terpenoid synthase,20210421,-
1448319,63864905,BO72DRAFT_479328,BO72DRAFT_479328,-,-,Unknown,-,alpha-ketoglutarate-dependent sulfonate dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent sulfonate dioxygenase,20210421,-
1448319,63864906,BO72DRAFT_479341,BO72DRAFT_479341,-,-,Unknown,-,putative thiosulfate sulfurtransferase,protein-coding,-,-,-,putative thiosulfate sulfurtransferase,20210421,-
1448319,63864907,BO72DRAFT_479355,BO72DRAFT_479355,-,-,Unknown,-,Cloroperoxidase,protein-coding,-,-,-,Cloroperoxidase,20210421,-
1448319,63864908,BO72DRAFT_479362,BO72DRAFT_479362,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864909,BO72DRAFT_479364,BO72DRAFT_479364,-,-,Unknown,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20210421,-
1448319,63864910,BO72DRAFT_479371,BO72DRAFT_479371,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20210421,-
1448319,63864911,BO72DRAFT_479382,BO72DRAFT_479382,-,-,Unknown,-,phosphoglycerate mutase-like protein,protein-coding,-,-,-,phosphoglycerate mutase-like protein,20210421,-
1448319,63864912,BO72DRAFT_479400,BO72DRAFT_479400,-,-,Unknown,-,mitochondrial AAA ATPase,protein-coding,-,-,-,mitochondrial AAA ATPase,20210421,-
1448319,63864913,BO72DRAFT_479406,BO72DRAFT_479406,-,-,Unknown,-,DUF726-domain-containing protein,protein-coding,-,-,-,DUF726-domain-containing protein,20210421,-
1448319,63864914,BO72DRAFT_479439,BO72DRAFT_479439,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864915,BO72DRAFT_479447,BO72DRAFT_479447,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864916,BO72DRAFT_479482,BO72DRAFT_479482,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864917,BO72DRAFT_479499,BO72DRAFT_479499,-,-,Unknown,-,O-methyltransferas-like protein,protein-coding,-,-,-,O-methyltransferas-like protein,20210421,-
1448319,63864918,BO72DRAFT_479513,BO72DRAFT_479513,-,-,Unknown,-,RTA1 like protein,protein-coding,-,-,-,RTA1 like protein,20210421,-
1448319,63864919,BO72DRAFT_479522,BO72DRAFT_479522,-,-,Unknown,-,LYR family protein,protein-coding,-,-,-,LYR family protein,20210421,-
1448319,63864920,BO72DRAFT_479583,BO72DRAFT_479583,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864921,BO72DRAFT_479594,BO72DRAFT_479594,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864922,BO72DRAFT_479665,BO72DRAFT_479665,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864923,BO72DRAFT_479671,BO72DRAFT_479671,-,-,Unknown,-,acriflavine resistance protein B,protein-coding,-,-,-,acriflavine resistance protein B,20210421,-
1448319,63864924,BO72DRAFT_479676,BO72DRAFT_479676,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864925,BO72DRAFT_479689,BO72DRAFT_479689,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864926,BO72DRAFT_479705,BO72DRAFT_479705,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20210421,-
1448319,63864927,BO72DRAFT_479733,BO72DRAFT_479733,-,-,Unknown,-,coma-domain-containing protein,protein-coding,-,-,-,coma-domain-containing protein,20210421,-
1448319,63864928,BO72DRAFT_479739,BO72DRAFT_479739,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20210421,-
1448319,63864929,BO72DRAFT_479767,BO72DRAFT_479767,-,-,Unknown,-,G-patch domain protein,protein-coding,-,-,-,G-patch domain protein,20210421,-
1448319,63864930,BO72DRAFT_479786,BO72DRAFT_479786,-,-,Unknown,-,cysteine proteinase,protein-coding,-,-,-,cysteine proteinase,20210421,-
1448319,63864931,BO72DRAFT_479791,BO72DRAFT_479791,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864932,BO72DRAFT_479794,BO72DRAFT_479794,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864933,BO72DRAFT_479834,BO72DRAFT_479834,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864934,BO72DRAFT_479843,BO72DRAFT_479843,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864935,BO72DRAFT_479901,BO72DRAFT_479901,-,-,Unknown,-,Snf7-domain-containing protein,protein-coding,-,-,-,Snf7-domain-containing protein,20210421,-
1448319,63864936,BO72DRAFT_479905,BO72DRAFT_479905,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864937,BO72DRAFT_479927,BO72DRAFT_479927,-,-,Unknown,-,diphthamide biosynthesis protein,protein-coding,-,-,-,diphthamide biosynthesis protein,20210421,-
1448319,63864938,BO72DRAFT_479932,BO72DRAFT_479932,-,-,Unknown,-,ferric reductase transmembrane component 4 precursor,protein-coding,-,-,-,ferric reductase transmembrane component 4 precursor,20210421,-
1448319,63864939,BO72DRAFT_479935,BO72DRAFT_479935,-,-,Unknown,-,alpha/beta-hydrolase,protein-coding,-,-,-,alpha/beta-hydrolase,20210421,-
1448319,63864940,BO72DRAFT_480032,BO72DRAFT_480032,-,-,Unknown,-,type 2A phosphatase activator tip41,protein-coding,-,-,-,type 2A phosphatase activator tip41,20210421,-
1448319,63864941,BO72DRAFT_480044,BO72DRAFT_480044,-,-,Unknown,-,"putative oxidoreductase,short chain dehydrogenase",protein-coding,-,-,-,"putative oxidoreductase,short chain dehydrogenase",20210421,-
1448319,63864942,BO72DRAFT_480062,BO72DRAFT_480062,-,-,Unknown,-,DNA repair helicase RAD3,protein-coding,-,-,-,DNA repair helicase RAD3,20210421,-
1448319,63864943,BO72DRAFT_480103,BO72DRAFT_480103,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864944,BO72DRAFT_48011,BO72DRAFT_48011,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864945,BO72DRAFT_480143,BO72DRAFT_480143,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864946,BO72DRAFT_480177,BO72DRAFT_480177,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20210421,-
1448319,63864947,BO72DRAFT_480182,BO72DRAFT_480182,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864948,BO72DRAFT_480187,BO72DRAFT_480187,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864949,BO72DRAFT_480199,BO72DRAFT_480199,-,-,Unknown,-,alcohol dehydrogenase,protein-coding,-,-,-,alcohol dehydrogenase,20210421,-
1448319,63864950,BO72DRAFT_480224,BO72DRAFT_480224,-,-,Unknown,-,5-methyltetrahydropteroyltriglutamate-homocysteine methyltransferase,protein-coding,-,-,-,5-methyltetrahydropteroyltriglutamate-homocysteine methyltransferase,20210421,-
1448319,63864951,BO72DRAFT_480228,BO72DRAFT_480228,-,-,Unknown,-,DUF1754-domain-containing protein,protein-coding,-,-,-,DUF1754-domain-containing protein,20210421,-
1448319,63864952,BO72DRAFT_480233,BO72DRAFT_480233,-,-,Unknown,-,putative prohibitin complex subunit Phb1,protein-coding,-,-,-,putative prohibitin complex subunit Phb1,20210421,-
1448319,63864953,BO72DRAFT_480246,BO72DRAFT_480246,-,-,Unknown,-,putative beta-glucosidase I,protein-coding,-,-,-,putative beta-glucosidase I,20210421,-
1448319,63864954,BO72DRAFT_480247,BO72DRAFT_480247,-,-,Unknown,-,putative homoserine O-acetyltransferase,protein-coding,-,-,-,putative homoserine O-acetyltransferase,20210421,-
1448319,63864955,BO72DRAFT_480248,BO72DRAFT_480248,-,-,Unknown,-,putative MFS multidrug transporter,protein-coding,-,-,-,putative MFS multidrug transporter,20210421,-
1448319,63864956,BO72DRAFT_48025,BO72DRAFT_48025,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864957,BO72DRAFT_480264,BO72DRAFT_480264,-,-,Unknown,-,carbamoyl-phosphate synthase arginine-specific small chain,protein-coding,-,-,-,carbamoyl-phosphate synthase arginine-specific small chain,20210421,-
1448319,63864958,BO72DRAFT_480287,BO72DRAFT_480287,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864959,BO72DRAFT_480309,BO72DRAFT_480309,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864960,BO72DRAFT_480328,BO72DRAFT_480328,-,-,Unknown,-,AP endonuclease,protein-coding,-,-,-,AP endonuclease,20210421,-
1448319,63864961,BO72DRAFT_480339,BO72DRAFT_480339,-,-,Unknown,-,FAD dependent oxidoreductase,protein-coding,-,-,-,FAD dependent oxidoreductase,20210421,-
1448319,63864962,BO72DRAFT_480389,BO72DRAFT_480389,-,-,Unknown,-,O-methyltransferase,protein-coding,-,-,-,O-methyltransferase,20210421,-
1448319,63864963,BO72DRAFT_480401,BO72DRAFT_480401,-,-,Unknown,-,ATP11-domain-containing protein,protein-coding,-,-,-,ATP11-domain-containing protein,20210421,-
1448319,63864964,BO72DRAFT_480404,BO72DRAFT_480404,-,-,Unknown,-,"branched chain alpha-keto acid dehydrogenase complex, alpha subunit",protein-coding,-,-,-,"branched chain alpha-keto acid dehydrogenase complex, alpha subunit",20210421,-
1448319,63864965,BO72DRAFT_480423,BO72DRAFT_480423,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864966,BO72DRAFT_480431,BO72DRAFT_480431,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864967,BO72DRAFT_480449,BO72DRAFT_480449,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63864968,BO72DRAFT_480464,BO72DRAFT_480464,-,-,Unknown,-,DUF21 and CBS domain protein,protein-coding,-,-,-,DUF21 and CBS domain protein,20210421,-
