#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1392248,36540034,P168DRAFT_10038,P168DRAFT_10038,-,-,Unknown,-,Golgi apparatus membrane protein tvp18,protein-coding,-,-,-,Golgi apparatus membrane protein tvp18,20180512,-
1392248,36549648,P168DRAFT_70794,P168DRAFT_70794,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549649,P168DRAFT_71071,P168DRAFT_71071,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549650,P168DRAFT_71075,P168DRAFT_71075,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549651,P168DRAFT_71251,P168DRAFT_71251,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549652,P168DRAFT_71257,P168DRAFT_71257,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549653,P168DRAFT_71285,P168DRAFT_71285,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549654,P168DRAFT_7145,P168DRAFT_7145,-,-,Unknown,-,60S ribosomal protein L35Ae,protein-coding,-,-,-,60S ribosomal protein L35Ae,20180512,-
1392248,36549655,P168DRAFT_71483,P168DRAFT_71483,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549656,P168DRAFT_7250,P168DRAFT_7250,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549657,P168DRAFT_74839,P168DRAFT_74839,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549658,P168DRAFT_750,P168DRAFT_750,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549659,P168DRAFT_75033,P168DRAFT_75033,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549660,P168DRAFT_75046,P168DRAFT_75046,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549661,P168DRAFT_75054,P168DRAFT_75054,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549662,P168DRAFT_75178,P168DRAFT_75178,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549663,P168DRAFT_75181,P168DRAFT_75181,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549664,P168DRAFT_75223,P168DRAFT_75223,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549665,P168DRAFT_75545,P168DRAFT_75545,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549666,P168DRAFT_76103,P168DRAFT_76103,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549667,P168DRAFT_76489,P168DRAFT_76489,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549668,P168DRAFT_76702,P168DRAFT_76702,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549669,P168DRAFT_76850,P168DRAFT_76850,-,-,Unknown,-,putative FAD binding monooxygenase,protein-coding,-,-,-,putative FAD binding monooxygenase,20180512,-
1392248,36549670,P168DRAFT_77173,P168DRAFT_77173,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549671,P168DRAFT_77688,P168DRAFT_77688,-,-,Unknown,-,D-xylulose 5-phosphate/D-fructose 6-phosphate phosphoketolase,protein-coding,-,-,-,D-xylulose 5-phosphate/D-fructose 6-phosphate phosphoketolase,20180512,-
1392248,36549672,P168DRAFT_78237,P168DRAFT_78237,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549673,P168DRAFT_78424,P168DRAFT_78424,-,-,Unknown,-,purine and uridine phosphorylase,protein-coding,-,-,-,purine and uridine phosphorylase,20180512,-
1392248,36549674,P168DRAFT_7845,P168DRAFT_7845,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549675,P168DRAFT_78462,P168DRAFT_78462,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549676,P168DRAFT_78496,P168DRAFT_78496,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549677,P168DRAFT_78762,P168DRAFT_78762,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549678,P168DRAFT_79338,P168DRAFT_79338,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549679,P168DRAFT_79651,P168DRAFT_79651,-,-,Unknown,-,SGNH hydrolase,protein-coding,-,-,-,SGNH hydrolase,20180512,-
1392248,36549680,P168DRAFT_79691,P168DRAFT_79691,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549681,P168DRAFT_79756,P168DRAFT_79756,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549682,P168DRAFT_79807,P168DRAFT_79807,-,-,Unknown,-,methyltransferase,protein-coding,-,-,-,methyltransferase,20180512,-
1392248,36549683,P168DRAFT_8001,P168DRAFT_8001,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549684,P168DRAFT_8007,P168DRAFT_8007,-,-,Unknown,-,putative translation machinery-associated protein,protein-coding,-,-,-,putative translation machinery-associated protein,20180512,-
1392248,36549685,P168DRAFT_80938,P168DRAFT_80938,-,-,Unknown,-,cytidine and deoxycytidylate deaminase zinc-binding domain protein,protein-coding,-,-,-,cytidine and deoxycytidylate deaminase zinc-binding domain protein,20180512,-
1392248,36549686,P168DRAFT_81547,P168DRAFT_81547,-,-,Unknown,-,"chromatin remodeling complex WSTF-ISWI, large subunit",protein-coding,-,-,-,"chromatin remodeling complex WSTF-ISWI, large subunit",20180512,-
1392248,36549687,P168DRAFT_81609,P168DRAFT_81609,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549688,P168DRAFT_81883,P168DRAFT_81883,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549689,P168DRAFT_82110,P168DRAFT_82110,-,-,Unknown,-,MAPKKK cascade protein kinase regulator Ste50,protein-coding,-,-,-,MAPKKK cascade protein kinase regulator Ste50,20180512,-
1392248,36549690,P168DRAFT_82137,P168DRAFT_82137,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549691,P168DRAFT_82780,P168DRAFT_82780,-,-,Unknown,-,ADP-ribosylglycohydrolase family protein,protein-coding,-,-,-,ADP-ribosylglycohydrolase family protein,20180512,-
1392248,36549692,P168DRAFT_83010,P168DRAFT_83010,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549693,P168DRAFT_83318,P168DRAFT_83318,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549694,P168DRAFT_83405,P168DRAFT_83405,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549695,P168DRAFT_83436,P168DRAFT_83436,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549696,P168DRAFT_83886,P168DRAFT_83886,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549697,P168DRAFT_83930,P168DRAFT_83930,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549698,P168DRAFT_84143,P168DRAFT_84143,-,-,Unknown,-,C6 finger domain protein,protein-coding,-,-,-,C6 finger domain protein,20180512,-
1392248,36549699,P168DRAFT_84174,P168DRAFT_84174,-,-,Unknown,-,putative U5 snRNP component,protein-coding,-,-,-,putative U5 snRNP component,20180512,-
1392248,36549700,P168DRAFT_84238,P168DRAFT_84238,-,-,Unknown,-,putative lysosomal cobalamin transporter,protein-coding,-,-,-,putative lysosomal cobalamin transporter,20180512,-
1392248,36549701,P168DRAFT_84329,P168DRAFT_84329,-,-,Unknown,-,beta-N-acetylglucosaminidase,protein-coding,-,-,-,beta-N-acetylglucosaminidase,20180512,-
1392248,36549702,P168DRAFT_84400,P168DRAFT_84400,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549703,P168DRAFT_84423,P168DRAFT_84423,-,-,Unknown,-,alcohol oxidase,protein-coding,-,-,-,alcohol oxidase,20180512,-
1392248,36549704,P168DRAFT_85011,P168DRAFT_85011,-,-,Unknown,-,Phox-like protein,protein-coding,-,-,-,Phox-like protein,20180512,-
1392248,36549705,P168DRAFT_85079,P168DRAFT_85079,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549706,P168DRAFT_85231,P168DRAFT_85231,-,-,Unknown,-,putative COP9 signalosome subunit 1,protein-coding,-,-,-,putative COP9 signalosome subunit 1,20180512,-
1392248,36549707,P168DRAFT_85427,P168DRAFT_85427,-,-,Unknown,-,pre-mRNA splicing helicase,protein-coding,-,-,-,pre-mRNA splicing helicase,20180512,-
1392248,36549708,P168DRAFT_85579,P168DRAFT_85579,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549709,P168DRAFT_85591,P168DRAFT_85591,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549710,P168DRAFT_85625,P168DRAFT_85625,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549711,P168DRAFT_859,P168DRAFT_859,-,-,Unknown,-,ATP-dependent RNA helicase CHL1,protein-coding,-,-,-,ATP-dependent RNA helicase CHL1,20180512,-
1392248,36549712,P168DRAFT_86256,P168DRAFT_86256,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549713,P168DRAFT_86407,P168DRAFT_86407,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549714,P168DRAFT_86490,P168DRAFT_86490,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549715,P168DRAFT_86569,P168DRAFT_86569,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549716,P168DRAFT_86603,P168DRAFT_86603,-,-,Unknown,-,AAA-domain-containing protein,protein-coding,-,-,-,AAA-domain-containing protein,20180512,-
1392248,36549717,P168DRAFT_86619,P168DRAFT_86619,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549718,P168DRAFT_86657,P168DRAFT_86657,-,-,Unknown,-,putative Zn-finger protein,protein-coding,-,-,-,putative Zn-finger protein,20180502,-
1392248,36549719,P168DRAFT_86729,P168DRAFT_86729,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549720,P168DRAFT_86859,P168DRAFT_86859,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549721,P168DRAFT_86969,P168DRAFT_86969,-,-,Unknown,-,HCP-like protein,protein-coding,-,-,-,HCP-like protein,20180512,-
1392248,36549722,P168DRAFT_87203,P168DRAFT_87203,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549723,P168DRAFT_87431,P168DRAFT_87431,-,-,Unknown,-,phosphatase PP2A regulatory subunit B,protein-coding,-,-,-,phosphatase PP2A regulatory subunit B,20180512,-
1392248,36549724,P168DRAFT_88068,P168DRAFT_88068,-,-,Unknown,-,Annexin,protein-coding,-,-,-,Annexin,20180512,-
1392248,36549725,P168DRAFT_88138,P168DRAFT_88138,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549726,P168DRAFT_88317,P168DRAFT_88317,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549727,P168DRAFT_88396,P168DRAFT_88396,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549728,P168DRAFT_89119,P168DRAFT_89119,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549729,P168DRAFT_89265,P168DRAFT_89265,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549730,P168DRAFT_89678,P168DRAFT_89678,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549731,P168DRAFT_89737,P168DRAFT_89737,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549732,P168DRAFT_89961,P168DRAFT_89961,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549733,P168DRAFT_89967,P168DRAFT_89967,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549734,P168DRAFT_89995,P168DRAFT_89995,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549735,P168DRAFT_90037,P168DRAFT_90037,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549736,P168DRAFT_90046,P168DRAFT_90046,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549737,P168DRAFT_90160,P168DRAFT_90160,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549738,P168DRAFT_90161,P168DRAFT_90161,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549739,P168DRAFT_90509,P168DRAFT_90509,-,-,Unknown,-,ankyrin,protein-coding,-,-,-,ankyrin,20180512,-
1392248,36549740,P168DRAFT_90984,P168DRAFT_90984,-,-,Unknown,-,putative C6 transcription factor,protein-coding,-,-,-,putative C6 transcription factor,20180512,-
1392248,36549741,P168DRAFT_9152,P168DRAFT_9152,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549742,P168DRAFT_91532,P168DRAFT_91532,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20180512,-
1392248,36549743,P168DRAFT_9196,P168DRAFT_9196,-,-,Unknown,-,Pex19-domain-containing protein,protein-coding,-,-,-,Pex19-domain-containing protein,20180512,-
1392248,36549744,P168DRAFT_91971,P168DRAFT_91971,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549745,P168DRAFT_91972,P168DRAFT_91972,-,-,Unknown,-,DUF300-domain-containing protein,protein-coding,-,-,-,DUF300-domain-containing protein,20180512,-
1392248,36549746,P168DRAFT_91987,P168DRAFT_91987,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549747,P168DRAFT_92564,P168DRAFT_92564,-,-,Unknown,-,rox3 family protein,protein-coding,-,-,-,rox3 family protein,20180512,-
1392248,36549748,P168DRAFT_93160,P168DRAFT_93160,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549749,P168DRAFT_9359,P168DRAFT_9359,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549750,P168DRAFT_93632,P168DRAFT_93632,-,-,Unknown,-,putative NAD dependent epimerase/dehydratase,protein-coding,-,-,-,putative NAD dependent epimerase/dehydratase,20180512,-
1392248,36549751,P168DRAFT_9365,P168DRAFT_9365,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549752,P168DRAFT_93680,P168DRAFT_93680,-,-,Unknown,-,serine/threonine protein kinase,protein-coding,-,-,-,serine/threonine protein kinase,20180512,-
1392248,36549753,P168DRAFT_93759,P168DRAFT_93759,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549754,P168DRAFT_93872,P168DRAFT_93872,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549755,P168DRAFT_93958,P168DRAFT_93958,-,-,Unknown,-,WD40 repeat-like protein,protein-coding,-,-,-,WD40 repeat-like protein,20180512,-
1392248,36549756,P168DRAFT_94144,P168DRAFT_94144,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549757,P168DRAFT_94259,P168DRAFT_94259,-,-,Unknown,-,stress response regulator/HFS transcription factor,protein-coding,-,-,-,stress response regulator/HFS transcription factor,20180512,-
1392248,36549758,P168DRAFT_94288,P168DRAFT_94288,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549759,P168DRAFT_94610,P168DRAFT_94610,-,-,Unknown,-,"1,3-beta-glucan synthase catalytic subunit FksP",protein-coding,-,-,-,"1,3-beta-glucan synthase catalytic subunit FksP",20180512,-
1392248,36549760,P168DRAFT_94689,P168DRAFT_94689,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549761,P168DRAFT_95077,P168DRAFT_95077,-,-,Unknown,-,NADH-ubiquinone oxidoreductase,protein-coding,-,-,-,NADH-ubiquinone oxidoreductase,20180512,-
1392248,36549762,P168DRAFT_95133,P168DRAFT_95133,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549763,P168DRAFT_95226,P168DRAFT_95226,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549764,P168DRAFT_95277,P168DRAFT_95277,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549765,P168DRAFT_95319,P168DRAFT_95319,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549766,P168DRAFT_95392,P168DRAFT_95392,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549767,P168DRAFT_95428,P168DRAFT_95428,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549768,P168DRAFT_95564,P168DRAFT_95564,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549769,P168DRAFT_95663,P168DRAFT_95663,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549770,P168DRAFT_95992,P168DRAFT_95992,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549771,P168DRAFT_96080,P168DRAFT_96080,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549772,P168DRAFT_96317,P168DRAFT_96317,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549773,P168DRAFT_97197,P168DRAFT_97197,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549774,P168DRAFT_97272,P168DRAFT_97272,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549775,P168DRAFT_97403,P168DRAFT_97403,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549776,P168DRAFT_9741,P168DRAFT_9741,-,-,Unknown,-,rab GTPase Vps21/Ypt51,protein-coding,-,-,-,rab GTPase Vps21/Ypt51,20180512,-
1392248,36549777,P168DRAFT_97566,P168DRAFT_97566,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549778,P168DRAFT_97567,P168DRAFT_97567,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549779,P168DRAFT_97672,P168DRAFT_97672,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549780,P168DRAFT_97757,P168DRAFT_97757,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549781,P168DRAFT_97761,P168DRAFT_97761,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549782,P168DRAFT_97812,P168DRAFT_97812,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549783,P168DRAFT_97887,P168DRAFT_97887,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549784,P168DRAFT_97915,P168DRAFT_97915,-,-,Unknown,-,putative ATP-binding cassette sub-family E member 1,protein-coding,-,-,-,putative ATP-binding cassette sub-family E member 1,20180512,-
1392248,36549785,P168DRAFT_98163,P168DRAFT_98163,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549786,P168DRAFT_98268,P168DRAFT_98268,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
1392248,36549787,P168DRAFT_98423,P168DRAFT_98423,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200203,-
