#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1138383,11933450,NEWENTRY,-,-,-,-,-,"Record to support submission of GeneRIFs for a gene not in Gene (Mycobacterium intracellulare genotype INT-1.  Use when strain, subtype, isolate, etc. is unspecified, or when different from all specified ones in Gene.).",other,-,-,-,-,20200408,-
1138383,45456757,OCQ_RS22665,OCQ_RS22665,OCQ_46480,-,-,-,1-acyl-sn-glycerol-3-phosphate acyltransferase,protein-coding,-,-,-,1-acyl-sn-glycerol-3-phosphate acyltransferase,20210522,-
1138383,45456758,OCQ_RS22670,OCQ_RS22670,OCQ_46490,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20210201,-
1138383,45456759,OCQ_RS22675,OCQ_RS22675,-,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210129,-
1138383,45456760,OCQ_RS22680,OCQ_RS22680,OCQ_46510,-,-,-,pyrroline-5-carboxylate reductase,protein-coding,-,-,-,pyrroline-5-carboxylate reductase,20210522,-
1138383,45456761,OCQ_RS22685,OCQ_RS22685,OCQ_46520,-,-,-,thioesterase family protein,protein-coding,-,-,-,thioesterase family protein,20210201,-
1138383,45456762,OCQ_RS22690,OCQ_RS22690,OCQ_46530,-,-,-,sugar phosphate isomerase/epimerase,protein-coding,-,-,-,sugar phosphate isomerase/epimerase,20210201,-
1138383,45456763,OCQ_RS22695,OCQ_RS22695,OCQ_46540,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45456764,OCQ_RS22700,OCQ_RS22700,OCQ_46550,-,-,-,Ppx/GppA family phosphatase,protein-coding,-,-,-,Ppx/GppA family phosphatase,20210201,-
1138383,45456765,OCQ_RS22705,OCQ_RS22705,OCQ_46560,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45456766,regX,OCQ_RS22710,OCQ_46570,-,-,-,two-component sensory transduction protein RegX,protein-coding,-,-,-,two-component sensory transduction protein RegX,20210201,-
1138383,45456767,OCQ_RS22715,OCQ_RS22715,OCQ_46580,-,-,-,two-component sensor histidine kinase,protein-coding,-,-,-,two-component sensor histidine kinase,20210201,-
1138383,45456768,OCQ_RS22720,OCQ_RS22720,OCQ_46590,-,-,-,phosphoglyceromutase,protein-coding,-,-,-,phosphoglyceromutase,20210201,-
1138383,45456769,OCQ_RS22725,OCQ_RS22725,OCQ_46600,-,-,-,YbjN domain-containing protein,protein-coding,-,-,-,YbjN domain-containing protein,20210201,-
1138383,45456770,mshA,OCQ_RS22730,OCQ_46610,-,-,-,D-inositol-3-phosphate glycosyltransferase,protein-coding,-,-,-,D-inositol-3-phosphate glycosyltransferase,20210201,-
1138383,45456771,OCQ_RS22735,OCQ_RS22735,OCQ_46620,-,-,-,ROK family protein,protein-coding,-,-,-,ROK family protein,20210417,-
1138383,45456772,OCQ_RS22740,OCQ_RS22740,OCQ_46640,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20210201,-
1138383,45456773,OCQ_RS22745,OCQ_RS22745,OCQ_46650,-,-,-,"L,D-transpeptidase family protein",protein-coding,-,-,-,"L,D-transpeptidase family protein",20210327,-
1138383,45456774,OCQ_RS22750,OCQ_RS22750,OCQ_46660,-,-,-,UDP-N-acetylmuramate dehydrogenase,protein-coding,-,-,-,UDP-N-acetylmuramate dehydrogenase,20210201,-
1138383,45456775,OCQ_RS22755,OCQ_RS22755,OCQ_46670,-,-,-,DUF2505 domain-containing protein,protein-coding,-,-,-,DUF2505 domain-containing protein,20210201,-
1138383,45456776,OCQ_RS22760,OCQ_RS22760,OCQ_46680,-,-,-,carbon-nitrogen hydrolase family protein,protein-coding,-,-,-,carbon-nitrogen hydrolase family protein,20210201,-
1138383,45456777,OCQ_RS22765,OCQ_RS22765,OCQ_46690,-,-,-,LmeA family phospholipid-binding protein,protein-coding,-,-,-,LmeA family phospholipid-binding protein,20210201,-
1138383,45456778,OCQ_RS22770,OCQ_RS22770,OCQ_46700,-,-,-,deoxyribose-phosphate aldolase,protein-coding,-,-,-,deoxyribose-phosphate aldolase,20210201,-
1138383,45456779,OCQ_RS22775,OCQ_RS22775,OCQ_46710,-,-,-,DUF2599 domain-containing protein,protein-coding,-,-,-,DUF2599 domain-containing protein,20210201,-
1138383,45456780,OCQ_RS22780,OCQ_RS22780,OCQ_46720,-,-,-,DUF2516 family protein,protein-coding,-,-,-,DUF2516 family protein,20210129,-
1138383,45456781,OCQ_RS22785,OCQ_RS22785,OCQ_46730,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45456782,OCQ_RS22790,OCQ_RS22790,OCQ_46750,-,-,-,helix-turn-helix transcriptional regulator,protein-coding,-,-,-,helix-turn-helix transcriptional regulator,20210201,-
1138383,45456783,OCQ_RS22795,OCQ_RS22795,OCQ_46760,-,-,-,DUF445 domain-containing protein,protein-coding,-,-,-,DUF445 domain-containing protein,20210129,-
1138383,45456784,OCQ_RS22800,OCQ_RS22800,OCQ_46780,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20210201,-
1138383,45456785,OCQ_RS22805,OCQ_RS22805,OCQ_46790,-,-,-,class I SAM-dependent methyltransferase,protein-coding,-,-,-,class I SAM-dependent methyltransferase,20210201,-
1138383,45456786,OCQ_RS22810,OCQ_RS22810,OCQ_46800,-,-,-,class I SAM-dependent methyltransferase,protein-coding,-,-,-,class I SAM-dependent methyltransferase,20210201,-
1138383,45456787,OCQ_RS22815,OCQ_RS22815,OCQ_46810,-,-,-,3-hydroxybutyryl-CoA dehydrogenase,protein-coding,-,-,-,3-hydroxybutyryl-CoA dehydrogenase,20210201,-
1138383,45456788,aceA,OCQ_RS22820,OCQ_46830,-,-,-,isocitrate lyase,protein-coding,-,-,-,isocitrate lyase,20210201,-
1138383,45456789,OCQ_RS22825,OCQ_RS22825,OCQ_46840,-,-,-,acyl-[acyl-carrier-protein] thioesterase,protein-coding,-,-,-,acyl-[acyl-carrier-protein] thioesterase,20210201,-
1138383,45456790,ramB,OCQ_RS22830,OCQ_46850,-,-,-,acetate metabolism transcriptional regulator RamB,protein-coding,-,-,-,acetate metabolism transcriptional regulator RamB,20210201,-
1138383,45456791,OCQ_RS22835,OCQ_RS22835,OCQ_46860,-,-,-,carboxymuconolactone decarboxylase family protein,protein-coding,-,-,-,carboxymuconolactone decarboxylase family protein,20210201,-
1138383,45456792,OCQ_RS22840,OCQ_RS22840,OCQ_46870,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45456793,lpdA,OCQ_RS22845,OCQ_46880,-,-,-,dihydrolipoyl dehydrogenase,protein-coding,-,-,-,dihydrolipoyl dehydrogenase,20210201,-
1138383,45456794,OCQ_RS22850,OCQ_RS22850,OCQ_46890,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45456795,OCQ_RS22855,OCQ_RS22855,OCQ_46900,-,-,-,putative holin,protein-coding,-,-,-,putative holin,20210201,-
1138383,45456796,OCQ_RS22860,OCQ_RS22860,OCQ_46910,-,-,-,DUF779 domain-containing protein,protein-coding,-,-,-,DUF779 domain-containing protein,20210129,-
1138383,45456797,OCQ_RS22865,OCQ_RS22865,OCQ_46920,-,-,-,aldehyde dehydrogenase,protein-coding,-,-,-,aldehyde dehydrogenase,20210129,-
1138383,45456798,OCQ_RS22870,OCQ_RS22870,OCQ_46930,-,-,-,S9 family peptidase,protein-coding,-,-,-,S9 family peptidase,20210201,-
1138383,45456799,OCQ_RS22875,OCQ_RS22875,OCQ_46940,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45456800,OCQ_RS22880,OCQ_RS22880,OCQ_46950,-,-,-,crotonase/enoyl-CoA hydratase family protein,protein-coding,-,-,-,crotonase/enoyl-CoA hydratase family protein,20210201,-
1138383,45456801,OCQ_RS22885,OCQ_RS22885,OCQ_46960,-,-,-,DUF5078 domain-containing protein,protein-coding,-,-,-,DUF5078 domain-containing protein,20210201,-
1138383,45456802,OCQ_RS22890,OCQ_RS22890,OCQ_46970,-,-,-,superoxide dismutase,protein-coding,-,-,-,superoxide dismutase,20210201,-
1138383,45456803,nrdF,OCQ_RS22895,OCQ_46980,-,-,-,class 1b ribonucleoside-diphosphate reductase subunit beta,protein-coding,-,-,-,class 1b ribonucleoside-diphosphate reductase subunit beta,20210201,-
1138383,45456804,OCQ_RS22900,OCQ_RS22900,OCQ_46990,-,-,-,MMPL family transporter,protein-coding,-,-,-,MMPL family transporter,20210201,-
1138383,45456805,OCQ_RS22905,OCQ_RS22905,OCQ_47000,-,-,-,membrane protein,protein-coding,-,-,-,membrane protein,20210201,-
1138383,45456806,OCQ_RS22910,OCQ_RS22910,OCQ_47010,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20210129,-
1138383,45456807,OCQ_RS22915,OCQ_RS22915,OCQ_47020,-,-,-,cytochrome c biogenesis protein DipZ,protein-coding,-,-,-,cytochrome c biogenesis protein DipZ,20210201,-
1138383,45456808,OCQ_RS22920,OCQ_RS22920,OCQ_47030,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45456809,OCQ_RS22925,OCQ_RS22925,OCQ_47040,-,-,-,mycothiol transferase,protein-coding,-,-,-,mycothiol transferase,20210201,-
1138383,45456810,OCQ_RS22930,OCQ_RS22930,OCQ_47050,-,-,-,VOC family protein,protein-coding,-,-,-,VOC family protein,20210129,-
1138383,45456811,OCQ_RS22935,OCQ_RS22935,OCQ_47060,-,-,-,amidohydrolase family protein,protein-coding,-,-,-,amidohydrolase family protein,20210201,-
1138383,45456812,OCQ_RS22940,OCQ_RS22940,OCQ_47070,-,-,-,PPE family protein,protein-coding,-,-,-,PPE family protein,20210129,-
1138383,45456813,OCQ_RS22945,OCQ_RS22945,OCQ_47080,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45456814,OCQ_RS22950,OCQ_RS22950,OCQ_47090,-,-,-,carboxymuconolactone decarboxylase family protein,protein-coding,-,-,-,carboxymuconolactone decarboxylase family protein,20210201,-
1138383,45456815,OCQ_RS22955,OCQ_RS22955,OCQ_47100,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20210201,-
1138383,45456816,groL,OCQ_RS22960,OCQ_47110,-,-,-,chaperonin GroEL,protein-coding,-,-,-,chaperonin GroEL,20210201,-
1138383,45456817,OCQ_RS22965,OCQ_RS22965,OCQ_47120,-,-,-,aminopeptidase P family protein,protein-coding,-,-,-,aminopeptidase P family protein,20210201,-
1138383,45456818,OCQ_RS22970,OCQ_RS22970,OCQ_47130,-,-,-,cupin domain-containing protein,protein-coding,-,-,-,cupin domain-containing protein,20210201,-
1138383,45456819,OCQ_RS22975,OCQ_RS22975,OCQ_47140,-,-,-,TetR family transcriptional regulator,protein-coding,-,-,-,TetR family transcriptional regulator,20210129,-
1138383,45456820,OCQ_RS22980,OCQ_RS22980,OCQ_47150,-,-,-,alpha/beta hydrolase,protein-coding,-,-,-,alpha/beta hydrolase,20210201,-
1138383,45456821,OCQ_RS22985,OCQ_RS22985,OCQ_47160,-,-,-,SDR family NAD(P)-dependent oxidoreductase,protein-coding,-,-,-,SDR family NAD(P)-dependent oxidoreductase,20210201,-
1138383,45456822,OCQ_RS22990,OCQ_RS22990,OCQ_47170,-,-,-,molybdopterin molybdotransferase MoeA,protein-coding,-,-,-,molybdopterin molybdotransferase MoeA,20210201,-
1138383,45456823,OCQ_RS22995,OCQ_RS22995,OCQ_47180,-,-,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20210129,-
1138383,45456824,OCQ_RS23000,OCQ_RS23000,OCQ_47190,-,-,-,phosphatidylserine decarboxylase,protein-coding,-,-,-,phosphatidylserine decarboxylase,20210201,-
1138383,45456825,pssA,OCQ_RS23005,OCQ_47200,-,-,-,CDP-diacylglycerol--serine O-phosphatidyltransferase,protein-coding,-,-,-,CDP-diacylglycerol--serine O-phosphatidyltransferase,20210201,-
1138383,45456826,OCQ_RS23010,OCQ_RS23010,OCQ_47210,-,-,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20210129,-
1138383,45456827,OCQ_RS23015,OCQ_RS23015,OCQ_47220,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20210201,-
1138383,45456828,OCQ_RS23020,OCQ_RS23020,OCQ_47230,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1138383,45456829,OCQ_RS23025,OCQ_RS23025,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45456830,OCQ_RS23030,OCQ_RS23030,OCQ_47240,-,-,-,tetratricopeptide repeat protein,protein-coding,-,-,-,tetratricopeptide repeat protein,20210201,-
1138383,45456831,OCQ_RS23035,OCQ_RS23035,OCQ_47250,-,-,-,SDR family NAD(P)-dependent oxidoreductase,protein-coding,-,-,-,SDR family NAD(P)-dependent oxidoreductase,20210201,-
1138383,45456832,OCQ_RS23040,OCQ_RS23040,OCQ_47260,-,-,-,enoyl-CoA hydratase/isomerase family protein,protein-coding,-,-,-,enoyl-CoA hydratase/isomerase family protein,20210201,-
1138383,45456833,OCQ_RS23045,OCQ_RS23045,OCQ_47270,-,-,-,TIGR03617 family F420-dependent LLM class oxidoreductase,protein-coding,-,-,-,TIGR03617 family F420-dependent LLM class oxidoreductase,20210201,-
1138383,45456834,OCQ_RS23050,OCQ_RS23050,OCQ_47280,-,-,-,LON peptidase substrate-binding domain-containing protein,protein-coding,-,-,-,LON peptidase substrate-binding domain-containing protein,20210201,-
1138383,45456835,OCQ_RS23055,OCQ_RS23055,OCQ_47290,-,-,-,glutamate--cysteine ligase,protein-coding,-,-,-,glutamate--cysteine ligase,20210201,-
1138383,45456836,OCQ_RS23060,OCQ_RS23060,OCQ_47300,-,-,-,superoxide dismutase family protein,protein-coding,-,-,-,superoxide dismutase family protein,20210201,-
1138383,45456837,OCQ_RS23065,OCQ_RS23065,OCQ_47310,-,-,-,LytR C-terminal domain-containing protein,protein-coding,-,-,-,LytR C-terminal domain-containing protein,20210201,-
1138383,45456838,OCQ_RS23070,OCQ_RS23070,OCQ_47320,-,-,-,DUF3263 domain-containing protein,protein-coding,-,-,-,DUF3263 domain-containing protein,20210201,-
1138383,45456839,OCQ_RS23075,OCQ_RS23075,OCQ_47330,-,-,-,peptide deformylase,protein-coding,-,-,-,peptide deformylase,20210201,-
1138383,45456840,OCQ_RS23080,OCQ_RS23080,OCQ_47340,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1138383,45456841,xth,OCQ_RS23085,OCQ_47350,-,-,-,exodeoxyribonuclease III,protein-coding,-,-,-,exodeoxyribonuclease III,20210201,-
1138383,45456842,OCQ_RS23090,OCQ_RS23090,OCQ_47360,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45456843,OCQ_RS23095,OCQ_RS23095,OCQ_47370,-,-,-,cation-translocating P-type ATPase,protein-coding,-,-,-,cation-translocating P-type ATPase,20210201,-
1138383,45456844,OCQ_RS23100,OCQ_RS23100,OCQ_47380,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45456845,OCQ_RS23105,OCQ_RS23105,OCQ_47390,-,-,-,ANTAR domain-containing protein,protein-coding,-,-,-,ANTAR domain-containing protein,20210201,-
1138383,45456846,thiC,OCQ_RS23110,OCQ_47400,-,-,-,phosphomethylpyrimidine synthase ThiC,protein-coding,-,-,-,phosphomethylpyrimidine synthase ThiC,20210201,-
1138383,45456847,thiD,OCQ_RS23115,OCQ_47410,-,-,-,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase,protein-coding,-,-,-,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase,20210129,-
1138383,45456848,OCQ_RS23120,OCQ_RS23120,OCQ_47420,-,-,-,alpha/beta hydrolase,protein-coding,-,-,-,alpha/beta hydrolase,20210201,-
1138383,45456849,OCQ_RS23125,OCQ_RS23125,OCQ_47430,-,-,-,MarR family transcriptional regulator,protein-coding,-,-,-,MarR family transcriptional regulator,20210201,-
1138383,45456850,OCQ_RS23130,OCQ_RS23130,OCQ_47440,-,-,-,LLM class F420-dependent oxidoreductase,protein-coding,-,-,-,LLM class F420-dependent oxidoreductase,20210201,-
1138383,45456851,OCQ_RS23135,OCQ_RS23135,OCQ_47450,-,-,-,peptidase,protein-coding,-,-,-,peptidase,20210201,-
1138383,45456852,OCQ_RS23140,OCQ_RS23140,OCQ_47460,-,-,-,serine hydrolase,protein-coding,-,-,-,serine hydrolase,20210129,-
1138383,45456853,OCQ_RS23145,OCQ_RS23145,OCQ_47470,-,-,-,class I SAM-dependent methyltransferase,protein-coding,-,-,-,class I SAM-dependent methyltransferase,20210201,-
1138383,45456854,OCQ_RS23150,OCQ_RS23150,OCQ_47480,-,-,-,HNH endonuclease,protein-coding,-,-,-,HNH endonuclease,20210201,-
1138383,45456855,OCQ_RS23155,OCQ_RS23155,OCQ_47500,-,-,-,class I SAM-dependent methyltransferase,protein-coding,-,-,-,class I SAM-dependent methyltransferase,20210129,-
1138383,45456856,OCQ_RS23160,OCQ_RS23160,OCQ_47510,-,-,-,peptidoglycan DD-metalloendopeptidase family protein,protein-coding,-,-,-,peptidoglycan DD-metalloendopeptidase family protein,20210201,-
1138383,45456857,OCQ_RS23165,OCQ_RS23165,OCQ_47520,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1138383,45456858,OCQ_RS23170,OCQ_RS23170,OCQ_47530,-,-,-,NAD-dependent epimerase/dehydratase family protein,protein-coding,-,-,-,NAD-dependent epimerase/dehydratase family protein,20210201,-
1138383,45456859,OCQ_RS23175,OCQ_RS23175,OCQ_47540,-,-,-,M28 family peptidase,protein-coding,-,-,-,M28 family peptidase,20210201,-
1138383,45456860,OCQ_RS23180,OCQ_RS23180,OCQ_47550,-,-,-,M28 family peptidase,protein-coding,-,-,-,M28 family peptidase,20210201,-
1138383,45456861,OCQ_RS23185,OCQ_RS23185,OCQ_47560,-,-,-,DUF2752 domain-containing protein,protein-coding,-,-,-,DUF2752 domain-containing protein,20210403,-
1138383,45456862,OCQ_RS23190,OCQ_RS23190,OCQ_47570,-,-,-,CD225/dispanin family protein,protein-coding,-,-,-,CD225/dispanin family protein,20210201,-
1138383,45456863,OCQ_RS23195,OCQ_RS23195,OCQ_47590,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45456864,OCQ_RS23200,OCQ_RS23200,OCQ_47600,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45456865,OCQ_RS23205,OCQ_RS23205,OCQ_47610,-,-,-,SGNH/GDSL hydrolase family protein,protein-coding,-,-,-,SGNH/GDSL hydrolase family protein,20210201,-
1138383,45456866,OCQ_RS23210,OCQ_RS23210,OCQ_47620,-,-,-,thiazole synthase,protein-coding,-,-,-,thiazole synthase,20210201,-
1138383,45456867,thiS,OCQ_RS23215,OCQ_47630,-,-,-,sulfur carrier protein ThiS,protein-coding,-,-,-,sulfur carrier protein ThiS,20210201,-
1138383,45456868,thiO,OCQ_RS23220,OCQ_47640,-,-,-,glycine oxidase ThiO,protein-coding,-,-,-,glycine oxidase ThiO,20210129,-
1138383,45456869,OCQ_RS23225,OCQ_RS23225,OCQ_47650,-,-,-,thiamine phosphate synthase,protein-coding,-,-,-,thiamine phosphate synthase,20210201,-
1138383,45456870,OCQ_RS23230,OCQ_RS23230,OCQ_47660,-,-,-,NUDIX hydrolase,protein-coding,-,-,-,NUDIX hydrolase,20210201,-
1138383,45456871,OCQ_RS23235,OCQ_RS23235,OCQ_47670,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45456872,OCQ_RS23240,OCQ_RS23240,OCQ_47680,-,-,-,glutamate ABC transporter substrate-binding protein,protein-coding,-,-,-,glutamate ABC transporter substrate-binding protein,20210201,-
1138383,45456873,OCQ_RS23245,OCQ_RS23245,OCQ_47690,-,-,-,protein kinase,protein-coding,-,-,-,protein kinase,20210129,-
1138383,45456874,OCQ_RS23250,OCQ_RS23250,OCQ_47700,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1138383,45456875,OCQ_RS23255,OCQ_RS23255,OCQ_47710,-,-,-,acetate kinase,protein-coding,-,-,-,acetate kinase,20210129,-
1138383,45456876,pta,OCQ_RS23260,OCQ_47720,-,-,-,phosphate acetyltransferase,protein-coding,-,-,-,phosphate acetyltransferase,20210201,-
1138383,45456877,fgd,OCQ_RS23265,OCQ_47730,-,-,-,glucose-6-phosphate dehydrogenase (coenzyme-F420),protein-coding,-,-,-,glucose-6-phosphate dehydrogenase (coenzyme-F420),20210201,-
1138383,45456878,OCQ_RS23270,OCQ_RS23270,OCQ_47750,-,-,-,MBL fold metallo-hydrolase,protein-coding,-,-,-,MBL fold metallo-hydrolase,20210201,-
1138383,45456879,OCQ_RS23275,OCQ_RS23275,OCQ_47760,-,-,-,GNAT family N-acetyltransferase,protein-coding,-,-,-,GNAT family N-acetyltransferase,20210201,-
1138383,45456880,OCQ_RS23280,OCQ_RS23280,OCQ_47770,-,-,-,SAM-dependent methyltransferase,protein-coding,-,-,-,SAM-dependent methyltransferase,20210201,-
1138383,45456881,OCQ_RS23285,OCQ_RS23285,OCQ_47780,-,-,-,DUF3054 domain-containing protein,protein-coding,-,-,-,DUF3054 domain-containing protein,20210201,-
1138383,45456882,OCQ_RS23290,OCQ_RS23290,OCQ_47790,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20210129,-
1138383,45456883,OCQ_RS23295,OCQ_RS23295,OCQ_47800,-,-,-,acyl-CoA dehydrogenase,protein-coding,-,-,-,acyl-CoA dehydrogenase,20210201,-
1138383,45456884,OCQ_RS23300,OCQ_RS23300,OCQ_47810,-,-,-,acyl-CoA dehydrogenase family protein,protein-coding,-,-,-,acyl-CoA dehydrogenase family protein,20210201,-
1138383,45456885,OCQ_RS23305,OCQ_RS23305,OCQ_47820,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20210201,-
1138383,45456886,OCQ_RS23310,OCQ_RS23310,OCQ_47830,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45456887,OCQ_RS23315,OCQ_RS23315,OCQ_47850,-,-,-,NAD(P)/FAD-dependent oxidoreductase,protein-coding,-,-,-,NAD(P)/FAD-dependent oxidoreductase,20210129,-
1138383,45456888,OCQ_RS23320,OCQ_RS23320,OCQ_47860,-,-,-,O-succinylhomoserine sulfhydrylase,protein-coding,-,-,-,O-succinylhomoserine sulfhydrylase,20210201,-
1138383,45456889,OCQ_RS23325,OCQ_RS23325,OCQ_47870,-,-,-,rhodanese-like domain-containing protein,protein-coding,-,-,-,rhodanese-like domain-containing protein,20210201,-
1138383,45456890,purT,OCQ_RS23330,OCQ_47880,-,-,-,formate-dependent phosphoribosylglycinamide formyltransferase,protein-coding,-,-,-,formate-dependent phosphoribosylglycinamide formyltransferase,20210201,-
1138383,45456891,OCQ_RS23335,OCQ_RS23335,OCQ_47890,-,-,-,PaaI family thioesterase,protein-coding,-,-,-,PaaI family thioesterase,20210201,-
1138383,45456892,OCQ_RS23340,OCQ_RS23340,OCQ_47900,-,-,-,adenylosuccinate synthase,protein-coding,-,-,-,adenylosuccinate synthase,20210201,-
1138383,45456893,OCQ_RS23345,OCQ_RS23345,OCQ_47910,-,-,-,histidine phosphatase family protein,protein-coding,-,-,-,histidine phosphatase family protein,20210406,-
1138383,45456894,OCQ_RS23350,OCQ_RS23350,OCQ_47920,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45456895,OCQ_RS23355,OCQ_RS23355,OCQ_47930,-,-,-,site-2 protease family protein,protein-coding,-,-,-,site-2 protease family protein,20210201,-
1138383,45456896,OCQ_RS23360,OCQ_RS23360,OCQ_47940,-,-,-,cation transporter,protein-coding,-,-,-,cation transporter,20210201,-
1138383,45456897,OCQ_RS23365,OCQ_RS23365,OCQ_47950,-,-,-,DUF3151 domain-containing protein,protein-coding,-,-,-,DUF3151 domain-containing protein,20210129,-
1138383,45456898,OCQ_RS23370,OCQ_RS23370,OCQ_47960,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
